delta_H,delta_L,count,row_percent
-2,-2,0,0
-2,-1,0,0
-2,0,19,1
-2,1,0,0
-2,2,0,0
-1,-2,1,0.0016051364365971107
-1,-1,0,0
-1,0,581,0.9325842696629213
-1,1,41,0.06581059390048154
-1,2,0,0
0,-2,1,1.7500875043752187e-4
0,-1,2,0.00035001750087504374
0,0,4393,0.7688134406720336
0,1,1121,0.19618480924046203
0,2,197,0.03447672383619181
1,-2,0,0
1,-1,0,0
1,0,205,0.5163727959697733
1,1,117,0.2947103274559194
1,2,75,0.1889168765743073
2,-2,0,0
2,-1,0,0
2,0,1,0.3333333333333333
2,1,0,0
2,2,2,0.6666666666666666
