delta_H,delta_L,count,row_percent
-2,-2,0,0
-2,-1,0,0
-2,0,15,1
-2,1,0,0
-2,2,0,0
-1,-2,0,0
-1,-1,0,0
-1,0,490,0.9819639278557114
-1,1,9,0.018036072144288578
-1,2,0,0
0,-2,1,1.7421602787456446e-4
0,-1,1,1.7421602787456446e-4
0,0,5339,0.9301393728222996
0,1,324,0.05644599303135889
0,2,75,0.013066202090592335
1,-2,0,0
1,-1,0,0
1,0,389,0.8294243070362474
1,1,64,0.13646055437100213
1,2,16,0.03411513859275053
2,-2,0,0
2,-1,0,0
2,0,8,0.6153846153846154
2,1,2,0.15384615384615385
2,2,3,0.23076923076923078
