delta_H,delta_L,count,row_percent
-2,-2,0,0
-2,-1,0,0
-2,0,15,1
-2,1,0,0
-2,2,0,0
-1,-2,0,0
-1,-1,9,0.018036072144288578
-1,0,449,0.8997995991983968
-1,1,41,0.08216432865731463
-1,2,0,0
0,-2,0,0
0,-1,30,0.005226480836236934
0,0,4807,0.8374564459930314
0,1,806,0.14041811846689894
0,2,97,0.016898954703832753
1,-2,0,0
1,-1,2,0.0042643923240938165
1,0,370,0.7889125799573561
1,1,74,0.15778251599147122
1,2,23,0.04904051172707889
2,-2,0,0
2,-1,0,0
2,0,10,0.7692307692307693
2,1,0,0
2,2,3,0.23076923076923078
