delta_H,delta_L,count,row_percent
-2,-2,0,0
-2,-1,1,0.029411764705882353
-2,0,33,0.9705882352941176
-2,1,0,0
-2,2,0,0
-1,-2,3,0.0037831021437578815
-1,-1,2,0.0025220680958385876
-1,0,752,0.9482976040353089
-1,1,36,0.04539722572509458
-1,2,0,0
0,-2,1,1.2363996043521266e-4
0,-1,3,3.70919881305638e-4
0,0,7044,0.870919881305638
0,1,873,0.10793768545994065
0,2,167,0.020647873392680514
1,-2,0,0
1,-1,0,0
1,0,647,0.7009750812567714
1,1,208,0.22535211267605634
1,2,68,0.07367280606717226
2,-2,0,0
2,-1,0,0
2,0,19,0.5757575757575758
2,1,3,0.09090909090909091
2,2,11,0.3333333333333333
