delta_H,delta_L,count,row_percent
-2,-2,0,0
-2,-1,0,0
-2,0,34,1
-2,1,0,0
-2,2,0,0
-1,-2,0,0
-1,-1,33,0.0416141235813367
-1,0,755,0.9520807061790668
-1,1,5,0.006305170239596469
-1,2,0,0
0,-2,0,0
0,-1,148,0.018325903912828134
0,0,7761,0.9609955423476969
0,1,146,0.01807825656265478
0,2,21,0.002600297176820208
1,-2,0,0
1,-1,10,0.010857763300760043
1,0,881,0.9565689467969598
1,1,17,0.018458197611292075
1,2,13,0.014115092290988056
2,-2,0,0
2,-1,0,0
2,0,31,0.9393939393939394
2,1,0,0
2,2,2,0.06060606060606061
