delta_H,delta_L,count,row_percent
-6,-6,0,0
-6,-5,0,0
-6,-4,0,0
-6,-3,0,0
-6,-2,3,0.21428571428571427
-6,-1,0,0
-6,0,11,0.7857142857142857
-6,1,0,0
-6,2,0,0
-6,3,0,0
-6,4,0,0
-6,5,0,0
-6,6,0,0
-5,-6,0,0
-5,-5,0,0
-5,-4,0,0
-5,-3,1,0.09090909090909091
-5,-2,0,0
-5,-1,3,0.2727272727272727
-5,0,7,0.6363636363636364
-5,1,0,0
-5,2,0,0
-5,3,0,0
-5,4,0,0
-5,5,0,0
-5,6,0,0
-4,-6,0,0
-4,-5,0,0
-4,-4,0,0
-4,-3,2,0.09090909090909091
-4,-2,1,0.045454545454545456
-4,-1,5,0.22727272727272727
-4,0,13,0.5909090909090909
-4,1,1,0.045454545454545456
-4,2,0,0
-4,3,0,0
-4,4,0,0
-4,5,0,0
-4,6,0,0
-3,-6,0,0
-3,-5,0,0
-3,-4,0,0
-3,-3,7,0.04516129032258064
-3,-2,11,0.07096774193548387
-3,-1,17,0.10967741935483871
-3,0,109,0.7032258064516129
-3,1,11,0.07096774193548387
-3,2,0,0
-3,3,0,0
-3,4,0,0
-3,5,0,0
-3,6,0,0
-2,-6,0,0
-2,-5,0,0
-2,-4,1,0.0032258064516129032
-2,-3,3,0.00967741935483871
-2,-2,5,0.016129032258064516
-2,-1,47,0.15161290322580645
-2,0,217,0.7
-2,1,32,0.1032258064516129
-2,2,5,0.016129032258064516
-2,3,0,0
-2,4,0,0
-2,5,0,0
-2,6,0,0
-1,-6,0,0
-1,-5,0,0
-1,-4,0,0
-1,-3,3,0.0033112582781456954
-1,-2,4,0.004415011037527594
-1,-1,42,0.046357615894039736
-1,0,619,0.6832229580573952
-1,1,198,0.2185430463576159
-1,2,37,0.04083885209713024
-1,3,3,0.0033112582781456954
-1,4,0,0
-1,5,0,0
-1,6,0,0
0,-6,0,0
0,-5,0,0
0,-4,0,0
0,-3,5,0.0016041065126724415
0,-2,10,0.003208213025344883
0,-1,36,0.011549566891241578
0,0,1696,0.5441129290984922
0,1,774,0.24831568816169394
0,2,261,0.08373435996150144
0,3,253,0.08116778954122554
0,4,29,0.00930381777350016
0,5,0,0
0,6,53,0.01700352903432788
1,-6,0,0
1,-5,0,0
1,-4,0,0
1,-3,0,0
1,-2,0,0
1,-1,10,0.006165228113440197
1,0,552,0.3403205918618989
1,1,589,0.3631319358816276
1,2,269,0.1658446362515413
1,3,176,0.10850801479654747
1,4,14,0.008631319358816275
1,5,0,0
1,6,12,0.007398273736128237
2,-6,0,0
2,-5,0,0
2,-4,0,0
2,-3,0,0
2,-2,0,0
2,-1,1,0.0014204545454545455
2,0,167,0.2372159090909091
2,1,249,0.3536931818181818
2,2,157,0.22301136363636365
2,3,101,0.1434659090909091
2,4,13,0.018465909090909092
2,5,3,0.004261363636363636
2,6,13,0.018465909090909092
3,-6,0,0
3,-5,0,0
3,-4,0,0
3,-3,0,0
3,-2,0,0
3,-1,0,0
3,0,63,0.1880597014925373
3,1,88,0.2626865671641791
3,2,44,0.13134328358208955
3,3,105,0.31343283582089554
3,4,9,0.026865671641791045
3,5,0,0
3,6,26,0.07761194029850746
4,-6,0,0
4,-5,0,0
4,-4,0,0
4,-3,0,0
4,-2,0,0
4,-1,0,0
4,0,3,0.041666666666666664
4,1,23,0.3194444444444444
4,2,16,0.2222222222222222
4,3,17,0.2361111111111111
4,4,4,0.05555555555555555
4,5,3,0.041666666666666664
4,6,6,0.08333333333333333
5,-6,0,0
5,-5,0,0
5,-4,0,0
5,-3,0,0
5,-2,0,0
5,-1,0,0
5,0,0,0
5,1,1,0.03571428571428571
5,2,8,0.2857142857142857
5,3,14,0.5
5,4,1,0.03571428571428571
5,5,0,0
5,6,4,0.14285714285714285
6,-6,0,0
6,-5,0,0
6,-4,0,0
6,-3,0,0
6,-2,0,0
6,-1,0,0
6,0,1,0.045454545454545456
6,1,0,0
6,2,3,0.13636363636363635
6,3,10,0.45454545454545453
6,4,0,0
6,5,0,0
6,6,8,0.36363636363636365
