delta_H,delta_L,count,row_percent
-6,-6,0,0
-6,-5,0,0
-6,-4,0,0
-6,-3,1,0.041666666666666664
-6,-2,1,0.041666666666666664
-6,-1,0,0
-6,0,22,0.9166666666666666
-6,1,0,0
-6,2,0,0
-6,3,0,0
-6,4,0,0
-6,5,0,0
-6,6,0,0
-5,-6,0,0
-5,-5,0,0
-5,-4,0,0
-5,-3,1,0.038461538461538464
-5,-2,1,0.038461538461538464
-5,-1,0,0
-5,0,24,0.9230769230769231
-5,1,0,0
-5,2,0,0
-5,3,0,0
-5,4,0,0
-5,5,0,0
-5,6,0,0
-4,-6,0,0
-4,-5,0,0
-4,-4,0,0
-4,-3,1,0.024390243902439025
-4,-2,1,0.024390243902439025
-4,-1,0,0
-4,0,39,0.9512195121951219
-4,1,0,0
-4,2,0,0
-4,3,0,0
-4,4,0,0
-4,5,0,0
-4,6,0,0
-3,-6,0,0
-3,-5,0,0
-3,-4,0,0
-3,-3,3,0.018072289156626505
-3,-2,1,0.006024096385542169
-3,-1,0,0
-3,0,162,0.9759036144578314
-3,1,0,0
-3,2,0,0
-3,3,0,0
-3,4,0,0
-3,5,0,0
-3,6,0,0
-2,-6,0,0
-2,-5,0,0
-2,-4,0,0
-2,-3,0,0
-2,-2,2,0.005917159763313609
-2,-1,0,0
-2,0,300,0.8875739644970414
-2,1,36,0.10650887573964497
-2,2,0,0
-2,3,0,0
-2,4,0,0
-2,5,0,0
-2,6,0,0
-1,-6,0,0
-1,-5,0,0
-1,-4,0,0
-1,-3,1,8.741258741258741e-4
-1,-2,8,0.006993006993006993
-1,-1,0,0
-1,0,872,0.7622377622377622
-1,1,173,0.15122377622377622
-1,2,89,0.0777972027972028
-1,3,1,8.741258741258741e-4
-1,4,0,0
-1,5,0,0
-1,6,0,0
0,-6,0,0
0,-5,0,0
0,-4,0,0
0,-3,4,0.0010698047606311847
0,-2,9,0.0024070607114201658
0,-1,0,0
0,0,2747,0.7346884193634662
0,1,424,0.11339930462690559
0,2,215,0.057502005883926184
0,3,294,0.07863064990639208
0,4,44,0.011767852366943032
0,5,0,0
0,6,2,5.349023803155924e-4
1,-6,0,0
1,-5,0,0
1,-4,0,0
1,-3,0,0
1,-2,0,0
1,-1,0,0
1,0,761,0.5996847911741529
1,1,269,0.2119779353821907
1,2,155,0.12214342001576044
1,3,74,0.05831363278171789
1,4,10,0.007880220646178092
1,5,0,0
1,6,0,0
2,-6,0,0
2,-5,0,0
2,-4,0,0
2,-3,0,0
2,-2,0,0
2,-1,0,0
2,0,171,0.4697802197802198
2,1,108,0.2967032967032967
2,2,55,0.1510989010989011
2,3,26,0.07142857142857142
2,4,4,0.01098901098901099
2,5,0,0
2,6,0,0
3,-6,0,0
3,-5,0,0
3,-4,0,0
3,-3,0,0
3,-2,0,0
3,-1,0,0
3,0,84,0.4827586206896552
3,1,37,0.21264367816091953
3,2,15,0.08620689655172414
3,3,30,0.1724137931034483
3,4,8,0.04597701149425287
3,5,0,0
3,6,0,0
4,-6,0,0
4,-5,0,0
4,-4,0,0
4,-3,0,0
4,-2,0,0
4,-1,0,0
4,0,4,0.10526315789473684
4,1,12,0.3157894736842105
4,2,14,0.3684210526315789
4,3,6,0.15789473684210525
4,4,2,0.05263157894736842
4,5,0,0
4,6,0,0
5,-6,0,0
5,-5,0,0
5,-4,0,0
5,-3,0,0
5,-2,0,0
5,-1,0,0
5,0,4,0.14285714285714285
5,1,0,0
5,2,11,0.39285714285714285
5,3,10,0.35714285714285715
5,4,3,0.10714285714285714
5,5,0,0
5,6,0,0
6,-6,0,0
6,-5,0,0
6,-4,0,0
6,-3,0,0
6,-2,0,0
6,-1,0,0
6,0,8,0.25
6,1,0,0
6,2,0,0
6,3,11,0.34375
6,4,13,0.40625
6,5,0,0
6,6,0,0
