delta_H,delta_L,count,row_percent
-6,-6,0,0
-6,-5,0,0
-6,-4,0,0
-6,-3,0,0
-6,-2,0,0
-6,-1,0,0
-6,0,21,1
-6,1,0,0
-6,2,0,0
-6,3,0,0
-6,4,0,0
-6,5,0,0
-6,6,0,0
-5,-6,0,0
-5,-5,0,0
-5,-4,0,0
-5,-3,0,0
-5,-2,0,0
-5,-1,1,0.047619047619047616
-5,0,20,0.9523809523809523
-5,1,0,0
-5,2,0,0
-5,3,0,0
-5,4,0,0
-5,5,0,0
-5,6,0,0
-4,-6,0,0
-4,-5,0,0
-4,-4,0,0
-4,-3,0,0
-4,-2,0,0
-4,-1,0,0
-4,0,66,1
-4,1,0,0
-4,2,0,0
-4,3,0,0
-4,4,0,0
-4,5,0,0
-4,6,0,0
-3,-6,0,0
-3,-5,0,0
-3,-4,0,0
-3,-3,0,0
-3,-2,0,0
-3,-1,2,0.006734006734006734
-3,0,295,0.9932659932659933
-3,1,0,0
-3,2,0,0
-3,3,0,0
-3,4,0,0
-3,5,0,0
-3,6,0,0
-2,-6,0,0
-2,-5,0,0
-2,-4,0,0
-2,-3,0,0
-2,-2,0,0
-2,-1,2,0.003289473684210526
-2,0,604,0.993421052631579
-2,1,2,0.003289473684210526
-2,2,0,0
-2,3,0,0
-2,4,0,0
-2,5,0,0
-2,6,0,0
-1,-6,0,0
-1,-5,0,0
-1,-4,0,0
-1,-3,0,0
-1,-2,0,0
-1,-1,4,0.0020855057351407717
-1,0,1910,0.9958289885297185
-1,1,4,0.0020855057351407717
-1,2,0,0
-1,3,0,0
-1,4,0,0
-1,5,0,0
-1,6,0,0
0,-6,0,0
0,-5,0,0
0,-4,0,0
0,-3,0,0
0,-2,0,0
0,-1,4,8.496176720475786e-4
0,0,4700,0.9983007646559049
0,1,1,2.1240441801189465e-4
0,2,0,0
0,3,1,2.1240441801189465e-4
0,4,0,0
0,5,0,0
0,6,2,4.248088360237893e-4
1,-6,0,0
1,-5,0,0
1,-4,0,0
1,-3,0,0
1,-2,0,0
1,-1,4,0.0020242914979757085
1,0,1971,0.9974696356275303
1,1,1,5.060728744939271e-4
1,2,0,0
1,3,0,0
1,4,0,0
1,5,0,0
1,6,0,0
2,-6,0,0
2,-5,0,0
2,-4,0,0
2,-3,0,0
2,-2,0,0
2,-1,0,0
2,0,767,0.9973992197659298
2,1,2,0.002600780234070221
2,2,0,0
2,3,0,0
2,4,0,0
2,5,0,0
2,6,0,0
3,-6,0,0
3,-5,0,0
3,-4,0,0
3,-3,0,0
3,-2,0,0
3,-1,0,0
3,0,355,0.9943977591036415
3,1,1,0.0028011204481792717
3,2,0,0
3,3,0,0
3,4,0,0
3,5,0,0
3,6,1,0.0028011204481792717
4,-6,0,0
4,-5,0,0
4,-4,0,0
4,-3,0,0
4,-2,0,0
4,-1,0,0
4,0,81,1
4,1,0,0
4,2,0,0
4,3,0,0
4,4,0,0
4,5,0,0
4,6,0,0
5,-6,0,0
5,-5,0,0
5,-4,0,0
5,-3,0,0
5,-2,0,0
5,-1,0,0
5,0,33,0.9428571428571428
5,1,1,0.02857142857142857
5,2,0,0
5,3,0,0
5,4,0,0
5,5,1,0.02857142857142857
5,6,0,0
6,-6,0,0
6,-5,0,0
6,-4,0,0
6,-3,0,0
6,-2,0,0
6,-1,0,0
6,0,31,1
6,1,0,0
6,2,0,0
6,3,0,0
6,4,0,0
6,5,0,0
6,6,0,0
