delta_H,delta_L,count,row_percent
-6,-6,0,0
-6,-5,0,0
-6,-4,0,0
-6,-3,0,0
-6,-2,1,0.037037037037037035
-6,-1,3,0.1111111111111111
-6,0,23,0.8518518518518519
-6,1,0,0
-6,2,0,0
-6,3,0,0
-6,4,0,0
-6,5,0,0
-6,6,0,0
-5,-6,0,0
-5,-5,0,0
-5,-4,0,0
-5,-3,0,0
-5,-2,0,0
-5,-1,1,0.058823529411764705
-5,0,16,0.9411764705882353
-5,1,0,0
-5,2,0,0
-5,3,0,0
-5,4,0,0
-5,5,0,0
-5,6,0,0
-4,-6,0,0
-4,-5,0,0
-4,-4,0,0
-4,-3,0,0
-4,-2,1,0.017543859649122806
-4,-1,1,0.017543859649122806
-4,0,55,0.9649122807017544
-4,1,0,0
-4,2,0,0
-4,3,0,0
-4,4,0,0
-4,5,0,0
-4,6,0,0
-3,-6,0,0
-3,-5,0,0
-3,-4,0,0
-3,-3,0,0
-3,-2,1,0.005494505494505495
-3,-1,9,0.04945054945054945
-3,0,119,0.6538461538461539
-3,1,47,0.25824175824175827
-3,2,6,0.03296703296703297
-3,3,0,0
-3,4,0,0
-3,5,0,0
-3,6,0,0
-2,-6,0,0
-2,-5,0,0
-2,-4,0,0
-2,-3,0,0
-2,-2,0,0
-2,-1,3,0.007936507936507936
-2,0,249,0.6587301587301587
-2,1,70,0.18518518518518517
-2,2,56,0.14814814814814814
-2,3,0,0
-2,4,0,0
-2,5,0,0
-2,6,0,0
-1,-6,0,0
-1,-5,0,0
-1,-4,0,0
-1,-3,0,0
-1,-2,0,0
-1,-1,12,0.009456264775413711
-1,0,565,0.44523246650906223
-1,1,154,0.12135539795114263
-1,2,251,0.19779353821907014
-1,3,260,0.2048857368006304
-1,4,27,0.02127659574468085
-1,5,0,0
-1,6,0,0
0,-6,0,0
0,-5,0,0
0,-4,0,0
0,-3,0,0
0,-2,0,0
0,-1,13,0.003299492385786802
0,0,1497,0.3799492385786802
0,1,474,0.12030456852791878
0,2,505,0.1281725888324873
0,3,635,0.16116751269035534
0,4,575,0.14593908629441624
0,5,241,0.06116751269035533
0,6,0,0
1,-6,0,0
1,-5,0,0
1,-4,0,0
1,-3,0,0
1,-2,0,0
1,-1,0,0
1,0,517,0.32597730138713743
1,1,121,0.07629255989911728
1,2,318,0.2005044136191677
1,3,316,0.19924337957124844
1,4,224,0.14123581336696092
1,5,90,0.05674653215636822
1,6,0,0
2,-6,0,0
2,-5,0,0
2,-4,0,0
2,-3,0,0
2,-2,0,0
2,-1,0,0
2,0,192,0.32432432432432434
2,1,40,0.06756756756756757
2,2,89,0.15033783783783783
2,3,146,0.24662162162162163
2,4,90,0.15202702702702703
2,5,35,0.05912162162162162
2,6,0,0
3,-6,0,0
3,-5,0,0
3,-4,0,0
3,-3,0,0
3,-2,0,0
3,-1,0,0
3,0,85,0.2768729641693811
3,1,31,0.10097719869706841
3,2,49,0.15960912052117263
3,3,29,0.09446254071661238
3,4,62,0.20195439739413681
3,5,51,0.16612377850162866
3,6,0,0
4,-6,0,0
4,-5,0,0
4,-4,0,0
4,-3,0,0
4,-2,0,0
4,-1,0,0
4,0,16,0.2077922077922078
4,1,0,0
4,2,15,0.19480519480519481
4,3,20,0.2597402597402597
4,4,16,0.2077922077922078
4,5,10,0.12987012987012986
4,6,0,0
5,-6,0,0
5,-5,0,0
5,-4,0,0
5,-3,0,0
5,-2,0,0
5,-1,0,0
5,0,10,0.23255813953488372
5,1,0,0
5,2,0,0
5,3,14,0.32558139534883723
5,4,12,0.27906976744186046
5,5,7,0.16279069767441862
5,6,0,0
6,-6,0,0
6,-5,0,0
6,-4,0,0
6,-3,0,0
6,-2,0,0
6,-1,0,0
6,0,11,0.34375
6,1,0,0
6,2,0,0
6,3,0,0
6,4,4,0.125
6,5,17,0.53125
6,6,0,0
