delta_H,delta_L,count,row_percent
-10,-10,0,0
-10,-8,0,0
-10,-7,0,0
-10,-6,0,0
-10,-5,0,0
-10,-4,1,0.5
-10,-3,1,0.5
-10,-2,0,0
-10,-1,0,0
-10,0,0,0
-10,1,0,0
-10,2,0,0
-10,3,0,0
-10,4,0,0
-10,5,0,0
-10,6,0,0
-10,7,0,0
-10,8,0,0
-10,9,0,0
-10,10,0,0
-9,-10,0,0
-9,-8,0,0
-9,-7,0,0
-9,-6,0,0
-9,-5,0,0
-9,-4,0,0
-9,-3,0,0
-9,-2,0,0
-9,-1,1,1
-9,0,0,0
-9,1,0,0
-9,2,0,0
-9,3,0,0
-9,4,0,0
-9,5,0,0
-9,6,0,0
-9,7,0,0
-9,8,0,0
-9,9,0,0
-9,10,0,0
-8,-10,0,0
-8,-8,0,0
-8,-7,0,0
-8,-6,0,0
-8,-5,0,0
-8,-4,0,0
-8,-3,0,0
-8,-2,0,0
-8,-1,1,0.5
-8,0,1,0.5
-8,1,0,0
-8,2,0,0
-8,3,0,0
-8,4,0,0
-8,5,0,0
-8,6,0,0
-8,7,0,0
-8,8,0,0
-8,9,0,0
-8,10,0,0
-7,-10,0,0
-7,-8,0,0
-7,-7,0,0
-7,-6,0,0
-7,-5,0,0
-7,-4,0,0
-7,-3,0,0
-7,-2,0,0
-7,-1,0,0
-7,0,2,1
-7,1,0,0
-7,2,0,0
-7,3,0,0
-7,4,0,0
-7,5,0,0
-7,6,0,0
-7,7,0,0
-7,8,0,0
-7,9,0,0
-7,10,0,0
-6,-10,0,0
-6,-8,0,0
-6,-7,0,0
-6,-6,0,0
-6,-5,0,0
-6,-4,0,0
-6,-3,1,0.1111111111111111
-6,-2,0,0
-6,-1,1,0.1111111111111111
-6,0,7,0.7777777777777778
-6,1,0,0
-6,2,0,0
-6,3,0,0
-6,4,0,0
-6,5,0,0
-6,6,0,0
-6,7,0,0
-6,8,0,0
-6,9,0,0
-6,10,0,0
-5,-10,0,0
-5,-8,0,0
-5,-7,0,0
-5,-6,0,0
-5,-5,0,0
-5,-4,0,0
-5,-3,1,0.03125
-5,-2,2,0.0625
-5,-1,4,0.125
-5,0,19,0.59375
-5,1,6,0.1875
-5,2,0,0
-5,3,0,0
-5,4,0,0
-5,5,0,0
-5,6,0,0
-5,7,0,0
-5,8,0,0
-5,9,0,0
-5,10,0,0
-4,-10,0,0
-4,-8,0,0
-4,-7,0,0
-4,-6,0,0
-4,-5,0,0
-4,-4,1,0.023255813953488372
-4,-3,2,0.046511627906976744
-4,-2,3,0.06976744186046512
-4,-1,6,0.13953488372093023
-4,0,23,0.5348837209302325
-4,1,6,0.13953488372093023
-4,2,2,0.046511627906976744
-4,3,0,0
-4,4,0,0
-4,5,0,0
-4,6,0,0
-4,7,0,0
-4,8,0,0
-4,9,0,0
-4,10,0,0
-3,-10,0,0
-3,-8,0,0
-3,-7,0,0
-3,-6,0,0
-3,-5,0,0
-3,-4,1,0.007936507936507936
-3,-3,2,0.015873015873015872
-3,-2,11,0.0873015873015873
-3,-1,22,0.1746031746031746
-3,0,73,0.5793650793650794
-3,1,8,0.06349206349206349
-3,2,5,0.03968253968253968
-3,3,2,0.015873015873015872
-3,4,2,0.015873015873015872
-3,5,0,0
-3,6,0,0
-3,7,0,0
-3,8,0,0
-3,9,0,0
-3,10,0,0
-2,-10,0,0
-2,-8,0,0
-2,-7,0,0
-2,-6,0,0
-2,-5,0,0
-2,-4,1,0.0029239766081871343
-2,-3,5,0.014619883040935672
-2,-2,10,0.029239766081871343
-2,-1,32,0.0935672514619883
-2,0,229,0.6695906432748538
-2,1,23,0.06725146198830409
-2,2,29,0.0847953216374269
-2,3,6,0.017543859649122806
-2,4,6,0.017543859649122806
-2,5,1,0.0029239766081871343
-2,6,0,0
-2,7,0,0
-2,8,0,0
-2,9,0,0
-2,10,0,0
-1,-10,0,0
-1,-8,0,0
-1,-7,0,0
-1,-6,0,0
-1,-5,0,0
-1,-4,0,0
-1,-3,2,0.001417434443656981
-1,-2,14,0.009922041105598866
-1,-1,106,0.07512402551381998
-1,0,756,0.5357902197023388
-1,1,181,0.12827781715095676
-1,2,129,0.09142452161587526
-1,3,110,0.07795889440113395
-1,4,82,0.058114812189936214
-1,5,25,0.01771793054571226
-1,6,6,0.004252303330970942
-1,7,0,0
-1,8,0,0
-1,9,0,0
-1,10,0,0
0,-10,0,0
0,-8,0,0
0,-7,0,0
0,-6,0,0
0,-5,0,0
0,-4,4,0.001281640499839795
0,-3,17,0.005446972124319128
0,-2,30,0.009612303748798462
0,-1,106,0.033963473245754564
0,0,1078,0.34540211470682475
0,1,717,0.22973405959628324
0,2,395,0.12656199935917975
0,3,194,0.062159564242230056
0,4,340,0.10893944248638257
0,5,112,0.035885933995514256
0,6,78,0.024991989746876
0,7,32,0.01025312399871836
0,8,18,0.005767382249279077
0,9,0,0
0,10,0,0
1,-10,0,0
1,-8,0,0
1,-7,0,0
1,-6,0,0
1,-5,0,0
1,-4,0,0
1,-3,0,0
1,-2,1,8.703220191470844e-4
1,-1,30,0.02610966057441253
1,0,321,0.2793733681462141
1,1,120,0.10443864229765012
1,2,212,0.18450826805918188
1,3,131,0.11401218450826806
1,4,192,0.1671018276762402
1,5,87,0.07571801566579635
1,6,39,0.033942558746736295
1,7,12,0.010443864229765013
1,8,4,0.0034812880765883376
1,9,0,0
1,10,0,0
2,-10,0,0
2,-8,0,0
2,-7,0,0
2,-6,0,0
2,-5,0,0
2,-4,0,0
2,-3,0,0
2,-2,0,0
2,-1,7,0.024475524475524476
2,0,71,0.24825174825174826
2,1,33,0.11538461538461539
2,2,45,0.15734265734265734
2,3,54,0.1888111888111888
2,4,45,0.15734265734265734
2,5,17,0.05944055944055944
2,6,9,0.03146853146853147
2,7,3,0.01048951048951049
2,8,2,0.006993006993006993
2,9,0,0
2,10,0,0
3,-10,0,0
3,-8,0,0
3,-7,0,0
3,-6,0,0
3,-5,0,0
3,-4,0,0
3,-3,0,0
3,-2,0,0
3,-1,1,0.00909090909090909
3,0,14,0.12727272727272726
3,1,6,0.05454545454545454
3,2,6,0.05454545454545454
3,3,12,0.10909090909090909
3,4,46,0.41818181818181815
3,5,15,0.13636363636363635
3,6,5,0.045454545454545456
3,7,3,0.02727272727272727
3,8,2,0.01818181818181818
3,9,0,0
3,10,0,0
4,-10,0,0
4,-8,0,0
4,-7,0,0
4,-6,0,0
4,-5,0,0
4,-4,0,0
4,-3,0,0
4,-2,0,0
4,-1,0,0
4,0,7,0.2
4,1,1,0.02857142857142857
4,2,3,0.08571428571428572
4,3,4,0.11428571428571428
4,4,10,0.2857142857142857
4,5,3,0.08571428571428572
4,6,6,0.17142857142857143
4,7,0,0
4,8,1,0.02857142857142857
4,9,0,0
4,10,0,0
5,-10,0,0
5,-8,0,0
5,-7,0,0
5,-6,0,0
5,-5,0,0
5,-4,0,0
5,-3,0,0
5,-2,0,0
5,-1,0,0
5,0,8,0.4
5,1,0,0
5,2,1,0.05
5,3,1,0.05
5,4,1,0.05
5,5,0,0
5,6,3,0.15
5,7,4,0.2
5,8,2,0.1
5,9,0,0
5,10,0,0
6,-10,0,0
6,-8,0,0
6,-7,0,0
6,-6,0,0
6,-5,0,0
6,-4,0,0
6,-3,0,0
6,-2,0,0
6,-1,0,0
6,0,0,0
6,1,0,0
6,2,2,0.25
6,3,0,0
6,4,2,0.25
6,5,3,0.375
6,6,1,0.125
6,7,0,0
6,8,0,0
6,9,0,0
6,10,0,0
7,-10,0,0
7,-8,0,0
7,-7,0,0
7,-6,0,0
7,-5,0,0
7,-4,0,0
7,-3,0,0
7,-2,0,0
7,-1,0,0
7,0,0,0
7,1,0,0
7,2,0,0
7,3,0,0
7,4,0,0
7,5,1,0.5
7,6,1,0.5
7,7,0,0
7,8,0,0
7,9,0,0
7,10,0,0
8,-10,0,0
8,-8,0,0
8,-7,0,0
8,-6,0,0
8,-5,0,0
8,-4,0,0
8,-3,0,0
8,-2,0,0
8,-1,0,0
8,0,1,1
8,1,0,0
8,2,0,0
8,3,0,0
8,4,0,0
8,5,0,0
8,6,0,0
8,7,0,0
8,8,0,0
8,9,0,0
8,10,0,0
9,-10,0,0
9,-8,0,0
9,-7,0,0
9,-6,0,0
9,-5,0,0
9,-4,0,0
9,-3,0,0
9,-2,0,0
9,-1,0,0
9,0,0,0
9,1,0,0
9,2,0,0
9,3,0,0
9,4,0,0
9,5,1,1
9,6,0,0
9,7,0,0
9,8,0,0
9,9,0,0
9,10,0,0
10,-10,0,0
10,-8,0,0
10,-7,0,0
10,-6,0,0
10,-5,0,0
10,-4,0,0
10,-3,0,0
10,-2,0,0
10,-1,0,0
10,0,0,0
10,1,0,0
10,2,0,0
10,3,0,0
10,4,0,0
10,5,0,0
10,6,0,0
10,7,1,1
10,8,0,0
10,9,0,0
10,10,0,0
