delta_H,delta_L,count,row_percent
-10,-10,0,0
-10,-8,0,0
-10,-7,0,0
-10,-6,0,0
-10,-5,0,0
-10,-4,0,0
-10,-3,0,0
-10,-2,0,0
-10,-1,0,0
-10,0,1,1
-10,1,0,0
-10,2,0,0
-10,3,0,0
-10,4,0,0
-10,5,0,0
-10,6,0,0
-10,7,0,0
-10,8,0,0
-10,9,0,0
-10,10,0,0
-9,-10,0,0
-9,-8,0,0
-9,-7,0,0
-9,-6,0,0
-9,-5,0,0
-9,-4,0,0
-9,-3,0,0
-9,-2,0,0
-9,-1,1,0.5
-9,0,1,0.5
-9,1,0,0
-9,2,0,0
-9,3,0,0
-9,4,0,0
-9,5,0,0
-9,6,0,0
-9,7,0,0
-9,8,0,0
-9,9,0,0
-9,10,0,0
-8,-10,0,0
-8,-8,0,0
-8,-7,0,0
-8,-6,0,0
-8,-5,0,0
-8,-4,0,0
-8,-3,0,0
-8,-2,0,0
-8,-1,0,0
-8,0,0,0
-8,1,0,0
-8,2,0,0
-8,3,0,0
-8,4,0,0
-8,5,0,0
-8,6,0,0
-8,7,0,0
-8,8,0,0
-8,9,0,0
-8,10,0,0
-7,-10,0,0
-7,-8,0,0
-7,-7,0,0
-7,-6,0,0
-7,-5,0,0
-7,-4,0,0
-7,-3,2,0.4
-7,-2,1,0.2
-7,-1,0,0
-7,0,2,0.4
-7,1,0,0
-7,2,0,0
-7,3,0,0
-7,4,0,0
-7,5,0,0
-7,6,0,0
-7,7,0,0
-7,8,0,0
-7,9,0,0
-7,10,0,0
-6,-10,0,0
-6,-8,0,0
-6,-7,0,0
-6,-6,0,0
-6,-5,0,0
-6,-4,0,0
-6,-3,0,0
-6,-2,0,0
-6,-1,0,0
-6,0,6,1
-6,1,0,0
-6,2,0,0
-6,3,0,0
-6,4,0,0
-6,5,0,0
-6,6,0,0
-6,7,0,0
-6,8,0,0
-6,9,0,0
-6,10,0,0
-5,-10,0,0
-5,-8,0,0
-5,-7,0,0
-5,-6,0,0
-5,-5,0,0
-5,-4,1,0.07692307692307693
-5,-3,0,0
-5,-2,0,0
-5,-1,1,0.07692307692307693
-5,0,6,0.46153846153846156
-5,1,4,0.3076923076923077
-5,2,1,0.07692307692307693
-5,3,0,0
-5,4,0,0
-5,5,0,0
-5,6,0,0
-5,7,0,0
-5,8,0,0
-5,9,0,0
-5,10,0,0
-4,-10,0,0
-4,-8,0,0
-4,-7,0,0
-4,-6,0,0
-4,-5,0,0
-4,-4,0,0
-4,-3,1,0.03333333333333333
-4,-2,1,0.03333333333333333
-4,-1,11,0.36666666666666664
-4,0,12,0.4
-4,1,4,0.13333333333333333
-4,2,1,0.03333333333333333
-4,3,0,0
-4,4,0,0
-4,5,0,0
-4,6,0,0
-4,7,0,0
-4,8,0,0
-4,9,0,0
-4,10,0,0
-3,-10,0,0
-3,-8,0,0
-3,-7,0,0
-3,-6,0,0
-3,-5,0,0
-3,-4,1,0.013157894736842105
-3,-3,2,0.02631578947368421
-3,-2,2,0.02631578947368421
-3,-1,14,0.18421052631578946
-3,0,35,0.4605263157894737
-3,1,15,0.19736842105263158
-3,2,4,0.05263157894736842
-3,3,3,0.039473684210526314
-3,4,0,0
-3,5,0,0
-3,6,0,0
-3,7,0,0
-3,8,0,0
-3,9,0,0
-3,10,0,0
-2,-10,0,0
-2,-8,0,0
-2,-7,0,0
-2,-6,0,0
-2,-5,0,0
-2,-4,1,0.003745318352059925
-2,-3,0,0
-2,-2,8,0.0299625468164794
-2,-1,46,0.17228464419475656
-2,0,136,0.5093632958801498
-2,1,30,0.11235955056179775
-2,2,38,0.14232209737827714
-2,3,4,0.0149812734082397
-2,4,3,0.011235955056179775
-2,5,1,0.003745318352059925
-2,6,0,0
-2,7,0,0
-2,8,0,0
-2,9,0,0
-2,10,0,0
-1,-10,0,0
-1,-8,0,0
-1,-7,0,0
-1,-6,0,0
-1,-5,0,0
-1,-4,2,0.0013449899125756557
-1,-3,0,0
-1,-2,14,0.00941492938802959
-1,-1,165,0.1109616677874916
-1,0,685,0.4606590450571621
-1,1,294,0.1977135171486214
-1,2,140,0.0941492938802959
-1,3,83,0.05581708137188971
-1,4,81,0.05447209145931405
-1,5,20,0.013449899125756557
-1,6,3,0.0020174848688634837
-1,7,0,0
-1,8,0,0
-1,9,0,0
-1,10,0,0
0,-10,0,0
0,-8,0,0
0,-7,0,0
0,-6,0,0
0,-5,0,0
0,-4,4,0.0010796221322537112
0,-3,15,0.004048582995951417
0,-2,23,0.006207827260458839
0,-1,146,0.03940620782726046
0,0,1211,0.32685560053981105
0,1,1032,0.2785425101214575
0,2,569,0.1535762483130904
0,3,198,0.05344129554655871
0,4,332,0.08960863697705802
0,5,79,0.021322537112010796
0,6,65,0.017543859649122806
0,7,21,0.005668016194331984
0,8,10,0.002699055330634278
0,9,0,0
0,10,0,0
1,-10,0,0
1,-8,0,0
1,-7,0,0
1,-6,0,0
1,-5,0,0
1,-4,0,0
1,-3,0,0
1,-2,2,0.002127659574468085
1,-1,32,0.03404255319148936
1,0,264,0.28085106382978725
1,1,159,0.16914893617021276
1,2,202,0.2148936170212766
1,3,94,0.1
1,4,127,0.1351063829787234
1,5,31,0.03297872340425532
1,6,20,0.02127659574468085
1,7,8,0.00851063829787234
1,8,1,0.0010638297872340426
1,9,0,0
1,10,0,0
2,-10,0,0
2,-8,0,0
2,-7,0,0
2,-6,0,0
2,-5,0,0
2,-4,0,0
2,-3,0,0
2,-2,2,0.0125
2,-1,9,0.05625
2,0,30,0.1875
2,1,29,0.18125
2,2,25,0.15625
2,3,22,0.1375
2,4,24,0.15
2,5,9,0.05625
2,6,5,0.03125
2,7,1,0.00625
2,8,3,0.01875
2,9,1,0.00625
2,10,0,0
3,-10,0,0
3,-8,0,0
3,-7,0,0
3,-6,0,0
3,-5,0,0
3,-4,0,0
3,-3,0,0
3,-2,0,0
3,-1,0,0
3,0,12,0.3
3,1,4,0.1
3,2,6,0.15
3,3,6,0.15
3,4,9,0.225
3,5,2,0.05
3,6,1,0.025
3,7,0,0
3,8,0,0
3,9,0,0
3,10,0,0
4,-10,0,0
4,-8,0,0
4,-7,0,0
4,-6,0,0
4,-5,0,0
4,-4,0,0
4,-3,0,0
4,-2,0,0
4,-1,0,0
4,0,0,0
4,1,2,0.16666666666666666
4,2,0,0
4,3,1,0.08333333333333333
4,4,0,0
4,5,4,0.3333333333333333
4,6,4,0.3333333333333333
4,7,1,0.08333333333333333
4,8,0,0
4,9,0,0
4,10,0,0
5,-10,0,0
5,-8,0,0
5,-7,0,0
5,-6,0,0
5,-5,0,0
5,-4,0,0
5,-3,0,0
5,-2,0,0
5,-1,0,0
5,0,1,0.1111111111111111
5,1,2,0.2222222222222222
5,2,3,0.3333333333333333
5,3,1,0.1111111111111111
5,4,1,0.1111111111111111
5,5,1,0.1111111111111111
5,6,0,0
5,7,0,0
5,8,0,0
5,9,0,0
5,10,0,0
6,-10,0,0
6,-8,0,0
6,-7,0,0
6,-6,0,0
6,-5,0,0
6,-4,0,0
6,-3,0,0
6,-2,0,0
6,-1,0,0
6,0,1,0.3333333333333333
6,1,0,0
6,2,2,0.6666666666666666
6,3,0,0
6,4,0,0
6,5,0,0
6,6,0,0
6,7,0,0
6,8,0,0
6,9,0,0
6,10,0,0
7,-10,0,0
7,-8,0,0
7,-7,0,0
7,-6,0,0
7,-5,0,0
7,-4,0,0
7,-3,0,0
7,-2,0,0
7,-1,0,0
7,0,0,0
7,1,0,0
7,2,0,0
7,3,0,0
7,4,0,0
7,5,0,0
7,6,0,0
7,7,0,0
7,8,0,0
7,9,0,0
7,10,0,0
8,-10,0,0
8,-8,0,0
8,-7,0,0
8,-6,0,0
8,-5,0,0
8,-4,0,0
8,-3,0,0
8,-2,0,0
8,-1,0,0
8,0,0,0
8,1,0,0
8,2,0,0
8,3,0,0
8,4,0,0
8,5,0,0
8,6,0,0
8,7,0,0
8,8,0,0
8,9,0,0
8,10,0,0
9,-10,0,0
9,-8,0,0
9,-7,0,0
9,-6,0,0
9,-5,0,0
9,-4,0,0
9,-3,0,0
9,-2,0,0
9,-1,0,0
9,0,0,0
9,1,0,0
9,2,0,0
9,3,0,0
9,4,0,0
9,5,0,0
9,6,0,0
9,7,0,0
9,8,0,0
9,9,0,0
9,10,0,0
10,-10,0,0
10,-8,0,0
10,-7,0,0
10,-6,0,0
10,-5,0,0
10,-4,0,0
10,-3,0,0
10,-2,0,0
10,-1,0,0
10,0,0,0
10,1,0,0
10,2,0,0
10,3,0,0
10,4,0,0
10,5,0,0
10,6,0,0
10,7,0,0
10,8,0,0
10,9,0,0
10,10,0,0
