delta_H,delta_L,count,row_percent
-10,-10,0,0
-10,-8,0,0
-10,-7,0,0
-10,-6,0,0
-10,-5,0,0
-10,-4,0,0
-10,-3,1,1
-10,-2,0,0
-10,-1,0,0
-10,0,0,0
-10,1,0,0
-10,2,0,0
-10,3,0,0
-10,4,0,0
-10,5,0,0
-10,6,0,0
-10,7,0,0
-10,8,0,0
-10,9,0,0
-10,10,0,0
-9,-10,0,0
-9,-8,0,0
-9,-7,0,0
-9,-6,0,0
-9,-5,0,0
-9,-4,0,0
-9,-3,1,0.3333333333333333
-9,-2,1,0.3333333333333333
-9,-1,0,0
-9,0,1,0.3333333333333333
-9,1,0,0
-9,2,0,0
-9,3,0,0
-9,4,0,0
-9,5,0,0
-9,6,0,0
-9,7,0,0
-9,8,0,0
-9,9,0,0
-9,10,0,0
-8,-10,0,0
-8,-8,0,0
-8,-7,0,0
-8,-6,0,0
-8,-5,0,0
-8,-4,0,0
-8,-3,0,0
-8,-2,0,0
-8,-1,0,0
-8,0,0,0
-8,1,0,0
-8,2,0,0
-8,3,0,0
-8,4,0,0
-8,5,0,0
-8,6,0,0
-8,7,0,0
-8,8,0,0
-8,9,0,0
-8,10,0,0
-7,-10,0,0
-7,-8,0,0
-7,-7,0,0
-7,-6,0,0
-7,-5,0,0
-7,-4,0,0
-7,-3,0,0
-7,-2,1,1
-7,-1,0,0
-7,0,0,0
-7,1,0,0
-7,2,0,0
-7,3,0,0
-7,4,0,0
-7,5,0,0
-7,6,0,0
-7,7,0,0
-7,8,0,0
-7,9,0,0
-7,10,0,0
-6,-10,0,0
-6,-8,0,0
-6,-7,0,0
-6,-6,0,0
-6,-5,0,0
-6,-4,0,0
-6,-3,0,0
-6,-2,0,0
-6,-1,1,0.5
-6,0,1,0.5
-6,1,0,0
-6,2,0,0
-6,3,0,0
-6,4,0,0
-6,5,0,0
-6,6,0,0
-6,7,0,0
-6,8,0,0
-6,9,0,0
-6,10,0,0
-5,-10,0,0
-5,-8,0,0
-5,-7,0,0
-5,-6,0,0
-5,-5,0,0
-5,-4,0,0
-5,-3,0,0
-5,-2,0,0
-5,-1,2,0.2
-5,0,5,0.5
-5,1,2,0.2
-5,2,1,0.1
-5,3,0,0
-5,4,0,0
-5,5,0,0
-5,6,0,0
-5,7,0,0
-5,8,0,0
-5,9,0,0
-5,10,0,0
-4,-10,0,0
-4,-8,0,0
-4,-7,0,0
-4,-6,0,0
-4,-5,0,0
-4,-4,0,0
-4,-3,1,0.05555555555555555
-4,-2,1,0.05555555555555555
-4,-1,2,0.1111111111111111
-4,0,11,0.6111111111111112
-4,1,3,0.16666666666666666
-4,2,0,0
-4,3,0,0
-4,4,0,0
-4,5,0,0
-4,6,0,0
-4,7,0,0
-4,8,0,0
-4,9,0,0
-4,10,0,0
-3,-10,0,0
-3,-8,0,0
-3,-7,0,0
-3,-6,0,0
-3,-5,0,0
-3,-4,0,0
-3,-3,0,0
-3,-2,2,0.03333333333333333
-3,-1,12,0.2
-3,0,25,0.4166666666666667
-3,1,17,0.2833333333333333
-3,2,3,0.05
-3,3,1,0.016666666666666666
-3,4,0,0
-3,5,0,0
-3,6,0,0
-3,7,0,0
-3,8,0,0
-3,9,0,0
-3,10,0,0
-2,-10,0,0
-2,-8,0,0
-2,-7,0,0
-2,-6,0,0
-2,-5,0,0
-2,-4,1,0.005494505494505495
-2,-3,4,0.02197802197802198
-2,-2,5,0.027472527472527472
-2,-1,20,0.10989010989010989
-2,0,92,0.5054945054945055
-2,1,28,0.15384615384615385
-2,2,15,0.08241758241758242
-2,3,4,0.02197802197802198
-2,4,10,0.054945054945054944
-2,5,3,0.016483516483516484
-2,6,0,0
-2,7,0,0
-2,8,0,0
-2,9,0,0
-2,10,0,0
-1,-10,0,0
-1,-8,0,0
-1,-7,0,0
-1,-6,0,0
-1,-5,0,0
-1,-4,4,0.003372681281618887
-1,-3,5,0.0042158516020236085
-1,-2,18,0.01517706576728499
-1,-1,126,0.10623946037099494
-1,0,496,0.418212478920742
-1,1,203,0.1711635750421585
-1,2,139,0.11720067453625632
-1,3,92,0.0775716694772344
-1,4,80,0.06745362563237774
-1,5,20,0.016863406408094434
-1,6,3,0.002529510961214165
-1,7,0,0
-1,8,0,0
-1,9,0,0
-1,10,0,0
0,-10,0,0
0,-8,0,0
0,-7,0,0
0,-6,0,0
0,-5,0,0
0,-4,8,0.0020444671607462305
0,-3,18,0.004600051111679018
0,-2,22,0.005622284692052134
0,-1,172,0.04395604395604396
0,0,1237,0.3161257347303859
0,1,1082,0.27651418349092766
0,2,481,0.12292358803986711
0,3,236,0.0603117812420138
0,4,382,0.09762330692563251
0,5,130,0.03322259136212625
0,6,102,0.02606695629951444
0,7,30,0.007666751852798364
0,8,9,0.002300025555839509
0,9,4,0.0010222335803731152
0,10,0,0
1,-10,0,0
1,-8,0,0
1,-7,0,0
1,-6,0,0
1,-5,0,0
1,-4,0,0
1,-3,0,0
1,-2,4,0.0036596523330283625
1,-1,45,0.04117108874656908
1,0,299,0.2735590118938701
1,1,167,0.15279048490393413
1,2,220,0.2012808783165599
1,3,103,0.09423604757548033
1,4,148,0.1354071363220494
1,5,54,0.04940530649588289
1,6,34,0.03110704483074108
1,7,13,0.011893870082342177
1,8,6,0.0054894784995425435
1,9,0,0
1,10,0,0
2,-10,0,0
2,-8,0,0
2,-7,0,0
2,-6,0,0
2,-5,0,0
2,-4,0,0
2,-3,0,0
2,-2,0,0
2,-1,11,0.05555555555555555
2,0,46,0.23232323232323232
2,1,26,0.13131313131313133
2,2,25,0.12626262626262627
2,3,33,0.16666666666666666
2,4,39,0.19696969696969696
2,5,7,0.03535353535353535
2,6,4,0.020202020202020204
2,7,7,0.03535353535353535
2,8,0,0
2,9,0,0
2,10,0,0
3,-10,0,0
3,-8,0,0
3,-7,0,0
3,-6,0,0
3,-5,0,0
3,-4,0,0
3,-3,0,0
3,-2,0,0
3,-1,1,0.030303030303030304
3,0,12,0.36363636363636365
3,1,5,0.15151515151515152
3,2,2,0.06060606060606061
3,3,5,0.15151515151515152
3,4,8,0.24242424242424243
3,5,0,0
3,6,0,0
3,7,0,0
3,8,0,0
3,9,0,0
3,10,0,0
4,-10,0,0
4,-8,0,0
4,-7,0,0
4,-6,0,0
4,-5,0,0
4,-4,0,0
4,-3,0,0
4,-2,0,0
4,-1,0,0
4,0,3,0.21428571428571427
4,1,1,0.07142857142857142
4,2,3,0.21428571428571427
4,3,1,0.07142857142857142
4,4,2,0.14285714285714285
4,5,2,0.14285714285714285
4,6,2,0.14285714285714285
4,7,0,0
4,8,0,0
4,9,0,0
4,10,0,0
5,-10,0,0
5,-8,0,0
5,-7,0,0
5,-6,0,0
5,-5,0,0
5,-4,0,0
5,-3,0,0
5,-2,0,0
5,-1,0,0
5,0,2,0.15384615384615385
5,1,3,0.23076923076923078
5,2,2,0.15384615384615385
5,3,0,0
5,4,1,0.07692307692307693
5,5,1,0.07692307692307693
5,6,0,0
5,7,3,0.23076923076923078
5,8,1,0.07692307692307693
5,9,0,0
5,10,0,0
6,-10,0,0
6,-8,0,0
6,-7,0,0
6,-6,0,0
6,-5,0,0
6,-4,0,0
6,-3,0,0
6,-2,0,0
6,-1,0,0
6,0,1,0.3333333333333333
6,1,0,0
6,2,1,0.3333333333333333
6,3,0,0
6,4,1,0.3333333333333333
6,5,0,0
6,6,0,0
6,7,0,0
6,8,0,0
6,9,0,0
6,10,0,0
7,-10,0,0
7,-8,0,0
7,-7,0,0
7,-6,0,0
7,-5,0,0
7,-4,0,0
7,-3,0,0
7,-2,0,0
7,-1,0,0
7,0,0,0
7,1,0,0
7,2,0,0
7,3,0,0
7,4,0,0
7,5,0,0
7,6,0,0
7,7,0,0
7,8,0,0
7,9,0,0
7,10,0,0
8,-10,0,0
8,-8,0,0
8,-7,0,0
8,-6,0,0
8,-5,0,0
8,-4,0,0
8,-3,0,0
8,-2,0,0
8,-1,0,0
8,0,1,1
8,1,0,0
8,2,0,0
8,3,0,0
8,4,0,0
8,5,0,0
8,6,0,0
8,7,0,0
8,8,0,0
8,9,0,0
8,10,0,0
9,-10,0,0
9,-8,0,0
9,-7,0,0
9,-6,0,0
9,-5,0,0
9,-4,0,0
9,-3,0,0
9,-2,0,0
9,-1,0,0
9,0,1,0.5
9,1,0,0
9,2,0,0
9,3,0,0
9,4,0,0
9,5,0,0
9,6,1,0.5
9,7,0,0
9,8,0,0
9,9,0,0
9,10,0,0
10,-10,0,0
10,-8,0,0
10,-7,0,0
10,-6,0,0
10,-5,0,0
10,-4,0,0
10,-3,0,0
10,-2,0,0
10,-1,0,0
10,0,0,0
10,1,0,0
10,2,0,0
10,3,0,0
10,4,0,0
10,5,0,0
10,6,2,0.6666666666666666
10,7,1,0.3333333333333333
10,8,0,0
10,9,0,0
10,10,0,0
