delta_H,delta_L,count,row_percent
-10,-10,0,0
-10,-8,0,0
-10,-7,0,0
-10,-6,0,0
-10,-5,0,0
-10,-4,1,1
-10,-3,0,0
-10,-2,0,0
-10,-1,0,0
-10,0,0,0
-10,1,0,0
-10,2,0,0
-10,3,0,0
-10,4,0,0
-10,5,0,0
-10,6,0,0
-10,7,0,0
-10,8,0,0
-10,9,0,0
-10,10,0,0
-9,-10,0,0
-9,-8,0,0
-9,-7,0,0
-9,-6,0,0
-9,-5,0,0
-9,-4,0,0
-9,-3,0,0
-9,-2,0,0
-9,-1,0,0
-9,0,0,0
-9,1,0,0
-9,2,0,0
-9,3,0,0
-9,4,0,0
-9,5,0,0
-9,6,0,0
-9,7,0,0
-9,8,0,0
-9,9,0,0
-9,10,0,0
-8,-10,0,0
-8,-8,0,0
-8,-7,0,0
-8,-6,0,0
-8,-5,0,0
-8,-4,0,0
-8,-3,0,0
-8,-2,0,0
-8,-1,0,0
-8,0,1,1
-8,1,0,0
-8,2,0,0
-8,3,0,0
-8,4,0,0
-8,5,0,0
-8,6,0,0
-8,7,0,0
-8,8,0,0
-8,9,0,0
-8,10,0,0
-7,-10,0,0
-7,-8,0,0
-7,-7,0,0
-7,-6,0,0
-7,-5,0,0
-7,-4,0,0
-7,-3,1,0.16666666666666666
-7,-2,1,0.16666666666666666
-7,-1,0,0
-7,0,4,0.6666666666666666
-7,1,0,0
-7,2,0,0
-7,3,0,0
-7,4,0,0
-7,5,0,0
-7,6,0,0
-7,7,0,0
-7,8,0,0
-7,9,0,0
-7,10,0,0
-6,-10,0,0
-6,-8,0,0
-6,-7,0,0
-6,-6,0,0
-6,-5,0,0
-6,-4,0,0
-6,-3,0,0
-6,-2,0,0
-6,-1,3,0.6
-6,0,2,0.4
-6,1,0,0
-6,2,0,0
-6,3,0,0
-6,4,0,0
-6,5,0,0
-6,6,0,0
-6,7,0,0
-6,8,0,0
-6,9,0,0
-6,10,0,0
-5,-10,0,0
-5,-8,0,0
-5,-7,0,0
-5,-6,0,0
-5,-5,0,0
-5,-4,0,0
-5,-3,0,0
-5,-2,0,0
-5,-1,1,0.3333333333333333
-5,0,1,0.3333333333333333
-5,1,1,0.3333333333333333
-5,2,0,0
-5,3,0,0
-5,4,0,0
-5,5,0,0
-5,6,0,0
-5,7,0,0
-5,8,0,0
-5,9,0,0
-5,10,0,0
-4,-10,0,0
-4,-8,0,0
-4,-7,0,0
-4,-6,0,0
-4,-5,0,0
-4,-4,1,0.07142857142857142
-4,-3,1,0.07142857142857142
-4,-2,1,0.07142857142857142
-4,-1,2,0.14285714285714285
-4,0,8,0.5714285714285714
-4,1,0,0
-4,2,1,0.07142857142857142
-4,3,0,0
-4,4,0,0
-4,5,0,0
-4,6,0,0
-4,7,0,0
-4,8,0,0
-4,9,0,0
-4,10,0,0
-3,-10,0,0
-3,-8,0,0
-3,-7,0,0
-3,-6,0,0
-3,-5,0,0
-3,-4,0,0
-3,-3,0,0
-3,-2,3,0.06818181818181818
-3,-1,18,0.4090909090909091
-3,0,15,0.3409090909090909
-3,1,3,0.06818181818181818
-3,2,1,0.022727272727272728
-3,3,3,0.06818181818181818
-3,4,1,0.022727272727272728
-3,5,0,0
-3,6,0,0
-3,7,0,0
-3,8,0,0
-3,9,0,0
-3,10,0,0
-2,-10,0,0
-2,-8,0,0
-2,-7,0,0
-2,-6,0,0
-2,-5,0,0
-2,-4,0,0
-2,-3,1,0.006329113924050633
-2,-2,6,0.0379746835443038
-2,-1,32,0.20253164556962025
-2,0,77,0.4873417721518987
-2,1,23,0.14556962025316456
-2,2,7,0.04430379746835443
-2,3,4,0.02531645569620253
-2,4,7,0.04430379746835443
-2,5,1,0.006329113924050633
-2,6,0,0
-2,7,0,0
-2,8,0,0
-2,9,0,0
-2,10,0,0
-1,-10,0,0
-1,-8,0,0
-1,-7,0,0
-1,-6,0,0
-1,-5,0,0
-1,-4,0,0
-1,-3,1,8.928571428571428e-4
-1,-2,17,0.015178571428571428
-1,-1,95,0.08482142857142858
-1,0,548,0.48928571428571427
-1,1,193,0.17232142857142857
-1,2,125,0.11160714285714286
-1,3,70,0.0625
-1,4,58,0.05178571428571429
-1,5,11,0.009821428571428571
-1,6,2,0.0017857142857142857
-1,7,0,0
-1,8,0,0
-1,9,0,0
-1,10,0,0
0,-10,0,0
0,-8,0,0
0,-7,0,0
0,-6,0,0
0,-5,0,0
0,-4,5,0.0011486331265793705
0,-3,12,0.0027567195037904893
0,-2,39,0.00895933838731909
0,-1,222,0.05099931082012405
0,0,1687,0.3875488169078796
0,1,1040,0.23891569032850907
0,2,534,0.12267401791867677
0,3,230,0.052837123822651044
0,4,369,0.08476912474155755
0,5,89,0.020445669653112796
0,6,82,0.018837583275901678
0,7,32,0.007351252010107972
0,8,9,0.002067539627842867
0,9,3,6.891798759476223e-4
0,10,0,0
1,-10,0,0
1,-8,0,0
1,-7,0,0
1,-6,0,0
1,-5,0,0
1,-4,0,0
1,-3,0,0
1,-2,3,0.002070393374741201
1,-1,46,0.031746031746031744
1,0,561,0.38716356107660455
1,1,189,0.13043478260869565
1,2,242,0.16701173222912352
1,3,119,0.0821256038647343
1,4,191,0.1318150448585231
1,5,52,0.035886818495514144
1,6,31,0.02139406487232574
1,7,11,0.00759144237405107
1,8,4,0.0027605244996549345
1,9,0,0
1,10,0,0
2,-10,0,0
2,-8,0,0
2,-7,0,0
2,-6,0,0
2,-5,0,0
2,-4,0,0
2,-3,0,0
2,-2,1,0.003389830508474576
2,-1,6,0.020338983050847456
2,0,92,0.31186440677966104
2,1,46,0.15593220338983052
2,2,47,0.15932203389830507
2,3,41,0.13898305084745763
2,4,39,0.13220338983050847
2,5,10,0.03389830508474576
2,6,11,0.03728813559322034
2,7,2,0.006779661016949152
2,8,0,0
2,9,0,0
2,10,0,0
3,-10,0,0
3,-8,0,0
3,-7,0,0
3,-6,0,0
3,-5,0,0
3,-4,0,0
3,-3,0,0
3,-2,0,0
3,-1,0,0
3,0,25,0.29069767441860467
3,1,14,0.16279069767441862
3,2,13,0.1511627906976744
3,3,11,0.12790697674418605
3,4,16,0.18604651162790697
3,5,3,0.03488372093023256
3,6,2,0.023255813953488372
3,7,1,0.011627906976744186
3,8,1,0.011627906976744186
3,9,0,0
3,10,0,0
4,-10,0,0
4,-8,0,0
4,-7,0,0
4,-6,0,0
4,-5,0,0
4,-4,0,0
4,-3,0,0
4,-2,0,0
4,-1,0,0
4,0,10,0.2631578947368421
4,1,3,0.07894736842105263
4,2,7,0.18421052631578946
4,3,6,0.15789473684210525
4,4,6,0.15789473684210525
4,5,2,0.05263157894736842
4,6,3,0.07894736842105263
4,7,0,0
4,8,1,0.02631578947368421
4,9,0,0
4,10,0,0
5,-10,0,0
5,-8,0,0
5,-7,0,0
5,-6,0,0
5,-5,0,0
5,-4,0,0
5,-3,0,0
5,-2,0,0
5,-1,0,0
5,0,5,0.25
5,1,3,0.15
5,2,3,0.15
5,3,3,0.15
5,4,5,0.25
5,5,0,0
5,6,1,0.05
5,7,0,0
5,8,0,0
5,9,0,0
5,10,0,0
6,-10,0,0
6,-8,0,0
6,-7,0,0
6,-6,0,0
6,-5,0,0
6,-4,0,0
6,-3,0,0
6,-2,0,0
6,-1,0,0
6,0,1,0.1111111111111111
6,1,0,0
6,2,0,0
6,3,0,0
6,4,2,0.2222222222222222
6,5,3,0.3333333333333333
6,6,1,0.1111111111111111
6,7,1,0.1111111111111111
6,8,1,0.1111111111111111
6,9,0,0
6,10,0,0
7,-10,0,0
7,-8,0,0
7,-7,0,0
7,-6,0,0
7,-5,0,0
7,-4,0,0
7,-3,0,0
7,-2,0,0
7,-1,0,0
7,0,0,0
7,1,0,0
7,2,0,0
7,3,1,0.3333333333333333
7,4,0,0
7,5,1,0.3333333333333333
7,6,0,0
7,7,0,0
7,8,1,0.3333333333333333
7,9,0,0
7,10,0,0
8,-10,0,0
8,-8,0,0
8,-7,0,0
8,-6,0,0
8,-5,0,0
8,-4,0,0
8,-3,0,0
8,-2,0,0
8,-1,0,0
8,0,0,0
8,1,0,0
8,2,0,0
8,3,0,0
8,4,0,0
8,5,0,0
8,6,1,1
8,7,0,0
8,8,0,0
8,9,0,0
8,10,0,0
9,-10,0,0
9,-8,0,0
9,-7,0,0
9,-6,0,0
9,-5,0,0
9,-4,0,0
9,-3,0,0
9,-2,0,0
9,-1,0,0
9,0,0,0
9,1,0,0
9,2,0,0
9,3,0,0
9,4,0,0
9,5,0,0
9,6,1,1
9,7,0,0
9,8,0,0
9,9,0,0
9,10,0,0
10,-10,0,0
10,-8,0,0
10,-7,0,0
10,-6,0,0
10,-5,0,0
10,-4,0,0
10,-3,0,0
10,-2,0,0
10,-1,0,0
10,0,0,0
10,1,0,0
10,2,0,0
10,3,0,0
10,4,0,0
10,5,0,0
10,6,0,0
10,7,1,0.5
10,8,1,0.5
10,9,0,0
10,10,0,0
