delta_H,delta_L,count,row_percent
-10,-10,0,0
-10,-9,0,0
-10,-8,0,0
-10,-7,0,0
-10,-6,0,0
-10,-5,0,0
-10,-4,0,0
-10,-3,0,0
-10,-2,0,0
-10,-1,0,0
-10,0,1,0.5
-10,1,0,0
-10,2,0,0
-10,3,0,0
-10,4,0,0
-10,5,0,0
-10,6,0,0
-10,7,0,0
-10,8,0,0
-10,9,0,0
-10,10,1,0.5
-9,-10,0,0
-9,-9,0,0
-9,-8,0,0
-9,-7,0,0
-9,-6,0,0
-9,-5,0,0
-9,-4,0,0
-9,-3,0,0
-9,-2,0,0
-9,-1,0,0
-9,0,0,0
-9,1,0,0
-9,2,0,0
-9,3,0,0
-9,4,0,0
-9,5,0,0
-9,6,0,0
-9,7,0,0
-9,8,0,0
-9,9,0,0
-9,10,1,1
-8,-10,0,0
-8,-9,0,0
-8,-8,0,0
-8,-7,0,0
-8,-6,0,0
-8,-5,0,0
-8,-4,0,0
-8,-3,0,0
-8,-2,0,0
-8,-1,0,0
-8,0,0,0
-8,1,0,0
-8,2,0,0
-8,3,0,0
-8,4,0,0
-8,5,1,1
-8,6,0,0
-8,7,0,0
-8,8,0,0
-8,9,0,0
-8,10,0,0
-7,-10,0,0
-7,-9,0,0
-7,-8,0,0
-7,-7,0,0
-7,-6,0,0
-7,-5,0,0
-7,-4,0,0
-7,-3,0,0
-7,-2,0,0
-7,-1,0,0
-7,0,0,0
-7,1,0,0
-7,2,0,0
-7,3,0,0
-7,4,0,0
-7,5,0,0
-7,6,2,1
-7,7,0,0
-7,8,0,0
-7,9,0,0
-7,10,0,0
-6,-10,0,0
-6,-9,0,0
-6,-8,0,0
-6,-7,0,0
-6,-6,0,0
-6,-5,0,0
-6,-4,0,0
-6,-3,0,0
-6,-2,0,0
-6,-1,0,0
-6,0,1,0.5
-6,1,0,0
-6,2,0,0
-6,3,0,0
-6,4,0,0
-6,5,1,0.5
-6,6,0,0
-6,7,0,0
-6,8,0,0
-6,9,0,0
-6,10,0,0
-5,-10,0,0
-5,-9,0,0
-5,-8,0,0
-5,-7,0,0
-5,-6,0,0
-5,-5,0,0
-5,-4,0,0
-5,-3,0,0
-5,-2,0,0
-5,-1,2,0.2
-5,0,1,0.1
-5,1,1,0.1
-5,2,1,0.1
-5,3,2,0.2
-5,4,1,0.1
-5,5,2,0.2
-5,6,0,0
-5,7,0,0
-5,8,0,0
-5,9,0,0
-5,10,0,0
-4,-10,0,0
-4,-9,0,0
-4,-8,0,0
-4,-7,0,0
-4,-6,0,0
-4,-5,0,0
-4,-4,0,0
-4,-3,0,0
-4,-2,3,0.14285714285714285
-4,-1,1,0.047619047619047616
-4,0,2,0.09523809523809523
-4,1,2,0.09523809523809523
-4,2,4,0.19047619047619047
-4,3,2,0.09523809523809523
-4,4,2,0.09523809523809523
-4,5,5,0.23809523809523808
-4,6,0,0
-4,7,0,0
-4,8,0,0
-4,9,0,0
-4,10,0,0
-3,-10,0,0
-3,-9,0,0
-3,-8,0,0
-3,-7,0,0
-3,-6,0,0
-3,-5,0,0
-3,-4,1,0.023255813953488372
-3,-3,1,0.023255813953488372
-3,-2,0,0
-3,-1,2,0.046511627906976744
-3,0,6,0.13953488372093023
-3,1,4,0.09302325581395349
-3,2,14,0.32558139534883723
-3,3,8,0.18604651162790697
-3,4,4,0.09302325581395349
-3,5,1,0.023255813953488372
-3,6,1,0.023255813953488372
-3,7,1,0.023255813953488372
-3,8,0,0
-3,9,0,0
-3,10,0,0
-2,-10,0,0
-2,-9,0,0
-2,-8,0,0
-2,-7,0,0
-2,-6,0,0
-2,-5,0,0
-2,-4,0,0
-2,-3,3,0.015544041450777202
-2,-2,7,0.03626943005181347
-2,-1,17,0.08808290155440414
-2,0,39,0.20207253886010362
-2,1,56,0.29015544041450775
-2,2,51,0.26424870466321243
-2,3,11,0.05699481865284974
-2,4,6,0.031088082901554404
-2,5,2,0.010362694300518135
-2,6,1,0.0051813471502590676
-2,7,0,0
-2,8,0,0
-2,9,0,0
-2,10,0,0
-1,-10,0,0
-1,-9,0,0
-1,-8,0,0
-1,-7,0,0
-1,-6,0,0
-1,-5,1,8.319467554076539e-4
-1,-4,4,0.0033277870216306157
-1,-3,12,0.009983361064891847
-1,-2,28,0.02329450915141431
-1,-1,230,0.1913477537437604
-1,0,461,0.38352745424292845
-1,1,341,0.28369384359401
-1,2,79,0.06572379367720466
-1,3,36,0.029950083194675542
-1,4,6,0.004991680532445923
-1,5,2,0.0016638935108153079
-1,6,2,0.0016638935108153079
-1,7,0,0
-1,8,0,0
-1,9,0,0
-1,10,0,0
0,-10,0,0
0,-9,0,0
0,-8,0,0
0,-7,0,0
0,-6,6,0.0013100436681222707
0,-5,1,2.183406113537118e-4
0,-4,18,0.003930131004366812
0,-3,33,0.007205240174672489
0,-2,299,0.06528384279475982
0,-1,1163,0.2539301310043668
0,0,2228,0.48646288209606986
0,1,663,0.14475982532751092
0,2,122,0.026637554585152837
0,3,27,0.0058951965065502186
0,4,8,0.0017467248908296944
0,5,11,0.00240174672489083
0,6,0,0
0,7,1,2.183406113537118e-4
0,8,0,0
0,9,0,0
0,10,0,0
1,-10,0,0
1,-9,0,0
1,-8,0,0
1,-7,0,0
1,-6,1,6.447453255963894e-4
1,-5,3,0.0019342359767891683
1,-4,7,0.004513217279174726
1,-3,52,0.03352675693101225
1,-2,231,0.14893617021276595
1,-1,550,0.3546099290780142
1,0,506,0.3262411347517731
1,1,145,0.09348807221147647
1,2,39,0.025145067698259187
1,3,11,0.0070921985815602835
1,4,4,0.0025789813023855577
1,5,1,6.447453255963894e-4
1,6,0,0
1,7,0,0
1,8,1,6.447453255963894e-4
1,9,0,0
1,10,0,0
