delta_H,delta_L,count,row_percent
-10,-10,0,0
-10,-9,0,0
-10,-8,0,0
-10,-7,0,0
-10,-6,0,0
-10,-5,0,0
-10,-4,0,0
-10,-3,0,0
-10,-2,0,0
-10,-1,0,0
-10,0,1,1
-10,1,0,0
-10,2,0,0
-10,3,0,0
-10,4,0,0
-10,5,0,0
-10,6,0,0
-10,7,0,0
-10,8,0,0
-10,9,0,0
-10,10,0,0
-9,-10,0,0
-9,-9,0,0
-9,-8,0,0
-9,-7,0,0
-9,-6,0,0
-9,-5,0,0
-9,-4,0,0
-9,-3,0,0
-9,-2,0,0
-9,-1,0,0
-9,0,0,0
-9,1,1,0.5
-9,2,0,0
-9,3,0,0
-9,4,1,0.5
-9,5,0,0
-9,6,0,0
-9,7,0,0
-9,8,0,0
-9,9,0,0
-9,10,0,0
-8,-10,0,0
-8,-9,0,0
-8,-8,0,0
-8,-7,0,0
-8,-6,0,0
-8,-5,0,0
-8,-4,0,0
-8,-3,0,0
-8,-2,0,0
-8,-1,0,0
-8,0,0,0
-8,1,0,0
-8,2,0,0
-8,3,0,0
-8,4,0,0
-8,5,0,0
-8,6,0,0
-8,7,0,0
-8,8,0,0
-8,9,0,0
-8,10,0,0
-7,-10,0,0
-7,-9,0,0
-7,-8,0,0
-7,-7,0,0
-7,-6,0,0
-7,-5,0,0
-7,-4,0,0
-7,-3,0,0
-7,-2,1,0.2
-7,-1,1,0.2
-7,0,1,0.2
-7,1,0,0
-7,2,1,0.2
-7,3,1,0.2
-7,4,0,0
-7,5,0,0
-7,6,0,0
-7,7,0,0
-7,8,0,0
-7,9,0,0
-7,10,0,0
-6,-10,0,0
-6,-9,0,0
-6,-8,0,0
-6,-7,0,0
-6,-6,0,0
-6,-5,0,0
-6,-4,0,0
-6,-3,0,0
-6,-2,0,0
-6,-1,0,0
-6,0,3,0.6
-6,1,2,0.4
-6,2,0,0
-6,3,0,0
-6,4,0,0
-6,5,0,0
-6,6,0,0
-6,7,0,0
-6,8,0,0
-6,9,0,0
-6,10,0,0
-5,-10,0,0
-5,-9,0,0
-5,-8,0,0
-5,-7,0,0
-5,-6,0,0
-5,-5,0,0
-5,-4,0,0
-5,-3,0,0
-5,-2,1,0.09090909090909091
-5,-1,2,0.18181818181818182
-5,0,5,0.45454545454545453
-5,1,2,0.18181818181818182
-5,2,1,0.09090909090909091
-5,3,0,0
-5,4,0,0
-5,5,0,0
-5,6,0,0
-5,7,0,0
-5,8,0,0
-5,9,0,0
-5,10,0,0
-4,-10,0,0
-4,-9,0,0
-4,-8,0,0
-4,-7,0,0
-4,-6,0,0
-4,-5,0,0
-4,-4,0,0
-4,-3,0,0
-4,-2,1,0.043478260869565216
-4,-1,2,0.08695652173913043
-4,0,6,0.2608695652173913
-4,1,1,0.043478260869565216
-4,2,3,0.13043478260869565
-4,3,8,0.34782608695652173
-4,4,1,0.043478260869565216
-4,5,1,0.043478260869565216
-4,6,0,0
-4,7,0,0
-4,8,0,0
-4,9,0,0
-4,10,0,0
-3,-10,0,0
-3,-9,0,0
-3,-8,0,0
-3,-7,0,0
-3,-6,0,0
-3,-5,0,0
-3,-4,0,0
-3,-3,0,0
-3,-2,6,0.09090909090909091
-3,-1,4,0.06060606060606061
-3,0,36,0.5454545454545454
-3,1,8,0.12121212121212122
-3,2,8,0.12121212121212122
-3,3,3,0.045454545454545456
-3,4,1,0.015151515151515152
-3,5,0,0
-3,6,0,0
-3,7,0,0
-3,8,0,0
-3,9,0,0
-3,10,0,0
-2,-10,0,0
-2,-9,0,0
-2,-8,0,0
-2,-7,0,0
-2,-6,1,0.004273504273504274
-2,-5,0,0
-2,-4,0,0
-2,-3,4,0.017094017094017096
-2,-2,13,0.05555555555555555
-2,-1,14,0.05982905982905983
-2,0,122,0.5213675213675214
-2,1,33,0.14102564102564102
-2,2,37,0.1581196581196581
-2,3,9,0.038461538461538464
-2,4,1,0.004273504273504274
-2,5,0,0
-2,6,0,0
-2,7,0,0
-2,8,0,0
-2,9,0,0
-2,10,0,0
-1,-10,0,0
-1,-9,0,0
-1,-8,0,0
-1,-7,0,0
-1,-6,0,0
-1,-5,0,0
-1,-4,2,0.0015060240963855422
-1,-3,23,0.017319277108433735
-1,-2,63,0.04743975903614458
-1,-1,106,0.07981927710843373
-1,0,818,0.6159638554216867
-1,1,215,0.16189759036144577
-1,2,78,0.058734939759036146
-1,3,21,0.01581325301204819
-1,4,1,7.530120481927711e-4
-1,5,1,7.530120481927711e-4
-1,6,0,0
-1,7,0,0
-1,8,0,0
-1,9,0,0
-1,10,0,0
0,-10,0,0
0,-9,0,0
0,-8,0,0
0,-7,1,3.0156815440289503e-4
0,-6,3,9.047044632086852e-4
0,-5,10,0.0030156815440289505
0,-4,11,0.0033172496984318458
0,-3,51,0.015379975874547648
0,-2,222,0.0669481302774427
0,-1,358,0.10796139927623644
0,0,2244,0.6767189384800965
0,1,234,0.07056694813027745
0,2,145,0.043727382388419785
0,3,24,0.007237635705669481
0,4,5,0.0015078407720144752
0,5,4,0.0012062726176115801
0,6,2,6.031363088057901e-4
0,7,2,6.031363088057901e-4
0,8,0,0
0,9,0,0
0,10,0,0
1,-10,0,0
1,-9,0,0
1,-8,0,0
1,-7,1,0.0011723329425556857
1,-6,2,0.0023446658851113715
1,-5,0,0
1,-4,4,0.004689331770222743
1,-3,22,0.02579132473622509
1,-2,81,0.09495896834701055
1,-1,136,0.15943728018757328
1,0,496,0.5814771395076201
1,1,56,0.06565064478311841
1,2,41,0.04806565064478312
1,3,11,0.012895662368112544
1,4,2,0.0023446658851113715
1,5,0,0
1,6,1,0.0011723329425556857
1,7,0,0
1,8,0,0
1,9,0,0
1,10,0,0
2,-10,0,0
