delta_H,delta_L,count,row_percent
-10,-10,0,0
-10,-9,0,0
-10,-8,0,0
-10,-7,0,0
-10,-6,0,0
-10,-5,0,0
-10,-4,0,0
-10,-3,0,0
-10,-2,0,0
-10,-1,0,0
-10,0,1,1
-10,1,0,0
-10,2,0,0
-10,3,0,0
-10,4,0,0
-10,5,0,0
-10,6,0,0
-10,7,0,0
-10,8,0,0
-10,9,0,0
-10,10,0,0
-9,-10,0,0
-9,-9,0,0
-9,-8,0,0
-9,-7,0,0
-9,-6,0,0
-9,-5,0,0
-9,-4,0,0
-9,-3,0,0
-9,-2,0,0
-9,-1,0,0
-9,0,0,0
-9,1,0,0
-9,2,0,0
-9,3,0,0
-9,4,1,0.3333333333333333
-9,5,0,0
-9,6,1,0.3333333333333333
-9,7,1,0.3333333333333333
-9,8,0,0
-9,9,0,0
-9,10,0,0
-8,-10,0,0
-8,-9,0,0
-8,-8,0,0
-8,-7,0,0
-8,-6,0,0
-8,-5,0,0
-8,-4,0,0
-8,-3,0,0
-8,-2,0,0
-8,-1,0,0
-8,0,0,0
-8,1,0,0
-8,2,0,0
-8,3,0,0
-8,4,0,0
-8,5,0,0
-8,6,0,0
-8,7,0,0
-8,8,0,0
-8,9,0,0
-8,10,0,0
-7,-10,0,0
-7,-9,0,0
-7,-8,0,0
-7,-7,0,0
-7,-6,0,0
-7,-5,0,0
-7,-4,0,0
-7,-3,0,0
-7,-2,0,0
-7,-1,0,0
-7,0,0,0
-7,1,0,0
-7,2,0,0
-7,3,0,0
-7,4,0,0
-7,5,0,0
-7,6,0,0
-7,7,0,0
-7,8,0,0
-7,9,0,0
-7,10,0,0
-6,-10,0,0
-6,-9,0,0
-6,-8,0,0
-6,-7,0,0
-6,-6,0,0
-6,-5,0,0
-6,-4,0,0
-6,-3,0,0
-6,-2,1,0.5
-6,-1,0,0
-6,0,0,0
-6,1,1,0.5
-6,2,0,0
-6,3,0,0
-6,4,0,0
-6,5,0,0
-6,6,0,0
-6,7,0,0
-6,8,0,0
-6,9,0,0
-6,10,0,0
-5,-10,0,0
-5,-9,0,0
-5,-8,0,0
-5,-7,0,0
-5,-6,0,0
-5,-5,0,0
-5,-4,1,0.1
-5,-3,0,0
-5,-2,0,0
-5,-1,1,0.1
-5,0,5,0.5
-5,1,0,0
-5,2,1,0.1
-5,3,0,0
-5,4,1,0.1
-5,5,1,0.1
-5,6,0,0
-5,7,0,0
-5,8,0,0
-5,9,0,0
-5,10,0,0
-4,-10,0,0
-4,-9,0,0
-4,-8,0,0
-4,-7,0,0
-4,-6,0,0
-4,-5,0,0
-4,-4,0,0
-4,-3,0,0
-4,-2,0,0
-4,-1,0,0
-4,0,1,0.07692307692307693
-4,1,3,0.23076923076923078
-4,2,3,0.23076923076923078
-4,3,3,0.23076923076923078
-4,4,0,0
-4,5,2,0.15384615384615385
-4,6,1,0.07692307692307693
-4,7,0,0
-4,8,0,0
-4,9,0,0
-4,10,0,0
-3,-10,0,0
-3,-9,0,0
-3,-8,0,0
-3,-7,0,0
-3,-6,0,0
-3,-5,1,0.020833333333333332
-3,-4,0,0
-3,-3,1,0.020833333333333332
-3,-2,2,0.041666666666666664
-3,-1,7,0.14583333333333334
-3,0,7,0.14583333333333334
-3,1,7,0.14583333333333334
-3,2,11,0.22916666666666666
-3,3,5,0.10416666666666667
-3,4,3,0.0625
-3,5,2,0.041666666666666664
-3,6,2,0.041666666666666664
-3,7,0,0
-3,8,0,0
-3,9,0,0
-3,10,0,0
-2,-10,0,0
-2,-9,0,0
-2,-8,0,0
-2,-7,0,0
-2,-6,1,0.006578947368421052
-2,-5,1,0.006578947368421052
-2,-4,0,0
-2,-3,5,0.03289473684210526
-2,-2,9,0.05921052631578947
-2,-1,18,0.11842105263157894
-2,0,46,0.3026315789473684
-2,1,35,0.23026315789473684
-2,2,22,0.14473684210526316
-2,3,10,0.06578947368421052
-2,4,4,0.02631578947368421
-2,5,0,0
-2,6,0,0
-2,7,1,0.006578947368421052
-2,8,0,0
-2,9,0,0
-2,10,0,0
-1,-10,0,0
-1,-9,0,0
-1,-8,0,0
-1,-7,2,0.0019286403085824494
-1,-6,2,0.0019286403085824494
-1,-5,6,0.0057859209257473485
-1,-4,6,0.0057859209257473485
-1,-3,21,0.020250723240115717
-1,-2,70,0.06750241080038573
-1,-1,172,0.16586306653809066
-1,0,334,0.32208293153326906
-1,1,222,0.21407907425265188
-1,2,119,0.11475409836065574
-1,3,54,0.052073288331726135
-1,4,18,0.017357762777242044
-1,5,8,0.007714561234329798
-1,6,2,0.0019286403085824494
-1,7,1,9.643201542912247e-4
-1,8,0,0
-1,9,0,0
-1,10,0,0
0,-10,1,2.8595939376608524e-4
0,-9,0,0
0,-8,0,0
0,-7,1,2.8595939376608524e-4
0,-6,5,0.0014297969688304261
0,-5,11,0.0031455533314269373
0,-4,23,0.00657706605661996
0,-3,75,0.021446954532456392
0,-2,290,0.08292822419216471
0,-1,791,0.2261938804689734
0,0,1402,0.40091507006005145
0,1,576,0.16471261080926508
0,2,221,0.06319702602230483
0,3,51,0.014583929082070346
0,4,24,0.006863025450386045
0,5,16,0.004575350300257364
0,6,4,0.001143837575064341
0,7,2,5.719187875321705e-4
0,8,1,2.8595939376608524e-4
0,9,2,5.719187875321705e-4
0,10,1,2.8595939376608524e-4
1,-10,0,0
1,-9,0,0
1,-8,0,0
1,-7,0,0
1,-6,3,0.0031479538300104933
1,-5,4,0.004197271773347324
1,-4,14,0.014690451206715634
1,-3,42,0.04407135362014691
1,-2,120,0.1259181532004197
1,-1,260,0.2728226652675761
1,0,295,0.3095487932843652
1,1,123,0.12906610703043023
1,2,53,0.055613850996852045
1,3,21,0.022035676810073453
