delta_H,delta_L,count,row_percent
-10,-10,0,0
-10,-9,0,0
-10,-8,0,0
-10,-7,0,0
-10,-6,0,0
-10,-5,0,0
-10,-4,0,0
-10,-3,0,0
-10,-2,0,0
-10,-1,0,0
-10,0,1,0.5
-10,1,0,0
-10,2,0,0
-10,3,1,0.5
-10,4,0,0
-10,5,0,0
-10,6,0,0
-10,7,0,0
-10,8,0,0
-10,9,0,0
-10,10,0,0
-9,-10,0,0
-9,-9,0,0
-9,-8,0,0
-9,-7,0,0
-9,-6,0,0
-9,-5,0,0
-9,-4,0,0
-9,-3,0,0
-9,-2,0,0
-9,-1,0,0
-9,0,0,0
-9,1,0,0
-9,2,0,0
-9,3,1,1
-9,4,0,0
-9,5,0,0
-9,6,0,0
-9,7,0,0
-9,8,0,0
-9,9,0,0
-9,10,0,0
-8,-10,0,0
-8,-9,0,0
-8,-8,0,0
-8,-7,0,0
-8,-6,0,0
-8,-5,0,0
-8,-4,0,0
-8,-3,0,0
-8,-2,0,0
-8,-1,0,0
-8,0,0,0
-8,1,0,0
-8,2,0,0
-8,3,1,1
-8,4,0,0
-8,5,0,0
-8,6,0,0
-8,7,0,0
-8,8,0,0
-8,9,0,0
-8,10,0,0
-7,-10,0,0
-7,-9,0,0
-7,-8,0,0
-7,-7,0,0
-7,-6,0,0
-7,-5,0,0
-7,-4,0,0
-7,-3,0,0
-7,-2,0,0
-7,-1,0,0
-7,0,0,0
-7,1,0,0
-7,2,0,0
-7,3,2,1
-7,4,0,0
-7,5,0,0
-7,6,0,0
-7,7,0,0
-7,8,0,0
-7,9,0,0
-7,10,0,0
-6,-10,0,0
-6,-9,0,0
-6,-8,0,0
-6,-7,0,0
-6,-6,0,0
-6,-5,0,0
-6,-4,0,0
-6,-3,0,0
-6,-2,0,0
-6,-1,0,0
-6,0,1,0.5
-6,1,0,0
-6,2,1,0.5
-6,3,0,0
-6,4,0,0
-6,5,0,0
-6,6,0,0
-6,7,0,0
-6,8,0,0
-6,9,0,0
-6,10,0,0
-5,-10,0,0
-5,-9,0,0
-5,-8,0,0
-5,-7,0,0
-5,-6,0,0
-5,-5,0,0
-5,-4,0,0
-5,-3,0,0
-5,-2,0,0
-5,-1,0,0
-5,0,3,0.3
-5,1,3,0.3
-5,2,1,0.1
-5,3,1,0.1
-5,4,2,0.2
-5,5,0,0
-5,6,0,0
-5,7,0,0
-5,8,0,0
-5,9,0,0
-5,10,0,0
-4,-10,0,0
-4,-9,0,0
-4,-8,0,0
-4,-7,0,0
-4,-6,0,0
-4,-5,0,0
-4,-4,0,0
-4,-3,0,0
-4,-2,3,0.14285714285714285
-4,-1,1,0.047619047619047616
-4,0,4,0.19047619047619047
-4,1,2,0.09523809523809523
-4,2,5,0.23809523809523808
-4,3,1,0.047619047619047616
-4,4,3,0.14285714285714285
-4,5,2,0.09523809523809523
-4,6,0,0
-4,7,0,0
-4,8,0,0
-4,9,0,0
-4,10,0,0
-3,-10,0,0
-3,-9,0,0
-3,-8,0,0
-3,-7,0,0
-3,-6,0,0
-3,-5,0,0
-3,-4,1,0.023255813953488372
-3,-3,1,0.023255813953488372
-3,-2,3,0.06976744186046512
-3,-1,2,0.046511627906976744
-3,0,11,0.2558139534883721
-3,1,8,0.18604651162790697
-3,2,10,0.23255813953488372
-3,3,4,0.09302325581395349
-3,4,2,0.046511627906976744
-3,5,1,0.023255813953488372
-3,6,0,0
-3,7,0,0
-3,8,0,0
-3,9,0,0
-3,10,0,0
-2,-10,0,0
-2,-9,0,0
-2,-8,0,0
-2,-7,0,0
-2,-6,0,0
-2,-5,0,0
-2,-4,0,0
-2,-3,5,0.025906735751295335
-2,-2,9,0.046632124352331605
-2,-1,23,0.11917098445595854
-2,0,55,0.2849740932642487
-2,1,58,0.3005181347150259
-2,2,33,0.17098445595854922
-2,3,5,0.025906735751295335
-2,4,2,0.010362694300518135
-2,5,1,0.0051813471502590676
-2,6,0,0
-2,7,2,0.010362694300518135
-2,8,0,0
-2,9,0,0
-2,10,0,0
-1,-10,0,0
-1,-9,0,0
-1,-8,0,0
-1,-7,0,0
-1,-6,0,0
-1,-5,3,0.0024958402662229617
-1,-4,9,0.0074875207986688855
-1,-3,20,0.016638935108153077
-1,-2,62,0.051580698835274545
-1,-1,215,0.1788685524126456
-1,0,513,0.42678868552412647
-1,1,282,0.23460898502495842
-1,2,68,0.056572379367720464
-1,3,20,0.016638935108153077
-1,4,5,0.004159733777038269
-1,5,3,0.0024958402662229617
-1,6,0,0
-1,7,2,0.0016638935108153079
-1,8,0,0
-1,9,0,0
-1,10,0,0
0,-10,0,0
0,-9,0,0
0,-8,0,0
0,-7,8,0.0017467248908296944
0,-6,1,2.183406113537118e-4
0,-5,12,0.0026200873362445414
0,-4,32,0.0069868995633187774
0,-3,91,0.019868995633187773
0,-2,357,0.07794759825327512
0,-1,833,0.18187772925764192
0,0,2470,0.5393013100436681
0,1,556,0.12139737991266375
0,2,151,0.032969432314410484
0,3,47,0.010262008733624454
0,4,13,0.0028384279475982535
0,5,6,0.0013100436681222707
0,6,0,0
0,7,2,4.366812227074236e-4
0,8,0,0
0,9,1,2.183406113537118e-4
0,10,0,0
1,-10,0,0
1,-9,0,0
1,-8,0,0
1,-7,1,6.447453255963894e-4
1,-6,2,0.0012894906511927789
1,-5,2,0.0012894906511927789
1,-4,14,0.009026434558349452
1,-3,51,0.03288201160541586
1,-2,158,0.10186976144422953
1,-1,464,0.29916183107672467
1,0,623,0.4016763378465506
1,1,150,0.09671179883945841
1,2,56,0.036105738233397806
1,3,25,0.016118633139909737
1,4,1,6.447453255963894e-4
1,5,3,0.0019342359767891683
1,6,1,6.447453255963894e-4
1,7,0,0
1,8,0,0
1,9,0,0
