delta_H,delta_L,count,row_percent
-10,-10,0,0
-10,-9,0,0
-10,-8,0,0
-10,-7,0,0
-10,-6,0,0
-10,-5,0,0
-10,-4,0,0
-10,-3,0,0
-10,-2,0,0
-10,-1,0,0
-10,0,1,1
-10,1,0,0
-10,2,0,0
-10,3,0,0
-10,4,0,0
-10,5,0,0
-10,6,0,0
-10,7,0,0
-10,8,0,0
-10,9,0,0
-10,10,0,0
-9,-10,0,0
-9,-9,0,0
-9,-8,0,0
-9,-7,0,0
-9,-6,0,0
-9,-5,0,0
-9,-4,0,0
-9,-3,0,0
-9,-2,0,0
-9,-1,0,0
-9,0,0,0
-9,1,0,0
-9,2,0,0
-9,3,0,0
-9,4,0,0
-9,5,0,0
-9,6,0,0
-9,7,0,0
-9,8,0,0
-9,9,0,0
-9,10,0,0
-8,-10,0,0
-8,-9,0,0
-8,-8,0,0
-8,-7,0,0
-8,-6,0,0
-8,-5,0,0
-8,-4,0,0
-8,-3,0,0
-8,-2,0,0
-8,-1,0,0
-8,0,0,0
-8,1,0,0
-8,2,0,0
-8,3,0,0
-8,4,0,0
-8,5,0,0
-8,6,0,0
-8,7,0,0
-8,8,0,0
-8,9,1,1
-8,10,0,0
-7,-10,0,0
-7,-9,0,0
-7,-8,0,0
-7,-7,0,0
-7,-6,0,0
-7,-5,0,0
-7,-4,0,0
-7,-3,0,0
-7,-2,0,0
-7,-1,0,0
-7,0,0,0
-7,1,0,0
-7,2,1,0.25
-7,3,2,0.5
-7,4,0,0
-7,5,0,0
-7,6,1,0.25
-7,7,0,0
-7,8,0,0
-7,9,0,0
-7,10,0,0
-6,-10,0,0
-6,-9,0,0
-6,-8,0,0
-6,-7,0,0
-6,-6,0,0
-6,-5,0,0
-6,-4,0,0
-6,-3,0,0
-6,-2,0,0
-6,-1,0,0
-6,0,2,0.4
-6,1,0,0
-6,2,1,0.2
-6,3,0,0
-6,4,1,0.2
-6,5,0,0
-6,6,1,0.2
-6,7,0,0
-6,8,0,0
-6,9,0,0
-6,10,0,0
-5,-10,0,0
-5,-9,0,0
-5,-8,0,0
-5,-7,0,0
-5,-6,0,0
-5,-5,0,0
-5,-4,0,0
-5,-3,0,0
-5,-2,0,0
-5,-1,0,0
-5,0,0,0
-5,1,1,0.3333333333333333
-5,2,1,0.3333333333333333
-5,3,1,0.3333333333333333
-5,4,0,0
-5,5,0,0
-5,6,0,0
-5,7,0,0
-5,8,0,0
-5,9,0,0
-5,10,0,0
-4,-10,0,0
-4,-9,0,0
-4,-8,0,0
-4,-7,0,0
-4,-6,0,0
-4,-5,0,0
-4,-4,0,0
-4,-3,0,0
-4,-2,0,0
-4,-1,0,0
-4,0,5,0.45454545454545453
-4,1,0,0
-4,2,3,0.2727272727272727
-4,3,1,0.09090909090909091
-4,4,1,0.09090909090909091
-4,5,0,0
-4,6,1,0.09090909090909091
-4,7,0,0
-4,8,0,0
-4,9,0,0
-4,10,0,0
-3,-10,0,0
-3,-9,0,0
-3,-8,0,0
-3,-7,0,0
-3,-6,0,0
-3,-5,0,0
-3,-4,0,0
-3,-3,0,0
-3,-2,0,0
-3,-1,4,0.10256410256410256
-3,0,11,0.28205128205128205
-3,1,6,0.15384615384615385
-3,2,9,0.23076923076923078
-3,3,6,0.15384615384615385
-3,4,2,0.05128205128205128
-3,5,0,0
-3,6,0,0
-3,7,1,0.02564102564102564
-3,8,0,0
-3,9,0,0
-3,10,0,0
-2,-10,0,0
-2,-9,0,0
-2,-8,0,0
-2,-7,0,0
-2,-6,0,0
-2,-5,0,0
-2,-4,0,0
-2,-3,1,0.007042253521126761
-2,-2,3,0.02112676056338028
-2,-1,7,0.04929577464788732
-2,0,36,0.2535211267605634
-2,1,39,0.2746478873239437
-2,2,37,0.2605633802816901
-2,3,13,0.09154929577464789
-2,4,4,0.028169014084507043
-2,5,0,0
-2,6,0,0
-2,7,2,0.014084507042253521
-2,8,0,0
-2,9,0,0
-2,10,0,0
-1,-10,0,0
-1,-9,0,0
-1,-8,0,0
-1,-7,0,0
-1,-6,0,0
-1,-5,0,0
-1,-4,2,0.001951219512195122
-1,-3,5,0.004878048780487805
-1,-2,17,0.016585365853658537
-1,-1,68,0.06634146341463415
-1,0,338,0.3297560975609756
-1,1,334,0.3258536585365854
-1,2,197,0.19219512195121952
-1,3,50,0.04878048780487805
-1,4,11,0.010731707317073172
-1,5,1,9.75609756097561e-4
-1,6,0,0
-1,7,2,0.001951219512195122
-1,8,0,0
-1,9,0,0
-1,10,0,0
0,-10,0,0
0,-9,0,0
0,-8,0,0
0,-7,1,2.495632642874969e-4
0,-6,0,0
0,-5,1,2.495632642874969e-4
0,-4,3,7.486897928624906e-4
0,-3,13,0.0032443224357374596
0,-2,66,0.016471175442974793
0,-1,301,0.07511854255053656
0,0,1943,0.4849014225106064
0,1,845,0.21088095832293485
0,2,571,0.1425006239081607
0,3,174,0.04342400798602446
0,4,48,0.01197903668579985
0,5,21,0.005240828550037434
0,6,8,0.001996506114299975
0,7,10,0.0024956326428749688
0,8,2,4.991265285749938e-4
0,9,0,0
0,10,0,0
1,-10,0,0
1,-9,0,0
1,-8,0,0
1,-7,0,0
1,-6,0,0
1,-5,1,7.535795026375283e-4
1,-4,1,7.535795026375283e-4
1,-3,10,0.007535795026375283
1,-2,46,0.0346646571213263
1,-1,199,0.14996232102486812
1,0,520,0.3918613413715147
1,1,241,0.1816126601356443
1,2,170,0.1281085154483798
1,3,85,0.0640542577241899
1,4,34,0.02562170308967596
1,5,13,0.009796533534287867
1,6,1,7.535795026375283e-4
1,7,4,0.003014318010550113
1,8,1,7.535795026375283e-4
1,9,1,7.535795026375283e-4
1,10,0,0
2,-10,0,0
2,-9,0,0
2,-8,0,0
