delta_H,delta_L,count,row_percent
-10,-10,0,0
-10,-9,0,0
-10,-8,0,0
-10,-7,0,0
-10,-6,0,0
-10,-5,0,0
-10,-4,0,0
-10,-3,0,0
-10,-2,0,0
-10,-1,0,0
-10,0,0,0
-10,1,0,0
-10,2,1,1
-10,3,0,0
-10,4,0,0
-10,5,0,0
-10,6,0,0
-10,7,0,0
-10,8,0,0
-10,9,0,0
-10,10,0,0
-9,-10,0,0
-9,-9,0,0
-9,-8,0,0
-9,-7,0,0
-9,-6,0,0
-9,-5,0,0
-9,-4,0,0
-9,-3,0,0
-9,-2,0,0
-9,-1,0,0
-9,0,0,0
-9,1,0,0
-9,2,2,1
-9,3,0,0
-9,4,0,0
-9,5,0,0
-9,6,0,0
-9,7,0,0
-9,8,0,0
-9,9,0,0
-9,10,0,0
-8,-10,0,0
-8,-9,0,0
-8,-8,0,0
-8,-7,0,0
-8,-6,0,0
-8,-5,0,0
-8,-4,0,0
-8,-3,0,0
-8,-2,0,0
-8,-1,0,0
-8,0,0,0
-8,1,0,0
-8,2,0,0
-8,3,0,0
-8,4,0,0
-8,5,0,0
-8,6,0,0
-8,7,0,0
-8,8,0,0
-8,9,0,0
-8,10,0,0
-7,-10,0,0
-7,-9,0,0
-7,-8,0,0
-7,-7,0,0
-7,-6,0,0
-7,-5,0,0
-7,-4,0,0
-7,-3,1,0.2
-7,-2,0,0
-7,-1,0,0
-7,0,3,0.6
-7,1,0,0
-7,2,0,0
-7,3,0,0
-7,4,0,0
-7,5,0,0
-7,6,1,0.2
-7,7,0,0
-7,8,0,0
-7,9,0,0
-7,10,0,0
-6,-10,0,0
-6,-9,0,0
-6,-8,0,0
-6,-7,0,0
-6,-6,0,0
-6,-5,0,0
-6,-4,0,0
-6,-3,0,0
-6,-2,0,0
-6,-1,1,0.2
-6,0,2,0.4
-6,1,1,0.2
-6,2,1,0.2
-6,3,0,0
-6,4,0,0
-6,5,0,0
-6,6,0,0
-6,7,0,0
-6,8,0,0
-6,9,0,0
-6,10,0,0
-5,-10,0,0
-5,-9,0,0
-5,-8,0,0
-5,-7,0,0
-5,-6,0,0
-5,-5,0,0
-5,-4,1,0.09090909090909091
-5,-3,0,0
-5,-2,0,0
-5,-1,2,0.18181818181818182
-5,0,3,0.2727272727272727
-5,1,3,0.2727272727272727
-5,2,1,0.09090909090909091
-5,3,0,0
-5,4,1,0.09090909090909091
-5,5,0,0
-5,6,0,0
-5,7,0,0
-5,8,0,0
-5,9,0,0
-5,10,0,0
-4,-10,0,0
-4,-9,0,0
-4,-8,0,0
-4,-7,0,0
-4,-6,0,0
-4,-5,0,0
-4,-4,0,0
-4,-3,1,0.043478260869565216
-4,-2,1,0.043478260869565216
-4,-1,0,0
-4,0,7,0.30434782608695654
-4,1,6,0.2608695652173913
-4,2,3,0.13043478260869565
-4,3,3,0.13043478260869565
-4,4,2,0.08695652173913043
-4,5,0,0
-4,6,0,0
-4,7,0,0
-4,8,0,0
-4,9,0,0
-4,10,0,0
-3,-10,0,0
-3,-9,0,0
-3,-8,0,0
-3,-7,0,0
-3,-6,0,0
-3,-5,0,0
-3,-4,1,0.015151515151515152
-3,-3,0,0
-3,-2,2,0.030303030303030304
-3,-1,6,0.09090909090909091
-3,0,21,0.3181818181818182
-3,1,27,0.4090909090909091
-3,2,4,0.06060606060606061
-3,3,1,0.015151515151515152
-3,4,2,0.030303030303030304
-3,5,2,0.030303030303030304
-3,6,0,0
-3,7,0,0
-3,8,0,0
-3,9,0,0
-3,10,0,0
-2,-10,0,0
-2,-9,0,0
-2,-8,0,0
-2,-7,0,0
-2,-6,0,0
-2,-5,0,0
-2,-4,0,0
-2,-3,1,0.004273504273504274
-2,-2,10,0.042735042735042736
-2,-1,29,0.12393162393162394
-2,0,101,0.43162393162393164
-2,1,63,0.2692307692307692
-2,2,27,0.11538461538461539
-2,3,3,0.01282051282051282
-2,4,0,0
-2,5,0,0
-2,6,0,0
-2,7,0,0
-2,8,0,0
-2,9,0,0
-2,10,0,0
-1,-10,0,0
-1,-9,0,0
-1,-8,0,0
-1,-7,0,0
-1,-6,3,0.002259036144578313
-1,-5,2,0.0015060240963855422
-1,-4,12,0.009036144578313253
-1,-3,6,0.004518072289156626
-1,-2,33,0.024849397590361446
-1,-1,187,0.1408132530120482
-1,0,721,0.5429216867469879
-1,1,262,0.19728915662650603
-1,2,62,0.046686746987951805
-1,3,13,0.009789156626506024
-1,4,16,0.012048192771084338
-1,5,9,0.00677710843373494
-1,6,2,0.0015060240963855422
-1,7,0,0
-1,8,0,0
-1,9,0,0
-1,10,0,0
0,-10,0,0
0,-9,1,3.0156815440289503e-4
0,-8,1,3.0156815440289503e-4
0,-7,4,0.0012062726176115801
0,-6,8,0.0024125452352231603
0,-5,20,0.006031363088057901
0,-4,27,0.008142340168878166
0,-3,20,0.006031363088057901
0,-2,91,0.02744270205066345
0,-1,486,0.146562123039807
0,0,1820,0.548854041013269
0,1,560,0.16887816646562123
0,2,161,0.0485524728588661
0,3,14,0.004221954161640531
0,4,65,0.019601930036188178
0,5,26,0.007840772014475271
0,6,9,0.0027141133896260556
0,7,2,6.031363088057901e-4
0,8,1,3.0156815440289503e-4
0,9,0,0
0,10,0,0
1,-10,0,0
1,-9,0,0
1,-8,0,0
1,-7,0,0
1,-6,2,0.0023446658851113715
1,-5,9,0.010550996483001172
1,-4,14,0.016412661195779603
1,-3,3,0.0035169988276670576
1,-2,37,0.04337631887456037
1,-1,135,0.15826494724501758
1,0,446,0.5228604923798359
1,1,137,0.16060961313012895
1,2,42,0.0492379835873388
1,3,3,0.0035169988276670576
1,4,15,0.017584994138335287
1,5,5,0.005861664712778429
1,6,4,0.004689331770222743
