delta_H,delta_L,count,row_percent
-2,-2,0,0
-2,-1,0,0
-2,0,5,0.4166666666666667
-2,1,1,0.08333333333333333
-2,2,6,0.5
-1,-2,0,0
-1,-1,7,0.01881720430107527
-1,0,207,0.5564516129032258
-1,1,138,0.3709677419354839
-1,2,20,0.053763440860215055
0,-2,29,0.004900304156809733
0,-1,185,0.03126056100033795
0,0,4677,0.7903007772896249
0,1,818,0.1382223724231159
0,2,209,0.03531598513011153
1,-2,11,0.017133956386292833
1,-1,122,0.19003115264797507
1,0,371,0.5778816199376947
1,1,76,0.11838006230529595
1,2,62,0.09657320872274143
2,-2,1,0.03333333333333333
2,-1,3,0.1
2,0,19,0.6333333333333333
2,1,2,0.06666666666666667
2,2,5,0.16666666666666666
