delta_H,delta_L,count,row_percent
-2,-2,0,0
-2,-1,0,0
-2,0,10,0.5882352941176471
-2,1,3,0.17647058823529413
-2,2,4,0.23529411764705882
-1,-2,0,0
-1,-1,21,0.03860294117647059
-1,0,261,0.4797794117647059
-1,1,251,0.46139705882352944
-1,2,11,0.02022058823529412
0,-2,54,0.010582010582010581
0,-1,308,0.06035665294924554
0,0,4264,0.8355869096609837
0,1,408,0.07995296884185774
0,2,69,0.01352145796590241
1,-2,12,0.03418803418803419
1,-1,103,0.2934472934472934
1,0,203,0.5783475783475783
1,1,20,0.05698005698005698
1,2,13,0.037037037037037035
2,-2,0,0
2,-1,0,0
2,0,2,0.6666666666666666
2,1,0,0
2,2,1,0.3333333333333333
