delta_H,delta_L,count,row_percent
-2,-2,0,0
-2,-1,0,0
-2,0,6,0.375
-2,1,3,0.1875
-2,2,7,0.4375
-1,-2,1,0.0020325203252032522
-1,-1,17,0.034552845528455285
-1,0,212,0.43089430894308944
-1,1,245,0.49796747967479676
-1,2,17,0.034552845528455285
0,-2,29,0.004265960576640188
0,-1,509,0.07487496322447779
0,0,5449,0.8015592821418064
0,1,734,0.10797293321565166
0,2,77,0.011326860841423949
1,-2,13,0.0197869101978691
1,-1,241,0.3668188736681887
1,0,350,0.532724505327245
1,1,41,0.0624048706240487
1,2,12,0.0182648401826484
2,-2,4,0.16666666666666666
2,-1,4,0.16666666666666666
2,0,13,0.5416666666666666
2,1,1,0.041666666666666664
2,2,2,0.08333333333333333
