delta_H,delta_L,count,row_percent
-2,-2,0,0
-2,-1,0,0
-2,0,7,0.6363636363636364
-2,1,2,0.18181818181818182
-2,2,2,0.18181818181818182
-1,-2,0,0
-1,-1,17,0.03944315545243619
-1,0,247,0.5730858468677494
-1,1,163,0.37819025522041766
-1,2,4,0.009280742459396751
0,-2,52,0.010226155358898722
0,-1,597,0.11740412979351032
0,0,4083,0.8029498525073746
0,1,341,0.06705998033431662
0,2,12,0.002359882005899705
1,-2,12,0.030226700251889168
1,-1,165,0.4156171284634761
1,0,197,0.49622166246851385
1,1,19,0.047858942065491183
1,2,4,0.010075566750629723
2,-2,1,0.09090909090909091
2,-1,2,0.18181818181818182
2,0,7,0.6363636363636364
2,1,1,0.09090909090909091
2,2,0,0
