delta_H,delta_L,count,row_percent
-2,-2,0,0
-2,-1,0,0
-2,0,11,0.6470588235294118
-2,1,2,0.11764705882352941
-2,2,4,0.23529411764705882
-1,-2,0,0
-1,-1,9,0.01651376146788991
-1,0,277,0.5082568807339449
-1,1,245,0.44954128440366975
-1,2,14,0.025688073394495414
0,-2,17,0.0033235581622678397
0,-1,268,0.05239491691104595
0,0,4392,0.8586510263929619
0,1,396,0.07741935483870968
0,2,42,0.008211143695014663
1,-2,9,0.02564102564102564
1,-1,100,0.2849002849002849
1,0,206,0.5868945868945868
1,1,26,0.07407407407407407
1,2,10,0.02849002849002849
2,-2,0,0
2,-1,0,0
2,0,2,0.6666666666666666
2,1,0,0
2,2,1,0.3333333333333333
