delta_H,delta_L,count,row_percent
-2,-2,0,0
-2,-1,0,0
-2,0,6,0.5454545454545454
-2,1,1,0.09090909090909091
-2,2,4,0.36363636363636365
-1,-2,0,0
-1,-1,19,0.04408352668213457
-1,0,258,0.5986078886310905
-1,1,145,0.33642691415313225
-1,2,9,0.02088167053364269
0,-2,56,0.011012782694198623
0,-1,499,0.09813176007866273
0,0,4119,0.8100294985250738
0,1,370,0.0727630285152409
0,2,41,0.008062930186823991
1,-2,16,0.04030226700251889
1,-1,137,0.345088161209068
1,0,219,0.5516372795969773
1,1,15,0.037783375314861464
1,2,10,0.02518891687657431
2,-2,1,0.09090909090909091
2,-1,2,0.18181818181818182
2,0,8,0.7272727272727273
2,1,0,0
2,2,0,0
