delta_H,delta_L,count,row_percent
-2,-2,0,0
-2,-1,0,0
-2,0,5,0.4166666666666667
-2,1,2,0.16666666666666666
-2,2,5,0.4166666666666667
-1,-2,0,0
-1,-1,13,0.03504043126684636
-1,0,161,0.4339622641509434
-1,1,190,0.5121293800539084
-1,2,7,0.018867924528301886
0,-2,53,0.008992195453003053
0,-1,414,0.07024092297251443
0,0,4835,0.82032575500509
0,1,513,0.08703766542246352
0,2,79,0.01340346114692908
1,-2,13,0.02037617554858934
1,-1,201,0.31504702194357365
1,0,378,0.5924764890282131
1,1,34,0.05329153605015674
1,2,12,0.018808777429467086
2,-2,4,0.13333333333333333
2,-1,7,0.23333333333333334
2,0,16,0.5333333333333333
2,1,1,0.03333333333333333
2,2,2,0.06666666666666667
