delta_H,delta_L,count,row_percent
-2,-2,0,0
-2,-1,0,0
-2,0,10,0.5882352941176471
-2,1,3,0.17647058823529413
-2,2,4,0.23529411764705882
-1,-2,0,0
-1,-1,7,0.012844036697247707
-1,0,259,0.47522935779816516
-1,1,268,0.4917431192660551
-1,2,11,0.02018348623853211
0,-2,5,9.775171065493646e-4
0,-1,186,0.03636363636363636
0,0,4629,0.9049853372434018
0,1,285,0.05571847507331378
0,2,10,0.0019550342130987292
1,-2,5,0.014245014245014245
1,-1,116,0.33048433048433046
1,0,222,0.6324786324786325
1,1,8,0.022792022792022793
1,2,0,0
2,-2,0,0
2,-1,0,0
2,0,3,1
2,1,0,0
2,2,0,0
