delta_H,delta_L,count,row_percent
-2,-2,0,0
-2,-1,0,0
-2,0,6,0.4
-2,1,3,0.2
-2,2,6,0.4
-1,-2,0,0
-1,-1,1,0.0024449877750611247
-1,0,221,0.5403422982885085
-1,1,184,0.44987775061124696
-1,2,3,0.007334963325183374
0,-2,3,6.600660066006601e-4
0,-1,210,0.0462046204620462
0,0,4159,0.9150715071507151
0,1,171,0.03762376237623762
0,2,2,4.4004400440044003e-4
1,-2,4,0.008988764044943821
1,-1,178,0.4
1,0,257,0.5775280898876405
1,1,6,0.01348314606741573
1,2,0,0
2,-2,3,0.2
2,-1,3,0.2
2,0,9,0.6
2,1,0,0
2,2,0,0
