delta_H,delta_L,count,row_percent
-6,-6,0,0
-6,-5,0,0
-6,-4,0,0
-6,-3,0,0
-6,-2,0,0
-6,-1,0,0
-6,0,9,0.45
-6,1,0,0
-6,2,0,0
-6,3,2,0.1
-6,4,1,0.05
-6,5,1,0.05
-6,6,7,0.35
-5,-6,0,0
-5,-5,0,0
-5,-4,0,0
-5,-3,0,0
-5,-2,0,0
-5,-1,0,0
-5,0,1,0.07692307692307693
-5,1,0,0
-5,2,2,0.15384615384615385
-5,3,4,0.3076923076923077
-5,4,2,0.15384615384615385
-5,5,3,0.23076923076923078
-5,6,1,0.07692307692307693
-4,-6,0,0
-4,-5,0,0
-4,-4,0,0
-4,-3,0,0
-4,-2,0,0
-4,-1,1,0.03571428571428571
-4,0,5,0.17857142857142858
-4,1,4,0.14285714285714285
-4,2,5,0.17857142857142858
-4,3,6,0.21428571428571427
-4,4,2,0.07142857142857142
-4,5,5,0.17857142857142858
-4,6,0,0
-3,-6,0,0
-3,-5,0,0
-3,-4,0,0
-3,-3,2,0.013157894736842105
-3,-2,0,0
-3,-1,10,0.06578947368421052
-3,0,35,0.23026315789473684
-3,1,26,0.17105263157894737
-3,2,27,0.17763157894736842
-3,3,40,0.2631578947368421
-3,4,8,0.05263157894736842
-3,5,4,0.02631578947368421
-3,6,0,0
-2,-6,0,0
-2,-5,0,0
-2,-4,0,0
-2,-3,1,0.003289473684210526
-2,-2,4,0.013157894736842105
-2,-1,22,0.07236842105263158
-2,0,58,0.19078947368421054
-2,1,82,0.26973684210526316
-2,2,98,0.3223684210526316
-2,3,25,0.08223684210526316
-2,4,6,0.019736842105263157
-2,5,8,0.02631578947368421
-2,6,0,0
-1,-6,0,0
-1,-5,0,0
-1,-4,3,0.0027548209366391185
-1,-3,10,0.009182736455463728
-1,-2,33,0.030303030303030304
-1,-1,103,0.0945821854912764
-1,0,351,0.32231404958677684
-1,1,415,0.3810835629017447
-1,2,112,0.10284664830119375
-1,3,49,0.04499540863177227
-1,4,9,0.008264462809917356
-1,5,3,0.0027548209366391185
-1,6,1,9.182736455463728e-4
0,-6,10,0.0023391812865497076
0,-5,8,0.0018713450292397662
0,-4,16,0.0037426900584795323
0,-3,63,0.014736842105263158
0,-2,127,0.029707602339181287
0,-1,616,0.144093567251462
0,0,2334,0.5459649122807018
0,1,688,0.16093567251461988
0,2,243,0.056842105263157895
0,3,125,0.029239766081871343
0,4,24,0.005614035087719298
0,5,6,0.0014035087719298245
0,6,15,0.0035087719298245615
1,-6,1,5.405405405405405e-4
1,-5,3,0.0016216216216216215
1,-4,8,0.004324324324324324
1,-3,40,0.021621621621621623
1,-2,139,0.07513513513513513
1,-1,547,0.29567567567567565
1,0,697,0.37675675675675674
1,1,277,0.14972972972972973
1,2,105,0.05675675675675676
1,3,22,0.011891891891891892
1,4,9,0.004864864864864865
1,5,2,0.001081081081081081
1,6,0,0
2,-6,0,0
2,-5,0,0
2,-4,3,0.004207573632538569
2,-3,29,0.04067321178120617
2,-2,115,0.16129032258064516
2,-1,178,0.2496493688639551
2,0,248,0.34782608695652173
2,1,93,0.13043478260869565
2,2,29,0.04067321178120617
2,3,14,0.019635343618513323
2,4,4,0.005610098176718092
2,5,0,0
2,6,0,0
3,-6,2,0.005420054200542005
3,-5,2,0.005420054200542005
3,-4,8,0.02168021680216802
3,-3,61,0.16531165311653118
3,-2,55,0.14905149051490515
3,-1,83,0.22493224932249323
3,0,116,0.3143631436314363
3,1,24,0.06504065040650407
3,2,9,0.024390243902439025
3,3,9,0.024390243902439025
3,4,0,0
3,5,0,0
3,6,0,0
4,-6,1,0.009615384615384616
4,-5,3,0.028846153846153848
4,-4,10,0.09615384615384616
4,-3,23,0.22115384615384615
4,-2,18,0.17307692307692307
4,-1,21,0.20192307692307693
4,0,18,0.17307692307692307
4,1,8,0.07692307692307693
4,2,2,0.019230769230769232
4,3,0,0
4,4,0,0
4,5,0,0
4,6,0,0
5,-6,0,0
5,-5,1,0.027777777777777776
5,-4,5,0.1388888888888889
5,-3,5,0.1388888888888889
5,-2,8,0.2222222222222222
5,-1,5,0.1388888888888889
5,0,9,0.25
5,1,3,0.08333333333333333
5,2,0,0
5,3,0,0
5,4,0,0
5,5,0,0
5,6,0,0
6,-6,6,0.17647058823529413
6,-5,1,0.029411764705882353
6,-4,1,0.029411764705882353
6,-3,9,0.2647058823529412
6,-2,1,0.029411764705882353
6,-1,1,0.029411764705882353
6,0,15,0.4411764705882353
6,1,0,0
6,2,0,0
6,3,0,0
6,4,0,0
6,5,0,0
6,6,0,0
