delta_H,delta_L,count,row_percent
-6,-6,0,0
-6,-5,0,0
-6,-4,0,0
-6,-3,0,0
-6,-2,0,0
-6,-1,0,0
-6,0,12,0.4444444444444444
-6,1,5,0.18518518518518517
-6,2,3,0.1111111111111111
-6,3,6,0.2222222222222222
-6,4,1,0.037037037037037035
-6,5,0,0
-6,6,0,0
-5,-6,0,0
-5,-5,0,0
-5,-4,0,0
-5,-3,0,0
-5,-2,0,0
-5,-1,0,0
-5,0,3,0.125
-5,1,4,0.16666666666666666
-5,2,8,0.3333333333333333
-5,3,5,0.20833333333333334
-5,4,3,0.125
-5,5,1,0.041666666666666664
-5,6,0,0
-4,-6,0,0
-4,-5,0,0
-4,-4,0,0
-4,-3,0,0
-4,-2,0,0
-4,-1,1,0.02702702702702703
-4,0,7,0.1891891891891892
-4,1,7,0.1891891891891892
-4,2,10,0.2702702702702703
-4,3,8,0.21621621621621623
-4,4,3,0.08108108108108109
-4,5,1,0.02702702702702703
-4,6,0,0
-3,-6,0,0
-3,-5,0,0
-3,-4,0,0
-3,-3,0,0
-3,-2,7,0.042682926829268296
-3,-1,15,0.09146341463414634
-3,0,34,0.2073170731707317
-3,1,39,0.23780487804878048
-3,2,24,0.14634146341463414
-3,3,40,0.24390243902439024
-3,4,4,0.024390243902439025
-3,5,1,0.006097560975609756
-3,6,0,0
-2,-6,0,0
-2,-5,0,0
-2,-4,0,0
-2,-3,1,0.002890173410404624
-2,-2,6,0.017341040462427744
-2,-1,20,0.057803468208092484
-2,0,85,0.24566473988439305
-2,1,121,0.34971098265895956
-2,2,82,0.23699421965317918
-2,3,29,0.0838150289017341
-2,4,2,0.005780346820809248
-2,5,0,0
-2,6,0,0
-1,-6,0,0
-1,-5,0,0
-1,-4,0,0
-1,-3,9,0.00847457627118644
-1,-2,15,0.014124293785310734
-1,-1,93,0.08757062146892655
-1,0,351,0.3305084745762712
-1,1,394,0.3709981167608286
-1,2,155,0.14595103578154425
-1,3,41,0.038606403013182675
-1,4,4,0.003766478342749529
-1,5,0,0
-1,6,0,0
0,-6,3,8.23271130625686e-4
0,-5,0,0
0,-4,4,0.0010976948408342481
0,-3,35,0.009604829857299671
0,-2,67,0.018386388583973654
0,-1,277,0.07601536772777168
0,0,1845,0.506311745334797
0,1,947,0.25987925356750824
0,2,323,0.08863885839736553
0,3,136,0.03732162458836443
0,4,4,0.0010976948408342481
0,5,1,2.7442371020856203e-4
0,6,2,5.488474204171241e-4
1,-6,0,0
1,-5,0,0
1,-4,0,0
1,-3,7,0.004797806716929404
1,-2,42,0.02878684030157642
1,-1,208,0.14256339958875944
1,0,638,0.43728581220013707
1,1,409,0.28032899246058945
1,2,122,0.08361891706648389
1,3,30,0.0205620287868403
1,4,2,0.0013708019191226869
1,5,1,6.854009595613434e-4
1,6,0,0
2,-6,0,0
2,-5,0,0
2,-4,0,0
2,-3,8,0.01309328968903437
2,-2,36,0.058919803600654665
2,-1,96,0.15711947626841244
2,0,229,0.37479541734860883
2,1,182,0.2978723404255319
2,2,40,0.06546644844517185
2,3,19,0.031096563011456628
2,4,1,0.0016366612111292963
2,5,0,0
2,6,0,0
3,-6,0,0
3,-5,0,0
3,-4,0,0
3,-3,13,0.04452054794520548
3,-2,25,0.08561643835616438
3,-1,30,0.10273972602739725
3,0,116,0.3972602739726027
3,1,77,0.2636986301369863
3,2,17,0.05821917808219178
3,3,11,0.03767123287671233
3,4,0,0
3,5,3,0.010273972602739725
3,6,0,0
4,-6,0,0
4,-5,0,0
4,-4,0,0
4,-3,2,0.030303030303030304
4,-2,4,0.06060606060606061
4,-1,8,0.12121212121212122
4,0,26,0.3939393939393939
4,1,12,0.18181818181818182
4,2,4,0.06060606060606061
4,3,6,0.09090909090909091
4,4,1,0.015151515151515152
4,5,3,0.045454545454545456
4,6,0,0
5,-6,0,0
5,-5,0,0
5,-4,2,0.07407407407407407
5,-3,0,0
5,-2,2,0.07407407407407407
5,-1,4,0.14814814814814814
5,0,10,0.37037037037037035
5,1,5,0.18518518518518517
5,2,2,0.07407407407407407
5,3,2,0.07407407407407407
5,4,0,0
5,5,0,0
5,6,0,0
6,-6,1,0.029411764705882353
6,-5,0,0
6,-4,0,0
6,-3,2,0.058823529411764705
6,-2,1,0.029411764705882353
6,-1,1,0.029411764705882353
6,0,17,0.5
6,1,5,0.14705882352941177
6,2,1,0.029411764705882353
6,3,2,0.058823529411764705
6,4,1,0.029411764705882353
6,5,1,0.029411764705882353
6,6,2,0.058823529411764705
