delta_H,delta_L,count,row_percent
-6,-6,7,0.25925925925925924
-6,-5,3,0.1111111111111111
-6,-4,2,0.07407407407407407
-6,-3,3,0.1111111111111111
-6,-2,2,0.07407407407407407
-6,-1,0,0
-6,0,10,0.37037037037037035
-6,1,0,0
-6,2,0,0
-6,3,0,0
-6,4,0,0
-6,5,0,0
-6,6,0,0
-5,-6,0,0
-5,-5,3,0.125
-5,-4,3,0.125
-5,-3,3,0.125
-5,-2,2,0.08333333333333333
-5,-1,5,0.20833333333333334
-5,0,4,0.16666666666666666
-5,1,0,0
-5,2,2,0.08333333333333333
-5,3,1,0.041666666666666664
-5,4,0,0
-5,5,1,0.041666666666666664
-5,6,0,0
-4,-6,1,0.02702702702702703
-4,-5,1,0.02702702702702703
-4,-4,2,0.05405405405405406
-4,-3,8,0.21621621621621623
-4,-2,3,0.08108108108108109
-4,-1,3,0.08108108108108109
-4,0,4,0.10810810810810811
-4,1,3,0.08108108108108109
-4,2,4,0.10810810810810811
-4,3,2,0.05405405405405406
-4,4,6,0.16216216216216217
-4,5,0,0
-4,6,0,0
-3,-6,13,0.07926829268292683
-3,-5,8,0.04878048780487805
-3,-4,8,0.04878048780487805
-3,-3,38,0.23170731707317074
-3,-2,10,0.06097560975609756
-3,-1,12,0.07317073170731707
-3,0,19,0.11585365853658537
-3,1,10,0.06097560975609756
-3,2,19,0.11585365853658537
-3,3,23,0.1402439024390244
-3,4,3,0.018292682926829267
-3,5,1,0.006097560975609756
-3,6,0,0
-2,-6,8,0.023121387283236993
-2,-5,19,0.05491329479768786
-2,-4,23,0.06647398843930635
-2,-3,25,0.07225433526011561
-2,-2,12,0.03468208092485549
-2,-1,16,0.046242774566473986
-2,0,52,0.15028901734104047
-2,1,69,0.1994219653179191
-2,2,79,0.22832369942196531
-2,3,33,0.0953757225433526
-2,4,8,0.023121387283236993
-2,5,2,0.005780346820809248
-2,6,0,0
-1,-6,36,0.03389830508474576
-1,-5,38,0.035781544256120526
-1,-4,45,0.0423728813559322
-1,-3,48,0.04519774011299435
-1,-2,24,0.022598870056497175
-1,-1,55,0.051789077212806026
-1,0,234,0.22033898305084745
-1,1,350,0.3295668549905838
-1,2,167,0.15725047080979285
-1,3,51,0.0480225988700565
-1,4,10,0.009416195856873822
-1,5,4,0.003766478342749529
-1,6,0,0
0,-6,453,0.1243139407244786
0,-5,150,0.041163556531284305
0,-4,93,0.02552140504939627
0,-3,105,0.028814489571899013
0,-2,64,0.01756311745334797
0,-1,235,0.06448957189901207
0,0,1558,0.4275521405049396
0,1,619,0.1698682766190999
0,2,263,0.07217343578485182
0,3,60,0.01646542261251372
0,4,27,0.007409440175631174
0,5,17,0.004665203073545554
0,6,0,0
1,-6,15,0.01028101439342015
1,-5,30,0.0205620287868403
1,-4,23,0.015764222069910898
1,-3,33,0.022618231665524333
1,-2,61,0.041809458533241944
1,-1,274,0.18779986291980807
1,0,590,0.4043865661411926
1,1,291,0.19945167923235094
1,2,91,0.06237148732008225
1,3,29,0.019876627827278958
1,4,15,0.01028101439342015
1,5,7,0.004797806716929404
1,6,0,0
2,-6,5,0.008183306055646482
2,-5,3,0.004909983633387889
2,-4,13,0.02127659574468085
2,-3,22,0.03600654664484452
2,-2,67,0.10965630114566285
2,-1,140,0.22913256955810146
2,0,208,0.3404255319148936
2,1,96,0.15711947626841244
2,2,41,0.06710310965630115
2,3,7,0.011456628477905073
2,4,6,0.009819967266775777
2,5,3,0.004909983633387889
2,6,0,0
3,-6,2,0.00684931506849315
3,-5,0,0
3,-4,6,0.02054794520547945
3,-3,41,0.1404109589041096
3,-2,27,0.09246575342465753
3,-1,57,0.1952054794520548
3,0,111,0.3801369863013699
3,1,26,0.08904109589041095
3,2,12,0.0410958904109589
3,3,4,0.0136986301369863
3,4,1,0.003424657534246575
3,5,5,0.017123287671232876
3,6,0,0
4,-6,0,0
4,-5,1,0.015151515151515152
4,-4,3,0.045454545454545456
4,-3,5,0.07575757575757576
4,-2,12,0.18181818181818182
4,-1,16,0.24242424242424243
4,0,18,0.2727272727272727
4,1,5,0.07575757575757576
4,2,4,0.06060606060606061
4,3,1,0.015151515151515152
4,4,1,0.015151515151515152
4,5,0,0
4,6,0,0
5,-6,1,0.037037037037037035
5,-5,2,0.07407407407407407
5,-4,3,0.1111111111111111
5,-3,0,0
5,-2,2,0.07407407407407407
5,-1,4,0.14814814814814814
5,0,10,0.37037037037037035
5,1,2,0.07407407407407407
5,2,2,0.07407407407407407
5,3,0,0
5,4,1,0.037037037037037035
5,5,0,0
5,6,0,0
6,-6,8,0.23529411764705882
6,-5,2,0.058823529411764705
6,-4,0,0
6,-3,1,0.029411764705882353
6,-2,2,0.058823529411764705
6,-1,3,0.08823529411764706
6,0,16,0.47058823529411764
6,1,1,0.029411764705882353
6,2,0,0
6,3,0,0
6,4,0,0
6,5,1,0.029411764705882353
6,6,0,0
