delta_H,delta_L,count,row_percent
-6,-6,0,0
-6,-5,0,0
-6,-4,0,0
-6,-3,0,0
-6,-2,1,0.045454545454545456
-6,-1,0,0
-6,0,12,0.5454545454545454
-6,1,2,0.09090909090909091
-6,2,3,0.13636363636363635
-6,3,3,0.13636363636363635
-6,4,1,0.045454545454545456
-6,5,0,0
-6,6,0,0
-5,-6,0,0
-5,-5,0,0
-5,-4,0,0
-5,-3,0,0
-5,-2,0,0
-5,-1,1,0.041666666666666664
-5,0,11,0.4583333333333333
-5,1,7,0.2916666666666667
-5,2,2,0.08333333333333333
-5,3,3,0.125
-5,4,0,0
-5,5,0,0
-5,6,0,0
-4,-6,0,0
-4,-5,0,0
-4,-4,0,0
-4,-3,0,0
-4,-2,1,0.030303030303030304
-4,-1,4,0.12121212121212122
-4,0,13,0.3939393939393939
-4,1,7,0.21212121212121213
-4,2,6,0.18181818181818182
-4,3,2,0.06060606060606061
-4,4,0,0
-4,5,0,0
-4,6,0,0
-3,-6,0,0
-3,-5,0,0
-3,-4,0,0
-3,-3,4,0.027210884353741496
-3,-2,7,0.047619047619047616
-3,-1,8,0.05442176870748299
-3,0,64,0.43537414965986393
-3,1,25,0.17006802721088435
-3,2,29,0.19727891156462585
-3,3,10,0.06802721088435375
-3,4,0,0
-3,5,0,0
-3,6,0,0
-2,-6,0,0
-2,-5,0,0
-2,-4,0,0
-2,-3,3,0.009868421052631578
-2,-2,13,0.04276315789473684
-2,-1,25,0.08223684210526316
-2,0,111,0.3651315789473684
-2,1,101,0.33223684210526316
-2,2,44,0.14473684210526316
-2,3,7,0.023026315789473683
-2,4,0,0
-2,5,0,0
-2,6,0,0
-1,-6,0,0
-1,-5,0,0
-1,-4,3,0.002898550724637681
-1,-3,6,0.005797101449275362
-1,-2,36,0.034782608695652174
-1,-1,165,0.15942028985507245
-1,0,496,0.4792270531400966
-1,1,259,0.25024154589371983
-1,2,66,0.06376811594202898
-1,3,3,0.002898550724637681
-1,4,1,9.66183574879227e-4
-1,5,0,0
-1,6,0,0
0,-6,1,2.949852507374631e-4
0,-5,0,0
0,-4,3,8.849557522123894e-4
0,-3,41,0.012094395280235988
0,-2,133,0.039233038348082595
0,-1,468,0.13805309734513274
0,0,2105,0.6209439528023599
0,1,461,0.1359882005899705
0,2,149,0.043952802359882005
0,3,27,0.007964601769911504
0,4,1,2.949852507374631e-4
0,5,0,0
0,6,1,2.949852507374631e-4
1,-6,0,0
1,-5,0,0
1,-4,1,8.620689655172414e-4
1,-3,17,0.014655172413793103
1,-2,49,0.04224137931034483
1,-1,343,0.2956896551724138
1,0,575,0.4956896551724138
1,1,156,0.13448275862068965
1,2,15,0.01293103448275862
1,3,3,0.002586206896551724
1,4,1,8.620689655172414e-4
1,5,0,0
1,6,0,0
2,-6,0,0
2,-5,0,0
2,-4,1,0.003115264797507788
2,-3,10,0.03115264797507788
2,-2,45,0.14018691588785046
2,-1,86,0.26791277258566976
2,0,138,0.42990654205607476
2,1,35,0.10903426791277258
2,2,3,0.009345794392523364
2,3,3,0.009345794392523364
2,4,0,0
2,5,0,0
2,6,0,0
3,-6,0,0
3,-5,0,0
3,-4,0,0
3,-3,13,0.08609271523178808
3,-2,22,0.1456953642384106
3,-1,42,0.2781456953642384
3,0,59,0.39072847682119205
3,1,10,0.06622516556291391
3,2,2,0.013245033112582781
3,3,3,0.019867549668874173
3,4,0,0
3,5,0,0
3,6,0,0
4,-6,0,0
4,-5,0,0
4,-4,0,0
4,-3,5,0.14285714285714285
4,-2,2,0.05714285714285714
4,-1,10,0.2857142857142857
4,0,13,0.37142857142857144
4,1,3,0.08571428571428572
4,2,0,0
4,3,2,0.05714285714285714
4,4,0,0
4,5,0,0
4,6,0,0
5,-6,0,0
5,-5,0,0
5,-4,2,0.07407407407407407
5,-3,1,0.037037037037037035
5,-2,5,0.18518518518518517
5,-1,6,0.2222222222222222
5,0,8,0.2962962962962963
5,1,4,0.14814814814814814
5,2,0,0
5,3,1,0.037037037037037035
5,4,0,0
5,5,0,0
5,6,0,0
6,-6,0,0
6,-5,0,0
6,-4,0,0
6,-3,12,0.41379310344827586
6,-2,2,0.06896551724137931
6,-1,3,0.10344827586206896
6,0,8,0.27586206896551724
6,1,2,0.06896551724137931
6,2,0,0
6,3,2,0.06896551724137931
6,4,0,0
6,5,0,0
6,6,0,0
