delta_H,delta_L,count,row_percent
-6,-6,0,0
-6,-5,0,0
-6,-4,0,0
-6,-3,0,0
-6,-2,0,0
-6,-1,0,0
-6,0,7,0.25925925925925924
-6,1,3,0.1111111111111111
-6,2,2,0.07407407407407407
-6,3,3,0.1111111111111111
-6,4,2,0.07407407407407407
-6,5,0,0
-6,6,10,0.37037037037037035
-5,-6,0,0
-5,-5,0,0
-5,-4,0,0
-5,-3,0,0
-5,-2,0,0
-5,-1,0,0
-5,0,1,0.041666666666666664
-5,1,4,0.16666666666666666
-5,2,4,0.16666666666666666
-5,3,4,0.16666666666666666
-5,4,3,0.125
-5,5,6,0.25
-5,6,2,0.08333333333333333
-4,-6,0,0
-4,-5,0,0
-4,-4,0,0
-4,-3,0,0
-4,-2,0,0
-4,-1,0,0
-4,0,4,0.10810810810810811
-4,1,7,0.1891891891891892
-4,2,7,0.1891891891891892
-4,3,7,0.1891891891891892
-4,4,11,0.2972972972972973
-4,5,0,0
-4,6,1,0.02702702702702703
-3,-6,0,0
-3,-5,0,0
-3,-4,0,0
-3,-3,0,0
-3,-2,5,0.03048780487804878
-3,-1,8,0.04878048780487805
-3,0,26,0.15853658536585366
-3,1,23,0.1402439024390244
-3,2,24,0.14634146341463414
-3,3,51,0.31097560975609756
-3,4,14,0.08536585365853659
-3,5,8,0.04878048780487805
-3,6,5,0.03048780487804878
-2,-6,0,0
-2,-5,0,0
-2,-4,0,0
-2,-3,0,0
-2,-2,2,0.005780346820809248
-2,-1,10,0.028901734104046242
-2,0,52,0.15028901734104047
-2,1,90,0.26011560693641617
-2,2,105,0.30346820809248554
-2,3,59,0.17052023121387283
-2,4,23,0.06647398843930635
-2,5,3,0.008670520231213872
-2,6,2,0.005780346820809248
-1,-6,0,0
-1,-5,0,0
-1,-4,0,0
-1,-3,0,0
-1,-2,10,0.009416195856873822
-1,-1,37,0.03483992467043315
-1,0,179,0.16854990583804144
-1,1,325,0.3060263653483992
-1,2,247,0.23258003766478344
-1,3,170,0.160075329566855
-1,4,79,0.0743879472693032
-1,5,15,0.014124293785310734
-1,6,0,0
0,-6,4,0.0010976948408342481
0,-5,0,0
0,-4,0,0
0,-3,9,0.002469813391877058
0,-2,33,0.009055982436882546
0,-1,152,0.04171240395170143
0,0,1184,0.32491767288693746
0,1,793,0.21761800219538968
0,2,566,0.1553238199780461
0,3,448,0.12294182217343579
0,4,337,0.0924807903402854
0,5,106,0.029088913282107574
0,6,12,0.003293084522502744
1,-6,0,0
1,-5,0,0
1,-4,0,0
1,-3,6,0.00411240575736806
1,-2,16,0.010966415352981495
1,-1,155,0.10623714873200822
1,0,299,0.20493488690884168
1,1,324,0.22206991089787526
1,2,301,0.20630568882796435
1,3,198,0.135709389993146
1,4,131,0.08978752570253598
1,5,29,0.019876627827278958
1,6,0,0
2,-6,0,0
2,-5,0,0
2,-4,1,0.0016366612111292963
2,-3,3,0.004909983633387889
2,-2,38,0.062193126022913256
2,-1,78,0.1276595744680851
2,0,134,0.2193126022913257
2,1,129,0.21112929623567922
2,2,94,0.15384615384615385
2,3,73,0.11947626841243862
2,4,47,0.07692307692307693
2,5,14,0.022913256955810146
2,6,0,0
3,-6,1,0.003424657534246575
3,-5,0,0
3,-4,0,0
3,-3,17,0.05821917808219178
3,-2,16,0.0547945205479452
3,-1,33,0.11301369863013698
3,0,65,0.2226027397260274
3,1,56,0.1917808219178082
3,2,44,0.1506849315068493
3,3,33,0.11301369863013698
3,4,14,0.04794520547945205
3,5,13,0.04452054794520548
3,6,0,0
4,-6,0,0
4,-5,0,0
4,-4,1,0.015151515151515152
4,-3,3,0.045454545454545456
4,-2,6,0.09090909090909091
4,-1,8,0.12121212121212122
4,0,9,0.13636363636363635
4,1,8,0.12121212121212122
4,2,8,0.12121212121212122
4,3,8,0.12121212121212122
4,4,11,0.16666666666666666
4,5,4,0.06060606060606061
4,6,0,0
5,-6,0,0
5,-5,1,0.037037037037037035
5,-4,1,0.037037037037037035
5,-3,1,0.037037037037037035
5,-2,2,0.07407407407407407
5,-1,0,0
5,0,6,0.2222222222222222
5,1,3,0.1111111111111111
5,2,1,0.037037037037037035
5,3,5,0.18518518518518517
5,4,4,0.14814814814814814
5,5,3,0.1111111111111111
5,6,0,0
6,-6,5,0.14705882352941177
6,-5,0,0
6,-4,0,0
6,-3,2,0.058823529411764705
6,-2,1,0.029411764705882353
6,-1,6,0.17647058823529413
6,0,5,0.14705882352941177
6,1,0,0
6,2,0,0
6,3,1,0.029411764705882353
6,4,3,0.08823529411764706
6,5,11,0.3235294117647059
6,6,0,0
