delta_H,delta_L,count,row_percent
-6,-6,0,0
-6,-5,1,0.08333333333333333
-6,-4,0,0
-6,-3,1,0.08333333333333333
-6,-2,0,0
-6,-1,0,0
-6,0,10,0.8333333333333334
-6,1,0,0
-6,2,0,0
-6,3,0,0
-6,4,0,0
-6,5,0,0
-6,6,0,0
-5,-6,0,0
-5,-5,0,0
-5,-4,0,0
-5,-3,3,0.2727272727272727
-5,-2,0,0
-5,-1,0,0
-5,0,3,0.2727272727272727
-5,1,1,0.09090909090909091
-5,2,1,0.09090909090909091
-5,3,1,0.09090909090909091
-5,4,1,0.09090909090909091
-5,5,1,0.09090909090909091
-5,6,0,0
-4,-6,0,0
-4,-5,2,0.07692307692307693
-4,-4,2,0.07692307692307693
-4,-3,3,0.11538461538461539
-4,-2,1,0.038461538461538464
-4,-1,0,0
-4,0,11,0.4230769230769231
-4,1,0,0
-4,2,4,0.15384615384615385
-4,3,1,0.038461538461538464
-4,4,0,0
-4,5,2,0.07692307692307693
-4,6,0,0
-3,-6,0,0
-3,-5,3,0.024
-3,-4,5,0.04
-3,-3,13,0.104
-3,-2,13,0.104
-3,-1,3,0.024
-3,0,37,0.296
-3,1,12,0.096
-3,2,9,0.072
-3,3,23,0.184
-3,4,2,0.016
-3,5,5,0.04
-3,6,0,0
-2,-6,0,0
-2,-5,5,0.018050541516245487
-2,-4,9,0.032490974729241874
-2,-3,14,0.05054151624548736
-2,-2,17,0.061371841155234655
-2,-1,18,0.06498194945848375
-2,0,74,0.26714801444043323
-2,1,33,0.11913357400722022
-2,2,42,0.15162454873646208
-2,3,41,0.148014440433213
-2,4,15,0.05415162454873646
-2,5,9,0.032490974729241874
-2,6,0,0
-1,-6,0,0
-1,-5,28,0.02491103202846975
-1,-4,19,0.016903914590747332
-1,-3,63,0.05604982206405694
-1,-2,62,0.05516014234875445
-1,-1,98,0.08718861209964412
-1,0,368,0.3274021352313167
-1,1,186,0.16548042704626334
-1,2,155,0.13790035587188612
-1,3,84,0.07473309608540925
-1,4,26,0.023131672597864767
-1,5,35,0.03113879003558719
-1,6,0,0
0,-6,0,0
0,-5,53,0.015447391431069659
0,-4,51,0.01486447099970854
0,-3,135,0.039347129116875545
0,-2,179,0.05217137860682017
0,-1,289,0.08423200233168172
0,0,1649,0.4806178956572428
0,1,395,0.11512678519382104
0,2,287,0.08364908190032061
0,3,222,0.06470416788108423
0,4,93,0.027105800058292044
0,5,78,0.02273389682308365
0,6,0,0
1,-6,0,0
1,-5,15,0.013611615245009074
1,-4,15,0.013611615245009074
1,-3,44,0.039927404718693285
1,-2,91,0.08257713248638839
1,-1,166,0.15063520871143377
1,0,439,0.39836660617059894
1,1,83,0.07531760435571688
1,2,96,0.08711433756805807
1,3,82,0.07441016333938294
1,4,34,0.030852994555353903
1,5,37,0.03357531760435572
1,6,0,0
2,-6,0,0
2,-5,8,0.02476780185758514
2,-4,4,0.01238390092879257
2,-3,28,0.08668730650154799
2,-2,32,0.09907120743034056
2,-1,31,0.09597523219814241
2,0,120,0.3715170278637771
2,1,27,0.08359133126934984
2,2,30,0.09287925696594428
2,3,20,0.06191950464396285
2,4,15,0.04643962848297214
2,5,8,0.02476780185758514
2,6,0,0
3,-6,0,0
3,-5,5,0.03676470588235294
3,-4,5,0.03676470588235294
3,-3,11,0.08088235294117647
3,-2,14,0.10294117647058823
3,-1,5,0.03676470588235294
3,0,58,0.4264705882352941
3,1,4,0.029411764705882353
3,2,11,0.08088235294117647
3,3,16,0.11764705882352941
3,4,3,0.022058823529411766
3,5,4,0.029411764705882353
3,6,0,0
4,-6,0,0
4,-5,1,0.043478260869565216
4,-4,1,0.043478260869565216
4,-3,4,0.17391304347826086
4,-2,1,0.043478260869565216
4,-1,2,0.08695652173913043
4,0,6,0.2608695652173913
4,1,2,0.08695652173913043
4,2,5,0.21739130434782608
4,3,1,0.043478260869565216
4,4,0,0
4,5,0,0
4,6,0,0
5,-6,0,0
5,-5,2,0.2222222222222222
5,-4,0,0
5,-3,0,0
5,-2,0,0
5,-1,0,0
5,0,6,0.6666666666666666
5,1,0,0
5,2,0,0
5,3,0,0
5,4,1,0.1111111111111111
5,5,0,0
5,6,0,0
6,-6,0,0
6,-5,2,0.25
6,-4,1,0.125
6,-3,0,0
6,-2,0,0
6,-1,0,0
6,0,4,0.5
6,1,0,0
6,2,0,0
6,3,0,0
6,4,1,0.125
6,5,0,0
6,6,0,0
