delta_H,delta_L,count,row_percent
-6,-6,0,0
-6,-5,0,0
-6,-4,0,0
-6,-3,0,0
-6,-2,0,0
-6,-1,0,0
-6,0,0,0
-6,1,0,0
-6,2,0,0
-6,3,2,0.1
-6,4,1,0.05
-6,5,2,0.1
-6,6,15,0.75
-5,-6,0,0
-5,-5,0,0
-5,-4,0,0
-5,-3,0,0
-5,-2,0,0
-5,-1,0,0
-5,0,0,0
-5,1,1,0.07692307692307693
-5,2,1,0.07692307692307693
-5,3,5,0.38461538461538464
-5,4,1,0.07692307692307693
-5,5,4,0.3076923076923077
-5,6,1,0.07692307692307693
-4,-6,0,0
-4,-5,0,0
-4,-4,0,0
-4,-3,0,0
-4,-2,0,0
-4,-1,1,0.03571428571428571
-4,0,3,0.10714285714285714
-4,1,2,0.07142857142857142
-4,2,6,0.21428571428571427
-4,3,6,0.21428571428571427
-4,4,2,0.07142857142857142
-4,5,4,0.14285714285714285
-4,6,4,0.14285714285714285
-3,-6,0,0
-3,-5,0,0
-3,-4,0,0
-3,-3,0,0
-3,-2,2,0.013157894736842105
-3,-1,6,0.039473684210526314
-3,0,27,0.17763157894736842
-3,1,26,0.17105263157894737
-3,2,20,0.13157894736842105
-3,3,35,0.23026315789473684
-3,4,10,0.06578947368421052
-3,5,8,0.05263157894736842
-3,6,18,0.11842105263157894
-2,-6,0,0
-2,-5,0,0
-2,-4,0,0
-2,-3,0,0
-2,-2,7,0.023026315789473683
-2,-1,21,0.06907894736842106
-2,0,66,0.21710526315789475
-2,1,67,0.22039473684210525
-2,2,78,0.2565789473684211
-2,3,30,0.09868421052631579
-2,4,7,0.023026315789473683
-2,5,14,0.046052631578947366
-2,6,14,0.046052631578947366
-1,-6,0,0
-1,-5,0,0
-1,-4,8,0.0073461891643709825
-1,-3,23,0.021120293847566574
-1,-2,46,0.04224058769513315
-1,-1,149,0.13682277318640956
-1,0,322,0.2956841138659321
-1,1,306,0.2809917355371901
-1,2,95,0.08723599632690542
-1,3,50,0.04591368227731864
-1,4,23,0.021120293847566574
-1,5,32,0.02938475665748393
-1,6,35,0.03213957759412305
0,-6,0,0
0,-5,33,0.0077192982456140355
0,-4,46,0.010760233918128656
0,-3,89,0.020818713450292396
0,-2,310,0.07251461988304093
0,-1,649,0.151812865497076
0,0,1772,0.4145029239766082
0,1,536,0.12538011695906431
0,2,175,0.04093567251461988
0,3,169,0.03953216374269006
0,4,43,0.010058479532163742
0,5,68,0.01590643274853801
0,6,385,0.09005847953216374
1,-6,0,0
1,-5,7,0.0037837837837837837
1,-4,26,0.014054054054054054
1,-3,66,0.03567567567567568
1,-2,214,0.11567567567567567
1,-1,480,0.2594594594594595
1,0,567,0.30648648648648646
1,1,199,0.10756756756756757
1,2,116,0.0627027027027027
1,3,45,0.024324324324324326
1,4,44,0.023783783783783784
1,5,86,0.046486486486486484
1,6,0,0
2,-6,0,0
2,-5,4,0.005610098176718092
2,-4,12,0.016830294530154277
2,-3,29,0.04067321178120617
2,-2,115,0.16129032258064516
2,-1,171,0.23983169705469845
2,0,194,0.2720897615708275
2,1,90,0.12622720897615708
2,2,30,0.04207573632538569
2,3,23,0.03225806451612903
2,4,45,0.06311360448807854
2,5,0,0
2,6,0,0
3,-6,0,0
3,-5,2,0.005420054200542005
3,-4,11,0.02981029810298103
3,-3,38,0.10298102981029811
3,-2,66,0.17886178861788618
3,-1,68,0.1842818428184282
3,0,105,0.2845528455284553
3,1,17,0.04607046070460705
3,2,14,0.037940379403794036
3,3,48,0.13008130081300814
3,4,0,0
3,5,0,0
3,6,0,0
4,-6,0,0
4,-5,1,0.009615384615384616
4,-4,7,0.0673076923076923
4,-3,22,0.21153846153846154
4,-2,17,0.16346153846153846
4,-1,22,0.21153846153846154
4,0,17,0.16346153846153846
4,1,9,0.08653846153846154
4,2,9,0.08653846153846154
4,3,0,0
4,4,0,0
4,5,0,0
4,6,0,0
5,-6,0,0
5,-5,1,0.027777777777777776
5,-4,5,0.1388888888888889
5,-3,3,0.08333333333333333
5,-2,7,0.19444444444444445
5,-1,4,0.1111111111111111
5,0,10,0.2777777777777778
5,1,6,0.16666666666666666
5,2,0,0
5,3,0,0
5,4,0,0
5,5,0,0
5,6,0,0
6,-6,0,0
6,-5,0,0
6,-4,3,0.08823529411764706
6,-3,10,0.29411764705882354
6,-2,1,0.029411764705882353
6,-1,2,0.058823529411764705
6,0,18,0.5294117647058824
6,1,0,0
6,2,0,0
6,3,0,0
6,4,0,0
6,5,0,0
6,6,0,0
