delta_H,delta_L,count,row_percent
-6,-6,0,0
-6,-5,0,0
-6,-4,0,0
-6,-3,0,0
-6,-2,0,0
-6,-1,0,0
-6,0,3,0.375
-6,1,1,0.125
-6,2,1,0.125
-6,3,1,0.125
-6,4,0,0
-6,5,0,0
-6,6,2,0.25
-5,-6,0,0
-5,-5,0,0
-5,-4,0,0
-5,-3,0,0
-5,-2,0,0
-5,-1,1,0.125
-5,0,1,0.125
-5,1,0,0
-5,2,1,0.125
-5,3,1,0.125
-5,4,3,0.375
-5,5,0,0
-5,6,1,0.125
-4,-6,0,0
-4,-5,0,0
-4,-4,0,0
-4,-3,0,0
-4,-2,0,0
-4,-1,6,0.16666666666666666
-4,0,6,0.16666666666666666
-4,1,6,0.16666666666666666
-4,2,7,0.19444444444444445
-4,3,8,0.2222222222222222
-4,4,2,0.05555555555555555
-4,5,0,0
-4,6,1,0.027777777777777776
-3,-6,0,0
-3,-5,0,0
-3,-4,0,0
-3,-3,6,0.0392156862745098
-3,-2,0,0
-3,-1,3,0.0196078431372549
-3,0,39,0.2549019607843137
-3,1,34,0.2222222222222222
-3,2,27,0.17647058823529413
-3,3,32,0.20915032679738563
-3,4,7,0.0457516339869281
-3,5,0,0
-3,6,5,0.032679738562091505
-2,-6,0,0
-2,-5,0,0
-2,-4,1,0.003215434083601286
-2,-3,1,0.003215434083601286
-2,-2,4,0.012861736334405145
-2,-1,23,0.07395498392282958
-2,0,105,0.33762057877813506
-2,1,88,0.2829581993569132
-2,2,68,0.21864951768488747
-2,3,15,0.04823151125401929
-2,4,4,0.012861736334405145
-2,5,2,0.006430868167202572
-2,6,0,0
-1,-6,0,0
-1,-5,0,0
-1,-4,3,0.002652519893899204
-1,-3,3,0.002652519893899204
-1,-2,18,0.015915119363395226
-1,-1,106,0.09372236958443855
-1,0,545,0.4818744473916888
-1,1,376,0.33244916003536695
-1,2,57,0.050397877984084884
-1,3,19,0.016799292661361626
-1,4,4,0.0035366931918656055
-1,5,0,0
-1,6,0,0
0,-6,7,0.0025868440502586844
0,-5,2,7.390983000739098e-4
0,-4,5,0.0018477457501847746
0,-3,37,0.013673318551367332
0,-2,81,0.02993348115299335
0,-1,383,0.14153732446415374
0,0,1705,0.6300813008130082
0,1,363,0.13414634146341464
0,2,78,0.028824833702882482
0,3,34,0.012564671101256468
0,4,4,0.0014781966001478197
0,5,4,0.0014781966001478197
0,6,3,0.0011086474501108647
1,-6,1,9.319664492078285e-4
1,-5,2,0.001863932898415657
1,-4,4,0.003727865796831314
1,-3,29,0.02702702702702703
1,-2,63,0.05871388630009319
1,-1,333,0.3103448275862069
1,0,499,0.46505125815470644
1,1,101,0.09412861136999068
1,2,37,0.034482758620689655
1,3,3,0.0027958993476234857
1,4,0,0
1,5,1,9.319664492078285e-4
1,6,0,0
2,-6,0,0
2,-5,0,0
2,-4,9,0.02284263959390863
2,-3,13,0.03299492385786802
2,-2,62,0.15736040609137056
2,-1,99,0.2512690355329949
2,0,151,0.383248730964467
2,1,46,0.116751269035533
2,2,12,0.030456852791878174
2,3,2,0.005076142131979695
2,4,0,0
2,5,0,0
2,6,0,0
3,-6,0,0
3,-5,0,0
3,-4,0,0
3,-3,22,0.13253012048192772
3,-2,22,0.13253012048192772
3,-1,41,0.2469879518072289
3,0,67,0.4036144578313253
3,1,4,0.024096385542168676
3,2,5,0.030120481927710843
3,3,5,0.030120481927710843
3,4,0,0
3,5,0,0
3,6,0,0
4,-6,0,0
4,-5,2,0.04878048780487805
4,-4,5,0.12195121951219512
4,-3,4,0.0975609756097561
4,-2,8,0.1951219512195122
4,-1,12,0.2926829268292683
4,0,8,0.1951219512195122
4,1,1,0.024390243902439025
4,2,1,0.024390243902439025
4,3,0,0
4,4,0,0
4,5,0,0
4,6,0,0
5,-6,0,0
5,-5,2,0.09523809523809523
5,-4,0,0
5,-3,4,0.19047619047619047
5,-2,4,0.19047619047619047
5,-1,4,0.19047619047619047
5,0,6,0.2857142857142857
5,1,1,0.047619047619047616
5,2,0,0
5,3,0,0
5,4,0,0
5,5,0,0
5,6,0,0
6,-6,5,0.29411764705882354
6,-5,0,0
6,-4,1,0.058823529411764705
6,-3,2,0.11764705882352941
6,-2,0,0
6,-1,0,0
6,0,9,0.5294117647058824
6,1,0,0
6,2,0,0
6,3,0,0
6,4,0,0
6,5,0,0
6,6,0,0
