delta_H,delta_L,count,row_percent
-6,-6,0,0
-6,-5,0,0
-6,-4,0,0
-6,-3,0,0
-6,-2,0,0
-6,-1,0,0
-6,0,3,0.375
-6,1,1,0.125
-6,2,2,0.25
-6,3,2,0.25
-6,4,0,0
-6,5,0,0
-6,6,0,0
-5,-6,0,0
-5,-5,0,0
-5,-4,0,0
-5,-3,0,0
-5,-2,0,0
-5,-1,1,0.125
-5,0,1,0.125
-5,1,0,0
-5,2,4,0.5
-5,3,1,0.125
-5,4,0,0
-5,5,1,0.125
-5,6,0,0
-4,-6,0,0
-4,-5,0,0
-4,-4,0,0
-4,-3,0,0
-4,-2,0,0
-4,-1,6,0.16666666666666666
-4,0,6,0.16666666666666666
-4,1,10,0.2777777777777778
-4,2,9,0.25
-4,3,4,0.1111111111111111
-4,4,0,0
-4,5,0,0
-4,6,1,0.027777777777777776
-3,-6,0,0
-3,-5,0,0
-3,-4,0,0
-3,-3,4,0.026143790849673203
-3,-2,1,0.006535947712418301
-3,-1,7,0.0457516339869281
-3,0,69,0.45098039215686275
-3,1,32,0.20915032679738563
-3,2,23,0.1503267973856209
-3,3,16,0.10457516339869281
-3,4,0,0
-3,5,0,0
-3,6,1,0.006535947712418301
-2,-6,0,0
-2,-5,0,0
-2,-4,0,0
-2,-3,0,0
-2,-2,3,0.00964630225080386
-2,-1,24,0.07717041800643087
-2,0,170,0.5466237942122186
-2,1,75,0.24115755627009647
-2,2,29,0.0932475884244373
-2,3,8,0.02572347266881029
-2,4,2,0.006430868167202572
-2,5,0,0
-2,6,0,0
-1,-6,0,0
-1,-5,0,0
-1,-4,1,8.841732979664014e-4
-1,-3,1,8.841732979664014e-4
-1,-2,42,0.03713527851458886
-1,-1,66,0.058355437665782495
-1,0,774,0.6843501326259946
-1,1,185,0.16357206012378425
-1,2,49,0.04332449160035367
-1,3,12,0.010610079575596816
-1,4,1,8.841732979664014e-4
-1,5,0,0
-1,6,0,0
0,-6,1,3.695491500369549e-4
0,-5,1,3.695491500369549e-4
0,-4,5,0.0018477457501847746
0,-3,46,0.016999260901699925
0,-2,86,0.031781226903178125
0,-1,218,0.08056171470805618
0,0,2003,0.7402069475240207
0,1,197,0.07280118255728012
0,2,92,0.03399852180339985
0,3,55,0.02032520325203252
0,4,2,7.390983000739098e-4
0,5,0,0
0,6,0,0
1,-6,0,0
1,-5,2,0.001863932898415657
1,-4,0,0
1,-3,14,0.0130475302889096
1,-2,42,0.0391425908667288
1,-1,156,0.14538676607642126
1,0,733,0.6831314072693383
1,1,71,0.06616961789375582
1,2,39,0.036346691519105315
1,3,16,0.014911463187325256
1,4,0,0
1,5,0,0
1,6,0,0
2,-6,0,0
2,-5,0,0
2,-4,1,0.0025380710659898475
2,-3,8,0.02030456852791878
2,-2,32,0.08121827411167512
2,-1,72,0.18274111675126903
2,0,243,0.616751269035533
2,1,28,0.07106598984771574
2,2,6,0.015228426395939087
2,3,4,0.01015228426395939
2,4,0,0
2,5,0,0
2,6,0,0
3,-6,0,0
3,-5,0,0
3,-4,1,0.006024096385542169
3,-3,12,0.07228915662650602
3,-2,11,0.06626506024096386
3,-1,25,0.15060240963855423
3,0,106,0.6385542168674698
3,1,6,0.03614457831325301
3,2,3,0.018072289156626505
3,3,2,0.012048192771084338
3,4,0,0
3,5,0,0
3,6,0,0
4,-6,0,0
4,-5,0,0
4,-4,1,0.024390243902439025
4,-3,0,0
4,-2,7,0.17073170731707318
4,-1,5,0.12195121951219512
4,0,23,0.5609756097560976
4,1,4,0.0975609756097561
4,2,0,0
4,3,1,0.024390243902439025
4,4,0,0
4,5,0,0
4,6,0,0
5,-6,0,0
5,-5,0,0
5,-4,0,0
5,-3,1,0.047619047619047616
5,-2,1,0.047619047619047616
5,-1,3,0.14285714285714285
5,0,14,0.6666666666666666
5,1,2,0.09523809523809523
5,2,0,0
5,3,0,0
5,4,0,0
5,5,0,0
5,6,0,0
6,-6,0,0
6,-5,0,0
6,-4,0,0
6,-3,2,0.11764705882352941
6,-2,3,0.17647058823529413
6,-1,1,0.058823529411764705
6,0,7,0.4117647058823529
6,1,4,0.23529411764705882
6,2,0,0
6,3,0,0
6,4,0,0
6,5,0,0
6,6,0,0
