model,prompt_variant,sex,income_band,education_band,outcome,n,n_correct,accuracy,se,ci_low,ci_high
Llama-3_3-70B-Instruct,baseline_notime,weiblich,middle_income,before_university_track,correct_prediction,8178,2686,0.32844216189777453,0.005193350200301366,0.31826319550518384,0.3386211282903652
Llama-3_3-70B-Instruct,baseline_notime,weiblich,middle_income,university_track_or_higher,correct_prediction,5524,2446,0.44279507603186097,0.006683162625983046,0.4296960772849342,0.45589407477878774
Llama-3_3-70B-Instruct,tanchored,maennlich,high_income,before_university_track,correct_prediction,3830,1275,0.3328981723237598,0.007614692737051337,0.31797337455913915,0.3478229700883804
Llama-3_3-70B-Instruct,tanchored,maennlich,high_income,university_track_or_higher,correct_prediction,5520,2145,0.38858695652173914,0.006560575235236164,0.37572822906067627,0.401445683982802
Llama-3_3-70B-Instruct,tanchored,maennlich,low_income,before_university_track,correct_prediction,6758,2185,0.32332050902633913,0.005689826716683955,0.31216844866163856,0.3344725693910397
Llama-3_3-70B-Instruct,tanchored,maennlich,low_income,university_track_or_higher,correct_prediction,4671,1990,0.42603296938557056,0.00723535999450418,0.41185166379634236,0.44021427497479876
Llama-3_3-70B-Instruct,tanchored,maennlich,middle_income,before_university_track,correct_prediction,8818,2716,0.3080063506464051,0.004916384521841344,0.29837023698359605,0.3176424643092141
Llama-3_3-70B-Instruct,tanchored,maennlich,middle_income,university_track_or_higher,correct_prediction,5551,2176,0.39200144118176905,0.006552537168327549,0.3791584683318471,0.404844414031691
Llama-3_3-70B-Instruct,tanchored,weiblich,high_income,before_university_track,correct_prediction,3019,1047,0.3468035773434912,0.008662278181530501,0.3298255121076914,0.363781642579291
Llama-3_3-70B-Instruct,tanchored,weiblich,high_income,university_track_or_higher,correct_prediction,4071,1751,0.43011545074920166,0.007759529917362634,0.4149067721111709,0.4453241293872324
Llama-3_3-70B-Instruct,tanchored,weiblich,low_income,before_university_track,correct_prediction,7294,2273,0.3116259939676446,0.005423082235070882,0.3009967527869057,0.32225523514838356
Llama-3_3-70B-Instruct,tanchored,weiblich,low_income,university_track_or_higher,correct_prediction,4493,2052,0.4567104384598264,0.00743135383209553,0.4421449849489192,0.4712758919707336
Llama-3_3-70B-Instruct,tanchored,weiblich,middle_income,before_university_track,correct_prediction,8178,2696,0.32966495475666424,0.005198269605541741,0.31947634632980243,0.33985356318352605
Llama-3_3-70B-Instruct,tanchored,weiblich,middle_income,university_track_or_higher,correct_prediction,5524,2419,0.4379073135409124,0.006675260699824777,0.42482380256925584,0.45099082451256894
Llama-3_3-70B-Instruct,trajectory,maennlich,high_income,before_university_track,correct_prediction,2588,1686,0.651468315301391,0.009366679191702766,0.6331096240856536,0.6698270065171285
Llama-3_3-70B-Instruct,trajectory,maennlich,high_income,university_track_or_higher,correct_prediction,3883,2795,0.7198042750450683,0.007206995783508954,0.7056785633093907,0.7339299867807458
Llama-3_3-70B-Instruct,trajectory,maennlich,low_income,before_university_track,correct_prediction,4446,2867,0.6448493027440396,0.007177128532734095,0.6307821308198808,0.6589164746681985
Llama-3_3-70B-Instruct,trajectory,maennlich,low_income,university_track_or_higher,correct_prediction,3245,2403,0.7405238828967643,0.007695039960034121,0.7254416045750974,0.7556061612184312
Llama-3_3-70B-Instruct,trajectory,maennlich,middle_income,before_university_track,correct_prediction,5933,3633,0.6123377717849318,0.006325357765082915,0.5999400705653692,0.6247354730044943
Llama-3_3-70B-Instruct,trajectory,maennlich,middle_income,university_track_or_higher,correct_prediction,3926,2834,0.7218543046357616,0.007151313205920673,0.7078377307521571,0.7358708785193662
Llama-3_3-70B-Instruct,trajectory,weiblich,high_income,before_university_track,correct_prediction,1939,1143,0.5894791129448169,0.011171537185520723,0.5675829000611963,0.6113753258284376
Llama-3_3-70B-Instruct,trajectory,weiblich,high_income,university_track_or_higher,correct_prediction,2742,2005,0.7312180889861415,0.008466224035886328,0.7146242898758043,0.7478118880964787
Llama-3_3-70B-Instruct,trajectory,weiblich,low_income,before_university_track,correct_prediction,4614,2687,0.582358040745557,0.007260362504914201,0.5681277302359251,0.5965883512551888
Llama-3_3-70B-Instruct,trajectory,weiblich,low_income,university_track_or_higher,correct_prediction,2953,2070,0.7009820521503556,0.008425008623493328,0.6844690352483087,0.7174950690524025
Llama-3_3-70B-Instruct,trajectory,weiblich,middle_income,before_university_track,correct_prediction,5178,2950,0.5697180378524527,0.006880587658006136,0.5562320860427606,0.5832039896621447
Llama-3_3-70B-Instruct,trajectory,weiblich,middle_income,university_track_or_higher,correct_prediction,3733,2635,0.7058665952317171,0.007457692888688373,0.6912495171698879,0.7204836732935463
Mistral-7B-Instruct-v0_3,baseline,maennlich,high_income,before_university_track,correct_prediction,3830,911,0.23785900783289818,0.006879835830242091,0.22437452960562368,0.25134348606017265
Mistral-7B-Instruct-v0_3,baseline,maennlich,high_income,university_track_or_higher,correct_prediction,5520,1358,0.2460144927536232,0.005796853252274541,0.2346526603791651,0.2573763251280813
Mistral-7B-Instruct-v0_3,baseline,maennlich,low_income,before_university_track,correct_prediction,6758,1805,0.267090855282628,0.005382022213947727,0.25654209174329046,0.27763961882196553
Mistral-7B-Instruct-v0_3,baseline,maennlich,low_income,university_track_or_higher,correct_prediction,4671,1246,0.26675230143438233,0.006471046314249746,0.2540690506584528,0.27943555221031185
Mistral-7B-Instruct-v0_3,baseline,maennlich,middle_income,before_university_track,correct_prediction,8817,2082,0.23613473970738347,0.004523013681487709,0.22726963289166754,0.2449998465230994
Mistral-7B-Instruct-v0_3,baseline,maennlich,middle_income,university_track_or_higher,correct_prediction,5551,1346,0.24247883264276707,0.00575239485288518,0.23120413873111212,0.253753526554422
Mistral-7B-Instruct-v0_3,baseline,weiblich,high_income,before_university_track,correct_prediction,3019,658,0.21795296455780058,0.007513914877949187,0.20322569139702018,0.23268023771858098
Mistral-7B-Instruct-v0_3,baseline,weiblich,high_income,university_track_or_higher,correct_prediction,4071,1143,0.28076639646278556,0.00704298880095152,0.2669621384129206,0.2945706545126505
Mistral-7B-Instruct-v0_3,baseline,weiblich,low_income,before_university_track,correct_prediction,7294,1786,0.24485878804496847,0.005034879193679177,0.23499042482535729,0.2547271512645797
Mistral-7B-Instruct-v0_3,baseline,weiblich,low_income,university_track_or_higher,correct_prediction,4493,1746,0.38860449588248386,0.007271881974573467,0.37435160721231986,0.40285738455264786
Mistral-7B-Instruct-v0_3,baseline,weiblich,middle_income,before_university_track,correct_prediction,8178,1808,0.2210809488872585,0.004588790915888866,0.21208691869211632,0.23007497908240065
Mistral-7B-Instruct-v0_3,baseline,weiblich,middle_income,university_track_or_higher,correct_prediction,5524,1981,0.358616944243302,0.006452786693265134,0.3459694823245023,0.37126440616210166
Mistral-7B-Instruct-v0_3,baseline_notime,maennlich,high_income,before_university_track,correct_prediction,3828,943,0.24634273772204807,0.006964194012811609,0.23269291745693732,0.2599925579871588
Mistral-7B-Instruct-v0_3,baseline_notime,maennlich,high_income,university_track_or_higher,correct_prediction,5520,1299,0.23532608695652174,0.0057095730657521,0.22413532374764764,0.24651685016539585
Mistral-7B-Instruct-v0_3,baseline_notime,maennlich,low_income,before_university_track,correct_prediction,6758,1728,0.255696951760876,0.005306749411785326,0.24529572291377674,0.26609818060797524
Mistral-7B-Instruct-v0_3,baseline_notime,maennlich,low_income,university_track_or_higher,correct_prediction,4670,1115,0.23875802997858672,0.006238524936485738,0.22653052110307467,0.25098553885409874
Mistral-7B-Instruct-v0_3,baseline_notime,maennlich,middle_income,before_university_track,correct_prediction,8816,2134,0.24205989110707804,0.0045618717430894375,0.23311862249062273,0.2510011597235333
Mistral-7B-Instruct-v0_3,baseline_notime,maennlich,middle_income,university_track_or_higher,correct_prediction,5550,1204,0.21693693693693694,0.005532464422105759,0.20609330666960965,0.22778056720426423
Mistral-7B-Instruct-v0_3,baseline_notime,weiblich,high_income,before_university_track,correct_prediction,3014,823,0.2730590577305906,0.008115330931352858,0.257153009105139,0.28896510635604217
Mistral-7B-Instruct-v0_3,baseline_notime,weiblich,high_income,university_track_or_higher,correct_prediction,4066,1276,0.31382193802262665,0.0072774021941292965,0.29955822972213325,0.32808564632312004
Mistral-7B-Instruct-v0_3,baseline_notime,weiblich,low_income,before_university_track,correct_prediction,7292,2178,0.2986834887547998,0.005359685537347447,0.28817850510159876,0.3091884724080008
Mistral-7B-Instruct-v0_3,baseline_notime,weiblich,low_income,university_track_or_higher,correct_prediction,4488,1831,0.40797682709447414,0.007336022876921319,0.39359822225570834,0.42235543193323993
Mistral-7B-Instruct-v0_3,baseline_notime,weiblich,middle_income,before_university_track,correct_prediction,8168,2362,0.289177277179236,0.00501654680668564,0.27934484543813215,0.2990097089203399
Mistral-7B-Instruct-v0_3,baseline_notime,weiblich,middle_income,university_track_or_higher,correct_prediction,5520,2109,0.38206521739130433,0.006539891345702476,0.36924703035372747,0.3948834044288812
Mistral-7B-Instruct-v0_3,tanchored,maennlich,high_income,before_university_track,correct_prediction,3829,877,0.22904152520240273,0.006790940474978286,0.2157312818714453,0.24235176853336016
Mistral-7B-Instruct-v0_3,tanchored,maennlich,high_income,university_track_or_higher,correct_prediction,5520,1261,0.22844202898550725,0.0056507064515776,0.21736664434041517,0.23951741363059934
Mistral-7B-Instruct-v0_3,tanchored,maennlich,low_income,before_university_track,correct_prediction,6758,1639,0.2425273749630068,0.005213804714122405,0.23230831772332688,0.2527464322026867
Mistral-7B-Instruct-v0_3,tanchored,maennlich,low_income,university_track_or_higher,correct_prediction,4671,1059,0.22671804752729607,0.00612642399444316,0.21471025649818748,0.23872583855640467
Mistral-7B-Instruct-v0_3,tanchored,maennlich,middle_income,before_university_track,correct_prediction,8817,1993,0.22604060337983442,0.004454427525274077,0.21730992543029723,0.2347712813293716
Mistral-7B-Instruct-v0_3,tanchored,maennlich,middle_income,university_track_or_higher,correct_prediction,5551,1144,0.20608899297423888,0.0054290981920319965,0.19544796051785618,0.2167300254306216
Mistral-7B-Instruct-v0_3,tanchored,weiblich,high_income,before_university_track,correct_prediction,3014,694,0.23025879230258792,0.0076684723449646905,0.21522858650645713,0.2452889980987187
Mistral-7B-Instruct-v0_3,tanchored,weiblich,high_income,university_track_or_higher,correct_prediction,4068,1156,0.28416912487708945,0.007071363882186844,0.27030925166800324,0.29802899808617567
Mistral-7B-Instruct-v0_3,tanchored,weiblich,low_income,before_university_track,correct_prediction,7284,1835,0.25192202086765514,0.005086529089751797,0.24195242385174162,0.2618916178835687
Mistral-7B-Instruct-v0_3,tanchored,weiblich,low_income,university_track_or_higher,correct_prediction,4490,1721,0.38329621380846324,0.007255751520764918,0.369074940827764,0.3975174867891625
Mistral-7B-Instruct-v0_3,tanchored,weiblich,middle_income,before_university_track,correct_prediction,8168,1899,0.2324926542605289,0.004673992634444791,0.22333162869701711,0.24165367982404068
Mistral-7B-Instruct-v0_3,tanchored,weiblich,middle_income,university_track_or_higher,correct_prediction,5519,1951,0.35350606994020656,0.006435028378002668,0.34089341431932135,0.36611872556109176
Mistral-7B-Instruct-v0_3,trajectory,maennlich,high_income,before_university_track,correct_prediction,2575,2017,0.7833009708737864,0.008119030979100893,0.7673876701547486,0.7992142715928241
Mistral-7B-Instruct-v0_3,trajectory,maennlich,high_income,university_track_or_higher,correct_prediction,3863,3026,0.7833290188972302,0.006628421672438339,0.7703373124192511,0.7963207253752093
Mistral-7B-Instruct-v0_3,trajectory,maennlich,low_income,before_university_track,correct_prediction,4430,3467,0.7826185101580135,0.006197042506515034,0.770472306845244,0.794764713470783
Mistral-7B-Instruct-v0_3,trajectory,maennlich,low_income,university_track_or_higher,correct_prediction,3228,2581,0.7995662949194547,0.007046052155305706,0.7857560326950556,0.8133765571438539
Mistral-7B-Instruct-v0_3,trajectory,maennlich,middle_income,before_university_track,correct_prediction,5904,4547,0.7701558265582655,0.005475614661773079,0.7594236218211903,0.7808880312953408
Mistral-7B-Instruct-v0_3,trajectory,maennlich,middle_income,university_track_or_higher,correct_prediction,3910,3138,0.8025575447570332,0.00636604909676749,0.790080088527369,0.8150350009866975
Mistral-7B-Instruct-v0_3,trajectory,weiblich,high_income,before_university_track,correct_prediction,1927,1555,0.8069538142189933,0.008991126223747531,0.7893312068204481,0.8245764216175384
Mistral-7B-Instruct-v0_3,trajectory,weiblich,high_income,university_track_or_higher,correct_prediction,2738,2209,0.8067932797662527,0.0075452829098242745,0.7920045252629971,0.8215820342695083
Mistral-7B-Instruct-v0_3,trajectory,weiblich,low_income,before_university_track,correct_prediction,4598,3699,0.8044802087864289,0.00584882410969532,0.7930165135314261,0.8159439040414317
Mistral-7B-Instruct-v0_3,trajectory,weiblich,low_income,university_track_or_higher,correct_prediction,2943,2330,0.7917091403329936,0.007485534298431124,0.7770374931080686,0.8063807875579185
Mistral-7B-Instruct-v0_3,trajectory,weiblich,middle_income,before_university_track,correct_prediction,5151,4117,0.7992622791690934,0.005581017419704472,0.7883234850264726,0.8102010733117142
Mistral-7B-Instruct-v0_3,trajectory,weiblich,middle_income,university_track_or_higher,correct_prediction,3716,3027,0.8145855758880517,0.006375324037083998,0.8020899407753671,0.8270812110007363
Qwen2_5-32B-Instruct,baseline,maennlich,high_income,before_university_track,correct_prediction,3830,1466,0.3827676240208877,0.007854030081274818,0.36737372506158905,0.39816152298018637
Qwen2_5-32B-Instruct,baseline,maennlich,high_income,university_track_or_higher,correct_prediction,5520,2403,0.43532608695652175,0.0066732388570085845,0.4222465387967849,0.4484056351162586
Qwen2_5-32B-Instruct,baseline,maennlich,low_income,before_university_track,correct_prediction,6758,2539,0.37570287067179636,0.0058912687090460596,0.3641559840020661,0.3872497573415266
Qwen2_5-32B-Instruct,baseline,maennlich,low_income,university_track_or_higher,correct_prediction,4671,2030,0.4345964461571398,0.007252995677316152,0.42038057462960016,0.4488123176846795
Qwen2_5-32B-Instruct,baseline,maennlich,middle_income,before_university_track,correct_prediction,8818,3085,0.34985257427988203,0.005078826925409558,0.3398980735060793,0.35980707505368476
Qwen2_5-32B-Instruct,baseline,maennlich,middle_income,university_track_or_higher,correct_prediction,5551,2287,0.4119978382273464,0.006606193895760828,0.3990496981916552,0.42494597826303765
Qwen2_5-32B-Instruct,baseline,weiblich,high_income,before_university_track,correct_prediction,3019,1039,0.34415369327591916,0.008646606586338642,0.32720634436669543,0.3611010421851429
Qwen2_5-32B-Instruct,baseline,weiblich,high_income,university_track_or_higher,correct_prediction,4071,1797,0.44141488577745025,0.007782472865902374,0.4261612389602816,0.4566685325946189
Qwen2_5-32B-Instruct,baseline,weiblich,low_income,before_university_track,correct_prediction,7294,2294,0.3145050726624623,0.0054366712254068856,0.3038491970606648,0.3251609482642598
Qwen2_5-32B-Instruct,baseline,weiblich,low_income,university_track_or_higher,correct_prediction,4493,1776,0.395281549076341,0.007293931359987465,0.3809854436107656,0.4095776545419164
Qwen2_5-32B-Instruct,baseline,weiblich,middle_income,before_university_track,correct_prediction,8178,2665,0.32587429689410613,0.005182889426966787,0.31571583361725125,0.336032760170961
Qwen2_5-32B-Instruct,baseline,weiblich,middle_income,university_track_or_higher,correct_prediction,5524,2176,0.3939174511223751,0.006574181127626937,0.3810320561122263,0.4068028461325239
Qwen2_5-32B-Instruct,baseline_notime,maennlich,high_income,before_university_track,correct_prediction,3830,1478,0.38590078328981725,0.00786606833203282,0.3704832893590329,0.4013182772206016
Qwen2_5-32B-Instruct,baseline_notime,maennlich,high_income,university_track_or_higher,correct_prediction,5520,2405,0.43568840579710144,0.006673873172693347,0.4226076143786225,0.4487691972155804
Qwen2_5-32B-Instruct,baseline_notime,maennlich,low_income,before_university_track,correct_prediction,6758,2529,0.3742231429416987,0.005886619653781684,0.36268536842028665,0.3857609174631108
Qwen2_5-32B-Instruct,baseline_notime,maennlich,low_income,university_track_or_higher,correct_prediction,4671,2024,0.4333119246414044,0.007250491100309567,0.41910096208479763,0.44752288719801114
Qwen2_5-32B-Instruct,baseline_notime,maennlich,middle_income,before_university_track,correct_prediction,8818,3104,0.3520072578816058,0.005085993872148283,0.34203870989219515,0.36197580587101646
Qwen2_5-32B-Instruct,baseline_notime,maennlich,middle_income,university_track_or_higher,correct_prediction,5551,2299,0.41415961088092235,0.006611315962517558,0.4012014315943879,0.42711779016745677
Qwen2_5-32B-Instruct,baseline_notime,weiblich,high_income,before_university_track,correct_prediction,3019,1033,0.34216628022524015,0.008634657453629794,0.32524235161612575,0.35909020883435455
Qwen2_5-32B-Instruct,baseline_notime,weiblich,high_income,university_track_or_higher,correct_prediction,4071,1827,0.4487840825350037,0.007795232023407117,0.4335054277691257,0.46406273730088166
Qwen2_5-32B-Instruct,baseline_notime,weiblich,low_income,before_university_track,correct_prediction,7294,2301,0.31546476556073483,0.005441146934520731,0.3048001175690742,0.32612941355239544
Qwen2_5-32B-Instruct,baseline_notime,weiblich,low_income,university_track_or_higher,correct_prediction,4493,1794,0.3992877809926552,0.007306477205674975,0.38496708566953225,0.4136084763157782
Qwen2_5-32B-Instruct,baseline_notime,weiblich,middle_income,before_university_track,correct_prediction,8178,2687,0.3285644411836635,0.005193843934600684,0.3183845070718462,0.33874437529548085
Qwen2_5-32B-Instruct,baseline_notime,weiblich,middle_income,university_track_or_higher,correct_prediction,5524,2212,0.4004344677769732,0.006592607504884438,0.38751295706739974,0.4133559784865467
Qwen2_5-32B-Instruct,tanchored,maennlich,high_income,before_university_track,correct_prediction,3830,1407,0.36736292428198436,0.007789787217520702,0.3520949413356438,0.38263090722832493
Qwen2_5-32B-Instruct,tanchored,maennlich,high_income,university_track_or_higher,correct_prediction,5520,2323,0.42083333333333334,0.006644882509633085,0.40780936361445247,0.4338573030522142
Qwen2_5-32B-Instruct,tanchored,maennlich,low_income,before_university_track,correct_prediction,6758,2369,0.3505474992601361,0.005804142141540049,0.3391713806627176,0.3619236178575546
Qwen2_5-32B-Instruct,tanchored,maennlich,low_income,university_track_or_higher,correct_prediction,4671,1981,0.42410618711196746,0.0072310868353108945,0.4099332569147581,0.4382791173091768
Qwen2_5-32B-Instruct,tanchored,maennlich,middle_income,before_university_track,correct_prediction,8818,2910,0.33000680426400547,0.005007392056768769,0.32019231583273866,0.3398212926952723
Qwen2_5-32B-Instruct,tanchored,maennlich,middle_income,university_track_or_higher,correct_prediction,5551,2265,0.4080345883624572,0.00659646164715265,0.395105523534038,0.4209636531908764
Qwen2_5-32B-Instruct,tanchored,weiblich,high_income,before_university_track,correct_prediction,3019,1003,0.332229214971845,0.008572373022014652,0.3154273638486963,0.3490310660949937
Qwen2_5-32B-Instruct,tanchored,weiblich,high_income,university_track_or_higher,correct_prediction,4071,1774,0.43576516826332595,0.007771514323401899,0.4205330001894582,0.4509973363371937
Qwen2_5-32B-Instruct,tanchored,weiblich,low_income,before_university_track,correct_prediction,7294,2231,0.3058678365780093,0.005395169710056857,0.2952933039462979,0.31644236920972074
Qwen2_5-32B-Instruct,tanchored,weiblich,low_income,university_track_or_higher,correct_prediction,4493,1790,0.3983975072334743,0.00730373336971624,0.38408218982883047,0.4127128246381181
Qwen2_5-32B-Instruct,tanchored,weiblich,middle_income,before_university_track,correct_prediction,8178,2598,0.3176815847395451,0.005148325694220229,0.30759086637887345,0.32777230310021677
Qwen2_5-32B-Instruct,tanchored,weiblich,middle_income,university_track_or_higher,correct_prediction,5524,2190,0.39645184648805215,0.006581491887422225,0.38355212238870456,0.40935157058739974
Qwen2_5-32B-Instruct,trajectory,maennlich,high_income,before_university_track,correct_prediction,2588,2101,0.8118238021638331,0.0076830046991489456,0.7967651129535012,0.826882491374165
Qwen2_5-32B-Instruct,trajectory,maennlich,high_income,university_track_or_higher,correct_prediction,3883,3184,0.8199845480298739,0.006165581339852363,0.8079000086037632,0.8320690874559845
Qwen2_5-32B-Instruct,trajectory,maennlich,low_income,before_university_track,correct_prediction,4446,3515,0.7905982905982906,0.0061021561623219546,0.7786380645201395,0.8025585166764416
Qwen2_5-32B-Instruct,trajectory,maennlich,low_income,university_track_or_higher,correct_prediction,3245,2656,0.8184899845916795,0.0067662747866443895,0.8052280860098565,0.8317518831735026
Qwen2_5-32B-Instruct,trajectory,maennlich,middle_income,before_university_track,correct_prediction,5933,4629,0.7802123714815439,0.005376143638597889,0.7696751299498921,0.7907496130131957
Qwen2_5-32B-Instruct,trajectory,maennlich,middle_income,university_track_or_higher,correct_prediction,3926,3221,0.8204279164544065,0.006125823478108345,0.8084213024373141,0.8324345304714988
Qwen2_5-32B-Instruct,trajectory,weiblich,high_income,before_university_track,correct_prediction,1939,1538,0.7931923671995874,0.009197793191609467,0.7751646925440329,0.811220041855142
Qwen2_5-32B-Instruct,trajectory,weiblich,high_income,university_track_or_higher,correct_prediction,2742,2220,0.8096280087527352,0.0074973979487147225,0.7949331087732544,0.824322908732216
Qwen2_5-32B-Instruct,trajectory,weiblich,low_income,before_university_track,correct_prediction,4614,3669,0.7951885565669701,0.005941189089785568,0.7835438259509904,0.8068332871829498
Qwen2_5-32B-Instruct,trajectory,weiblich,low_income,university_track_or_higher,correct_prediction,2953,2359,0.7988486285133762,0.007376698315264815,0.7843902998154572,0.8133069572112953
Qwen2_5-32B-Instruct,trajectory,weiblich,middle_income,before_university_track,correct_prediction,5178,4038,0.779837775202781,0.005758276485389161,0.7685515532914182,0.7911239971141437
Qwen2_5-32B-Instruct,trajectory,weiblich,middle_income,university_track_or_higher,correct_prediction,3733,3057,0.8189124028931155,0.006302808070560352,0.8065588990748173,0.8312659067114138
Qwen2_5-72B-Instruct,baseline,maennlich,high_income,before_university_track,correct_prediction,3830,1959,0.5114882506527415,0.008077109132066737,0.4956571167538907,0.5273193845515923
Qwen2_5-72B-Instruct,baseline,maennlich,high_income,university_track_or_higher,correct_prediction,5520,2942,0.5329710144927536,0.0067151261252051545,0.5198093672873515,0.5461326616981558
Qwen2_5-72B-Instruct,baseline,maennlich,low_income,before_university_track,correct_prediction,6758,3273,0.4843148860609648,0.006079209535507753,0.4723996353713696,0.49623013675056
Qwen2_5-72B-Instruct,baseline,maennlich,low_income,university_track_or_higher,correct_prediction,4671,2596,0.5557696424748448,0.007270203940376546,0.5415200427517068,0.5700192421979828
Qwen2_5-72B-Instruct,baseline,maennlich,middle_income,before_university_track,correct_prediction,8818,4221,0.478679972782944,0.005319732397675957,0.4682532972834991,0.48910664828238887
Qwen2_5-72B-Instruct,baseline,maennlich,middle_income,university_track_or_higher,correct_prediction,5551,2960,0.5332372545487299,0.006696112183713798,0.5201128746686509,0.546361634428809
Qwen2_5-72B-Instruct,baseline,weiblich,high_income,before_university_track,correct_prediction,3019,1445,0.4786353097052004,0.009091627173759767,0.46081572044463126,0.49645489896576955
Qwen2_5-72B-Instruct,baseline,weiblich,high_income,university_track_or_higher,correct_prediction,4071,2293,0.5632522721690002,0.007773493721236883,0.5480162244753759,0.5784883198626245
Qwen2_5-72B-Instruct,baseline,weiblich,low_income,before_university_track,correct_prediction,7294,3181,0.4361118727721415,0.00580647487077256,0.42473118202542726,0.4474925635188557
Qwen2_5-72B-Instruct,baseline,weiblich,low_income,university_track_or_higher,correct_prediction,4493,2325,0.5174716225239261,0.007454808464505438,0.5028601979334955,0.5320830471143567
Qwen2_5-72B-Instruct,baseline,weiblich,middle_income,before_university_track,correct_prediction,8178,3806,0.46539496209342135,0.005515740292096449,0.4545841111209123,0.4762058130659304
Qwen2_5-72B-Instruct,baseline,weiblich,middle_income,university_track_or_higher,correct_prediction,5524,2917,0.528059377262853,0.00671673517274686,0.5148945763242692,0.5412241782014369
Qwen2_5-72B-Instruct,baseline_notime,maennlich,high_income,before_university_track,correct_prediction,3830,1866,0.48720626631853786,0.008076596761162774,0.47137613666665884,0.5030363959704169
Qwen2_5-72B-Instruct,baseline_notime,maennlich,high_income,university_track_or_higher,correct_prediction,5520,2888,0.5231884057971015,0.006722532652226512,0.5100122417987375,0.5363645697954654
