delta_H,delta_L,count,row_percent
-2,-2,3,0.008310249307479225
-2,-1,2,0.00554016620498615
-2,0,356,0.9861495844875346
-2,1,0,0
-2,2,0,0
-1,-2,0,0
-1,-1,4,0.0029390154298310064
-1,0,1357,0.997060984570169
-1,1,0,0
-1,2,0,0
0,-2,0,0
0,-1,1,1.3850415512465375e-4
0,0,7210,0.9986149584487535
0,1,4,5.54016620498615e-4
0,2,5,6.925207756232687e-4
1,-2,0,0
1,-1,0,0
1,0,1544,0.9974160206718347
1,1,3,0.001937984496124031
1,2,1,6.459948320413437e-4
2,-2,0,0
2,-1,0,0
2,0,394,0.9899497487437185
2,1,0,0
2,2,4,0.010050251256281407
