delta_H,delta_L,count,row_percent
-2,-2,2,0.011111111111111112
-2,-1,0,0
-2,0,178,0.9888888888888889
-2,1,0,0
-2,2,0,0
-1,-2,1,0.0011587485515643105
-1,-1,2,0.002317497103128621
-1,0,859,0.9953650057937428
-1,1,1,0.0011587485515643105
-1,2,0,0
0,-2,1,1.9062142584826535e-4
0,-1,2,3.812428516965307e-4
0,0,5240,0.9988562714449104
0,1,3,5.71864277544796e-4
0,2,0,0
1,-2,0,0
1,-1,0,0
1,0,941,0.9989384288747346
1,1,0,0
1,2,1,0.0010615711252653928
2,-2,0,0
2,-1,0,0
2,0,179,0.9944444444444445
2,1,0,0
2,2,1,0.005555555555555556
