delta_H,delta_L,count,row_percent
-2,-2,3,0.010948905109489052
-2,-1,0,0
-2,0,271,0.9890510948905109
-2,1,0,0
-2,2,0,0
-1,-2,1,0.0012642225031605564
-1,-1,1,0.0012642225031605564
-1,0,789,0.9974715549936789
-1,1,0,0
-1,2,0,0
0,-2,2,3.4572169403630077e-4
0,-1,0,0
0,0,5778,0.998789974070873
0,1,3,5.185825410544512e-4
0,2,2,3.4572169403630077e-4
1,-2,0,0
1,-1,0,0
1,0,1137,0.994750656167979
1,1,4,0.003499562554680665
1,2,2,0.0017497812773403325
2,-2,0,0
2,-1,0,0
2,0,399,0.9876237623762376
2,1,0,0
2,2,5,0.012376237623762377
