delta_H,delta_L,count,row_percent
-2,-2,3,0.013824884792626729
-2,-1,0,0
-2,0,214,0.9861751152073732
-2,1,0,0
-2,2,0,0
-1,-2,2,0.0025575447570332483
-1,-1,0,0
-1,0,749,0.9578005115089514
-1,1,31,0.03964194373401535
-1,2,0,0
0,-2,4,7.627765064836003e-4
0,-1,1,1.9069412662090009e-4
0,0,5074,0.967581998474447
0,1,112,0.02135774218154081
0,2,53,0.010106788710907704
1,-2,0,0
1,-1,1,0.0011441647597254005
1,0,776,0.8878718535469108
1,1,84,0.09610983981693363
1,2,13,0.014874141876430207
2,-2,0,0
2,-1,0,0
2,0,247,0.9285714285714286
2,1,0,0
2,2,19,0.07142857142857142
