model,prompt_variant,sex,income_band,education_band,outcome,n,n_correct,accuracy,se,ci_low,ci_high
Qwen2_5-72B-Instruct,baseline_notime,maennlich,high_income,university_track_or_higher,correct_prediction,6294,3139,0.49872894820463937,0.006302389381849821,0.4863762650162137,0.5110816313930651
Qwen2_5-72B-Instruct,baseline_notime,maennlich,low_income,before_university_track,correct_prediction,8142,3727,0.457749938590027,0.005521389732005106,0.446928014715297,0.468571862464757
Qwen2_5-72B-Instruct,baseline_notime,maennlich,low_income,university_track_or_higher,correct_prediction,5393,2620,0.4858149452994623,0.00680581202824699,0.47247555372409816,0.4991543368748264
Qwen2_5-72B-Instruct,baseline_notime,maennlich,middle_income,before_university_track,correct_prediction,10372,4678,0.45102198225993057,0.004885905670083555,0.4414456071465668,0.46059835737329435
Qwen2_5-72B-Instruct,baseline_notime,maennlich,middle_income,university_track_or_higher,correct_prediction,6453,3103,0.4808616147528281,0.006219719421886133,0.4686709646859313,0.493052264819725
Qwen2_5-72B-Instruct,baseline_notime,weiblich,high_income,before_university_track,correct_prediction,3702,1494,0.4035656401944895,0.008063437269345986,0.38776130314657137,0.4193699772424076
Qwen2_5-72B-Instruct,baseline_notime,weiblich,high_income,university_track_or_higher,correct_prediction,4782,2078,0.4345462149728147,0.007168227126646571,0.4204964898045874,0.448595940141042
Qwen2_5-72B-Instruct,baseline_notime,weiblich,low_income,before_university_track,correct_prediction,9803,3898,0.3976333775374885,0.004943019962910351,0.38794505841018423,0.4073216966647928
Qwen2_5-72B-Instruct,baseline_notime,weiblich,low_income,university_track_or_higher,correct_prediction,5460,2461,0.45073260073260074,0.006733720340799737,0.43753450886463324,0.46393069260056824
Qwen2_5-72B-Instruct,baseline_notime,weiblich,middle_income,before_university_track,correct_prediction,10694,4436,0.4148120441368992,0.004764345834054204,0.40547392630215295,0.42415016197164546
Qwen2_5-72B-Instruct,baseline_notime,weiblich,middle_income,university_track_or_higher,correct_prediction,6709,2960,0.44119839022208973,0.006062013342653711,0.4293168440704885,0.453079936373691
Qwen2_5-72B-Instruct,tanchored,maennlich,high_income,before_university_track,correct_prediction,4421,2060,0.4659579280705723,0.007502410640842704,0.4512532032145206,0.48066265292662397
Qwen2_5-72B-Instruct,tanchored,maennlich,high_income,university_track_or_higher,correct_prediction,6294,3196,0.507785192246584,0.006301645731319011,0.4954339666131988,0.5201364178799693
Qwen2_5-72B-Instruct,tanchored,maennlich,low_income,before_university_track,correct_prediction,8142,3711,0.4557848194546794,0.005519499586266713,0.44496660026559665,0.4666030386437622
Qwen2_5-72B-Instruct,tanchored,maennlich,low_income,university_track_or_higher,correct_prediction,5393,2648,0.4910068607454107,0.0068074511625628425,0.47766425646678756,0.5043494650240339
Qwen2_5-72B-Instruct,tanchored,maennlich,middle_income,before_university_track,correct_prediction,10372,4594,0.44292325491708445,0.0048774238999695525,0.4333635040731441,0.4524830057610248
Qwen2_5-72B-Instruct,tanchored,maennlich,middle_income,university_track_or_higher,correct_prediction,6453,3124,0.4841159150782582,0.0062211391081716805,0.4719224824262417,0.4963093477302747
Qwen2_5-72B-Instruct,tanchored,weiblich,high_income,before_university_track,correct_prediction,3702,1487,0.40167477039438143,0.00805726648933244,0.38588252807528983,0.41746701271347303
Qwen2_5-72B-Instruct,tanchored,weiblich,high_income,university_track_or_higher,correct_prediction,4782,2178,0.45545796737766625,0.007201700728107287,0.441342633950576,0.4695733008047565
Qwen2_5-72B-Instruct,tanchored,weiblich,low_income,before_university_track,correct_prediction,9803,3862,0.39396103233703966,0.004935116474166034,0.3842882040476742,0.4036338606264051
Qwen2_5-72B-Instruct,tanchored,weiblich,low_income,university_track_or_higher,correct_prediction,5460,2569,0.4705128205128205,0.00675487215624639,0.45727327108657756,0.48375236993906345
Qwen2_5-72B-Instruct,tanchored,weiblich,middle_income,before_university_track,correct_prediction,10694,4404,0.4118197119880307,0.004759252078288253,0.40249157791458573,0.42114784606147565
Qwen2_5-72B-Instruct,tanchored,weiblich,middle_income,university_track_or_higher,correct_prediction,6709,3084,0.45968102548815026,0.00608449449249006,0.44775541628286974,0.4716066346934308
Qwen2_5-72B-Instruct,trajectory,maennlich,high_income,before_university_track,correct_prediction,3113,2114,0.6790876967555413,0.008366938072260476,0.6626884981339107,0.6954868953771718
Qwen2_5-72B-Instruct,trajectory,maennlich,high_income,university_track_or_higher,correct_prediction,4584,3315,0.7231675392670157,0.006608542144797174,0.7102147966632133,0.7361202818708181
Qwen2_5-72B-Instruct,trajectory,maennlich,low_income,before_university_track,correct_prediction,5647,3651,0.6465379847706747,0.006361499587366323,0.6340694455794367,0.6590065239619127
Qwen2_5-72B-Instruct,trajectory,maennlich,low_income,university_track_or_higher,correct_prediction,3902,2848,0.7298821117375704,0.0071081960963020815,0.7159500473888184,0.7438141760863225
Qwen2_5-72B-Instruct,trajectory,maennlich,middle_income,before_university_track,correct_prediction,7343,4673,0.6363883971128966,0.00561362281874735,0.6253856963881518,0.6473910978376415
Qwen2_5-72B-Instruct,trajectory,maennlich,middle_income,university_track_or_higher,correct_prediction,4737,3397,0.7171205404264303,0.006544027195931281,0.704294247122405,0.7299468337304555
Qwen2_5-72B-Instruct,trajectory,weiblich,high_income,before_university_track,correct_prediction,2525,1689,0.668910891089109,0.00936539048619988,0.6505547257361571,0.6872670564420608
Qwen2_5-72B-Instruct,trajectory,weiblich,high_income,university_track_or_higher,correct_prediction,3359,2412,0.7180708544209586,0.0077633405132720625,0.7028547070149453,0.7332870018269719
Qwen2_5-72B-Instruct,trajectory,weiblich,low_income,before_university_track,correct_prediction,6709,4170,0.62155313757639,0.005921240352105148,0.6099475064862638,0.6331587686665161
Qwen2_5-72B-Instruct,trajectory,weiblich,low_income,university_track_or_higher,correct_prediction,3781,2781,0.7355197037820682,0.007172829016435791,0.7214609589098541,0.7495784486542824
Qwen2_5-72B-Instruct,trajectory,weiblich,middle_income,before_university_track,correct_prediction,7392,4710,0.6371753246753247,0.0055923829504446135,0.6262142540924532,0.6481363952581961
Qwen2_5-72B-Instruct,trajectory,weiblich,middle_income,university_track_or_higher,correct_prediction,4799,3448,0.7184830172952699,0.00649209966214671,0.7057585019574624,0.7312075326330774
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,maennlich,high_income,before_university_track,correct_prediction,4419,1713,0.38764426340801084,0.007329200039501243,0.3732790313305884,0.4020094954854333
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,maennlich,high_income,university_track_or_higher,correct_prediction,6294,2865,0.4551954242135367,0.006277055200281739,0.4428923960209845,0.4674984524060889
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,maennlich,low_income,before_university_track,correct_prediction,8142,3229,0.39658560550233357,0.005421391337536783,0.38595967848076146,0.4072115325239057
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,maennlich,low_income,university_track_or_higher,correct_prediction,5392,2628,0.4873887240356083,0.0068070176156820586,0.47404696950887143,0.5007304785623451
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,maennlich,middle_income,before_university_track,correct_prediction,10371,3902,0.3762414424838492,0.0047569792464954306,0.36691776316071817,0.38556512180698027
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,maennlich,middle_income,university_track_or_higher,correct_prediction,6453,2827,0.4380908104757477,0.006176384244752502,0.4259850973560328,0.45019652359546264
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,weiblich,high_income,before_university_track,correct_prediction,3702,1394,0.3765532144786602,0.007963329161237338,0.360945089322635,0.39216133963468536
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,weiblich,high_income,university_track_or_higher,correct_prediction,4782,2094,0.437892095357591,0.007174449998824981,0.42383017335989404,0.45195401735528795
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,weiblich,low_income,before_university_track,correct_prediction,9802,3874,0.3952254641909814,0.004938122490220676,0.3855467441101489,0.40490418427181396
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,weiblich,low_income,university_track_or_higher,correct_prediction,5459,2520,0.4616230078769005,0.006747306240638649,0.44839828764524875,0.4748477281085523
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,weiblich,middle_income,before_university_track,correct_prediction,10693,4029,0.3767885532591415,0.004686156385116159,0.3676036867443138,0.3859734197739692
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,weiblich,middle_income,university_track_or_higher,correct_prediction,6706,2873,0.42842230838055473,0.006042851182342183,0.41657832006316403,0.4402662966979454
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,maennlich,high_income,before_university_track,correct_prediction,4421,1542,0.34878986654603034,0.007167740056748097,0.33474109603480406,0.3628386370572566
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,maennlich,high_income,university_track_or_higher,correct_prediction,6294,2448,0.38894184938036225,0.006144976676193375,0.37689769509502324,0.40098600366570125
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,maennlich,low_income,before_university_track,correct_prediction,8142,3208,0.3940063866371899,0.005415269879346966,0.38339245767366986,0.40462031560070993
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,maennlich,low_income,university_track_or_higher,correct_prediction,5393,2287,0.4240682366030039,0.0067295833665742925,0.4108782532045183,0.4372582200014895
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,maennlich,middle_income,before_university_track,correct_prediction,10372,3691,0.35586193598148863,0.004701094662310738,0.3466477904433596,0.3650760815196177
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,maennlich,middle_income,university_track_or_higher,correct_prediction,6453,2468,0.3824577715791105,0.006049844929357949,0.3706000755175689,0.39431546764065206
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,weiblich,high_income,before_university_track,correct_prediction,3702,1276,0.34467855213398163,0.0078111704328660886,0.3293686580855641,0.35998844618239917
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,weiblich,high_income,university_track_or_higher,correct_prediction,4782,1880,0.3931409452112087,0.007063391379880588,0.37929669810664274,0.4069851923157746
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,weiblich,low_income,before_university_track,correct_prediction,9803,3740,0.38151586249107416,0.004906152927277078,0.3718998027536111,0.3911319222285372
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,weiblich,low_income,university_track_or_higher,correct_prediction,5460,2235,0.40934065934065933,0.006654488198041826,0.3962978624724974,0.4223834562088213
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,weiblich,middle_income,before_university_track,correct_prediction,10694,3830,0.3581447540677015,0.004636366452790399,0.34905747582023233,0.3672320323151707
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,weiblich,middle_income,university_track_or_higher,correct_prediction,6709,2550,0.38008645103592187,0.0059262212657653366,0.36847105735502184,0.3917018447168219
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,maennlich,high_income,before_university_track,correct_prediction,4417,1720,0.38940457323975547,0.007336916860001698,0.37502421619415216,0.4037849302853588
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,maennlich,high_income,university_track_or_higher,correct_prediction,6290,2899,0.4608903020667727,0.006285097719448455,0.44857151053665373,0.4732090935968916
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,maennlich,low_income,before_university_track,correct_prediction,8117,3247,0.4000246396451891,0.005437663217251602,0.3893668197393759,0.41068245955100224
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,maennlich,low_income,university_track_or_higher,correct_prediction,5391,2673,0.4958263772954925,0.006809578140841555,0.4824796041394431,0.509173150451542
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,maennlich,middle_income,before_university_track,correct_prediction,10352,3976,0.384080370942813,0.004780363778968902,0.3747108579360339,0.39344988394959207
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,maennlich,middle_income,university_track_or_higher,correct_prediction,6451,2910,0.451092853821113,0.006195393489416565,0.4389498825818566,0.4632358250603695
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,weiblich,high_income,before_university_track,correct_prediction,3692,1417,0.38380281690140844,0.00800355782614687,0.3681158435621606,0.3994897902406563
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,weiblich,high_income,university_track_or_higher,correct_prediction,4776,2112,0.44221105527638194,0.007186502648998621,0.42812551008434463,0.45629660046841924
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,weiblich,low_income,before_university_track,correct_prediction,9768,3900,0.39926289926289926,0.004955287761084712,0.3895505352511732,0.4089752632746253
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,weiblich,low_income,university_track_or_higher,correct_prediction,5444,2641,0.4851212343864805,0.006773584838736716,0.4718450081025566,0.49839746067040447
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,weiblich,middle_income,before_university_track,correct_prediction,10645,3985,0.37435415688116486,0.004690647301772422,0.36516048816969093,0.3835478255926388
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,weiblich,middle_income,university_track_or_higher,correct_prediction,6693,3016,0.4506200507993426,0.0060817875612174215,0.43869974717935645,0.4625403544193287
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,maennlich,high_income,before_university_track,correct_prediction,3113,2130,0.6842274333440411,0.008331014293944434,0.66789864532791,0.7005562213601723
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,maennlich,high_income,university_track_or_higher,correct_prediction,4584,3331,0.7266579406631762,0.006582576854735605,0.7137560900278944,0.7395597912984581
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,maennlich,low_income,before_university_track,correct_prediction,5647,3744,0.6630069063219408,0.006290144647807394,0.6506782228122383,0.6753355898316433
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,maennlich,low_income,university_track_or_higher,correct_prediction,3902,2887,0.7398769861609431,0.007023046040130274,0.7261118159222878,0.7536421563995984
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,maennlich,middle_income,before_university_track,correct_prediction,7343,4780,0.650960098052567,0.0055626016346851355,0.6400573988485841,0.66186279725655
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,maennlich,middle_income,university_track_or_higher,correct_prediction,4737,3422,0.7223981422841461,0.006506505510317079,0.7096453914839247,0.7351508930843675
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,weiblich,high_income,before_university_track,correct_prediction,2525,1697,0.6720792079207921,0.00934251956181586,0.6537678695796331,0.6903905462619512
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,weiblich,high_income,university_track_or_higher,correct_prediction,3359,2415,0.7189639773742185,0.007755852818106505,0.7037625058507297,0.7341654488977072
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,weiblich,low_income,before_university_track,correct_prediction,6709,4294,0.6400357728424504,0.005860071295019577,0.628550033104212,0.6515215125806888
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,weiblich,low_income,university_track_or_higher,correct_prediction,3781,2795,0.7392224279291193,0.00714034749005132,0.7252273468486187,0.7532175090096199
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,weiblich,middle_income,before_university_track,correct_prediction,7392,4772,0.6455627705627706,0.005563625972255614,0.6346580636571496,0.6564674774683915
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,weiblich,middle_income,university_track_or_higher,correct_prediction,4799,3459,0.7207751614919775,0.006475921196110659,0.7080823559476006,0.7334679670363544
