delta_H,delta_L,count,row_percent
-2,-2,0,0
-2,-1,0,0
-2,0,56,0.3076923076923077
-2,1,51,0.2802197802197802
-2,2,75,0.41208791208791207
-1,-2,0,0
-1,-1,55,0.078125
-1,0,261,0.37073863636363635
-1,1,336,0.4772727272727273
-1,2,52,0.07386363636363637
0,-2,111,0.017851399163718237
0,-1,462,0.07430041814088131
0,0,4735,0.7614988742360888
0,1,710,0.11418462528144098
0,2,200,0.0321646831778707
1,-2,59,0.042052744119743406
1,-1,487,0.3471133285816108
1,0,702,0.5003563791874555
1,1,155,0.1104775481111903
1,2,0,0
2,-2,123,0.25625
2,-1,121,0.2520833333333333
2,0,236,0.49166666666666664
2,1,0,0
2,2,0,0
