delta_H,delta_L,count,row_percent
-2,-2,0,0
-2,-1,0,0
-2,0,75,0.38860103626943004
-2,1,35,0.18134715025906736
-2,2,83,0.43005181347150256
-1,-2,0,0
-1,-1,46,0.06552706552706553
-1,0,278,0.396011396011396
-1,1,306,0.4358974358974359
-1,2,72,0.10256410256410256
0,-2,75,0.015739769150052464
0,-1,250,0.05246589716684155
0,0,3823,0.802308499475341
0,1,463,0.09716684155299056
0,2,154,0.0323189926547744
1,-2,54,0.0693196405648267
1,-1,274,0.35173299101412064
1,0,361,0.4634146341463415
1,1,90,0.11553273427471117
1,2,0,0
2,-2,88,0.3682008368200837
2,-1,41,0.17154811715481172
2,0,110,0.4602510460251046
2,1,0,0
2,2,0,0
