delta_H,delta_L,count,row_percent
-2,-2,0,0
-2,-1,0,0
-2,0,47,0.31756756756756754
-2,1,23,0.1554054054054054
-2,2,78,0.527027027027027
-1,-2,0,0
-1,-1,24,0.03625377643504532
-1,0,243,0.36706948640483383
-1,1,281,0.4244712990936556
-1,2,114,0.17220543806646527
0,-2,132,0.029424877396344182
0,-1,262,0.05840392331698618
0,0,3484,0.7766384306732055
0,1,427,0.0951850200624164
0,2,181,0.0403477485510477
1,-2,60,0.050933786078098474
1,-1,263,0.2232597623089983
1,0,694,0.5891341256366723
1,1,116,0.09847198641765705
1,2,45,0.038200339558573854
2,-2,74,0.20612813370473537
2,-1,54,0.15041782729805014
2,0,212,0.5905292479108635
2,1,8,0.022284122562674095
2,2,11,0.03064066852367688
