delta_H,delta_L,count,row_percent
-2,-2,0,0
-2,-1,1,0.006535947712418301
-2,0,33,0.21568627450980393
-2,1,27,0.17647058823529413
-2,2,92,0.6013071895424836
-1,-2,0,0
-1,-1,45,0.05897771952817824
-1,0,214,0.2804718217562254
-1,1,402,0.526867627785059
-1,2,102,0.13368283093053734
0,-2,68,0.014397628625873385
0,-1,307,0.06500105864916367
0,0,3573,0.756510692356553
0,1,623,0.13190768579292822
0,2,152,0.032182934575481686
1,-2,31,0.038130381303813035
1,-1,248,0.3050430504305043
1,0,430,0.5289052890528906
1,1,103,0.12669126691266913
1,2,1,0.0012300123001230013
2,-2,41,0.2645161290322581
2,-1,27,0.17419354838709677
2,0,87,0.5612903225806452
2,1,0,0
2,2,0,0
