delta_H,delta_L,count,row_percent
-2,-2,0,0
-2,-1,1,0.0051813471502590676
-2,0,94,0.48704663212435234
-2,1,29,0.15025906735751296
-2,2,69,0.35751295336787564
-1,-2,0,0
-1,-1,63,0.08974358974358974
-1,0,322,0.4586894586894587
-1,1,254,0.36182336182336183
-1,2,63,0.08974358974358974
0,-2,153,0.03210912906610703
0,-1,306,0.06421825813221406
0,0,3784,0.7941238195173137
0,1,378,0.07932843651626442
0,2,144,0.030220356768100736
1,-2,73,0.09370988446726572
1,-1,269,0.3453145057766367
1,0,345,0.4428754813863928
1,1,81,0.10397946084724005
1,2,11,0.014120667522464698
2,-2,102,0.42677824267782427
2,-1,27,0.11297071129707113
2,0,108,0.45188284518828453
2,1,1,0.0041841004184100415
2,2,1,0.0041841004184100415
