delta_H,delta_L,count,row_percent
-2,-2,0,0
-2,-1,13,0.06878306878306878
-2,0,66,0.3492063492063492
-2,1,81,0.42857142857142855
-2,2,29,0.15343915343915343
-1,-2,0,0
-1,-1,49,0.06472919418758256
-1,0,383,0.5059445178335535
-1,1,300,0.3963011889035667
-1,2,25,0.03302509907529723
0,-2,32,0.007818226239921818
0,-1,414,0.10114830197898851
0,0,3173,0.7752259956022477
0,1,446,0.10896652821891034
0,2,28,0.006840947959931591
1,-2,17,0.020884520884520884
1,-1,214,0.2628992628992629
1,0,511,0.6277641277641277
1,1,72,0.08845208845208845
1,2,0,0
2,-2,27,0.12735849056603774
2,-1,81,0.38207547169811323
2,0,104,0.49056603773584906
2,1,0,0
2,2,0,0
