delta_H,delta_L,count,row_percent
-2,-2,0,0
-2,-1,7,0.0472972972972973
-2,0,33,0.22297297297297297
-2,1,67,0.4527027027027027
-2,2,41,0.27702702702702703
-1,-2,0,0
-1,-1,36,0.054380664652567974
-1,0,251,0.37915407854984895
-1,1,334,0.5045317220543807
-1,2,41,0.061933534743202415
0,-2,37,0.008247882300490415
0,-1,338,0.0753455193936692
0,0,3494,0.7788675880517164
0,1,548,0.12215782434239858
0,2,69,0.015381185911725367
1,-2,25,0.021222410865874362
1,-1,262,0.22241086587436332
1,0,773,0.6561969439728353
1,1,118,0.100169779286927
1,2,0,0
2,-2,26,0.07242339832869081
2,-1,110,0.3064066852367688
2,0,223,0.6211699164345403
2,1,0,0
2,2,0,0
