delta_H,delta_L,count,row_percent
-2,-2,0,0
-2,-1,6,0.0392156862745098
-2,0,35,0.22875816993464052
-2,1,69,0.45098039215686275
-2,2,43,0.28104575163398693
-1,-2,0,0
-1,-1,54,0.07077326343381389
-1,0,257,0.33682830930537355
-1,1,413,0.5412844036697247
-1,2,39,0.05111402359108781
0,-2,36,0.007622273978403557
0,-1,416,0.08807961041710777
0,0,3474,0.7355494389159433
0,1,722,0.152868939233538
0,2,75,0.01587973745500741
1,-2,19,0.023370233702337023
1,-1,199,0.24477244772447723
1,0,491,0.6039360393603936
1,1,104,0.12792127921279212
1,2,0,0
2,-2,18,0.11612903225806452
2,-1,49,0.3161290322580645
2,0,88,0.567741935483871
2,1,0,0
2,2,0,0
