delta_H,delta_L,count,row_percent
-2,-2,0,0
-2,-1,7,0.038461538461538464
-2,0,62,0.34065934065934067
-2,1,76,0.4175824175824176
-2,2,37,0.2032967032967033
-1,-2,0,0
-1,-1,53,0.07528409090909091
-1,0,312,0.4431818181818182
-1,1,315,0.4474431818181818
-1,2,24,0.03409090909090909
0,-2,52,0.008362817626246381
0,-1,667,0.10726921839819878
0,0,4477,0.7200064329366356
0,1,895,0.14393695722097138
0,2,127,0.020424573817947895
1,-2,35,0.024946543121881683
1,-1,392,0.2794012829650748
1,0,822,0.5858873841767641
1,1,154,0.1097647897362794
1,2,0,0
2,-2,62,0.12916666666666668
2,-1,181,0.3770833333333333
2,0,237,0.49375
2,1,0,0
2,2,0,0
