delta_H,delta_L,count,row_percent
-2,-2,0,0
-2,-1,0,0
-2,0,41,0.27702702702702703
-2,1,25,0.16891891891891891
-2,2,82,0.5540540540540541
-1,-2,0,0
-1,-1,20,0.030211480362537766
-1,0,218,0.3293051359516616
-1,1,333,0.5030211480362538
-1,2,91,0.13746223564954682
0,-2,65,0.014489522960321
0,-1,248,0.055283102987070884
0,0,3584,0.7989300044583147
0,1,468,0.1043245653143112
0,2,121,0.026972804279982165
1,-2,45,0.038200339558573854
1,-1,290,0.2461799660441426
1,0,726,0.6162988115449916
1,1,116,0.09847198641765705
1,2,1,8.488964346349745e-4
2,-2,60,0.1671309192200557
2,-1,73,0.20334261838440112
2,0,225,0.6267409470752089
2,1,0,0
2,2,1,0.002785515320334262
